col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Jack Mcvay Jr,Vic Stabile,Giovanni Campbell,Daniel D Mccaffery,Timika Lane,Joe Fernandes,J Scott O Keefe,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,All
Jack Mcvay Jr,26,0,"1,015","1,000",982,986,973,878,765,93,86,All
Vic Stabile,,5,45,52,35,44,49,119,23,117,40,All
Giovanni Campbell,,,4,999,994,"1,001",988,866,765,106,82,All
Daniel D Mccaffery,,,,4,961,989,980,863,748,114,75,All
Timika Lane,,,,,7,973,950,844,773,79,68,All
Joe Fernandes,,,,,,3,980,854,755,96,77,All
J Scott O Keefe,,,,,,,1,847,730,112,78,All
Anne Marie Coyle,,,,,,,,3,748,173,91,All
Sierra Thomas Street,,,,,,,,,6,35,54,All
Kenneth J Powell Jr,,,,,,,,,,7,58,All
Stephen Miller Miller,,,,,,,,,,,1,All
Total,"1,202",151,"1,112","1,094","1,073","1,065","1,052","1,032",840,232,133,All
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Jack Mcvay Jr,Vic Stabile,Giovanni Campbell,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Timika Lane,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,1
Jack Mcvay Jr,3,0,97,97,97,98,95,93,87,6,8,1
Vic Stabile,,1,7,8,5,4,3,7,3,8,3,1
Giovanni Campbell,,,1,101,103,102,104,104,92,9,8,1
Anne Marie Coyle,,,,1,100,101,96,100,88,11,6,1
Joe Fernandes,,,,,1,100,100,102,90,6,6,1
Daniel D Mccaffery,,,,,,0,99,100,87,6,6,1
Timika Lane,,,,,,,2,100,90,5,6,1
J Scott O Keefe,,,,,,,,0,89,9,6,1
Sierra Thomas Street,,,,,,,,,1,1,2,1
Kenneth J Powell Jr,,,,,,,,,,0,6,1
Stephen Miller Miller,,,,,,,,,,,0,1
Total,116,12,113,112,110,109,108,107,98,14,11,1
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Jack Mcvay Jr,Vic Stabile,Anne Marie Coyle,Timika Lane,J Scott O Keefe,Daniel D Mccaffery,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,2
Jack Mcvay Jr,1,0,62,62,59,58,58,56,57,3,4,2
Vic Stabile,,0,7,1,2,1,1,1,1,10,1,2
Anne Marie Coyle,,,0,59,58,56,54,55,55,9,3,2
Timika Lane,,,,2,58,57,58,57,58,4,4,2
J Scott O Keefe,,,,,0,55,55,55,55,5,3,2
Daniel D Mccaffery,,,,,,0,54,56,55,3,1,2
Sierra Thomas Street,,,,,,,0,53,54,4,3,2
Giovanni Campbell,,,,,,,,1,54,4,4,2
Joe Fernandes,,,,,,,,,0,3,3,2
Kenneth J Powell Jr,,,,,,,,,,1,3,2
Stephen Miller Miller,,,,,,,,,,,0,2
Total,74,10,70,67,63,61,61,60,59,15,5,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,3
,Giovanni Campbell,Daniel D Mccaffery,Timika Lane,J Scott O Keefe,Joe Fernandes,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,3
Giovanni Campbell,0,43,44,44,44,22,18,6,2,47,2,3
Daniel D Mccaffery,,0,39,38,40,18,17,4,0,42,3,3
Timika Lane,,,0,41,40,20,18,4,1,41,2,3
J Scott O Keefe,,,,0,41,21,17,5,2,42,2,3
Joe Fernandes,,,,,0,21,18,5,2,41,2,3
Anne Marie Coyle,,,,,,0,14,7,4,21,4,3
Sierra Thomas Street,,,,,,,0,0,0,17,0,3
Kenneth J Powell Jr,,,,,,,,0,4,4,4,3
Stephen Miller Miller,,,,,,,,,0,2,2,3
Jack Mcvay Jr,,,,,,,,,,0,0,3
Vic Stabile,,,,,,,,,,,0,3
Total,50,46,45,44,44,26,18,8,4,50,5,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,4
,Anne Marie Coyle,Timika Lane,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Sierra Thomas Street,Daniel D Mccaffery,Stephen Miller Miller,Kenneth J Powell Jr,Jack Mcvay Jr,Vic Stabile,4
Anne Marie Coyle,1,27,27,24,24,23,23,3,3,26,3,4
Timika Lane,,2,27,25,25,24,24,3,1,27,1,4
Giovanni Campbell,,,1,25,25,24,24,3,1,26,1,4
Joe Fernandes,,,,0,24,23,24,3,1,25,1,4
J Scott O Keefe,,,,,0,23,23,2,1,25,0,4
Sierra Thomas Street,,,,,,0,23,3,0,23,1,4
Daniel D Mccaffery,,,,,,,0,3,0,23,1,4
Stephen Miller Miller,,,,,,,,0,1,2,3,4
Kenneth J Powell Jr,,,,,,,,,0,1,3,4
Jack Mcvay Jr,,,,,,,,,,2,0,4
Vic Stabile,,,,,,,,,,,0,4
Total,31,31,29,26,25,25,24,6,4,31,5,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,5
,Anne Marie Coyle,Giovanni Campbell,Timika Lane,Joe Fernandes,Daniel D Mccaffery,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,5
Anne Marie Coyle,0,29,29,30,29,28,26,4,2,31,4,5
Giovanni Campbell,,0,31,29,28,28,27,2,3,29,2,5
Timika Lane,,,0,29,29,29,28,1,3,29,1,5
Joe Fernandes,,,,0,29,28,27,2,2,29,2,5
Daniel D Mccaffery,,,,,0,28,26,1,2,28,1,5
J Scott O Keefe,,,,,,0,26,0,1,29,0,5
Sierra Thomas Street,,,,,,,0,0,1,27,0,5
Kenneth J Powell Jr,,,,,,,,0,1,0,4,5
Stephen Miller Miller,,,,,,,,,0,1,1,5
Jack Mcvay Jr,,,,,,,,,,0,0,5
Vic Stabile,,,,,,,,,,,0,5
Total,35,33,32,31,29,29,29,4,3,34,4,5
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Jack Mcvay Jr,Vic Stabile,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,Joe Fernandes,Anne Marie Coyle,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,6
Jack Mcvay Jr,2,0,90,82,85,80,80,77,69,12,8,6
Vic Stabile,,0,2,3,3,4,5,5,2,7,3,6
Giovanni Campbell,,,0,82,82,81,79,77,69,12,6,6
Timika Lane,,,,0,79,79,75,74,68,13,6,6
Daniel D Mccaffery,,,,,0,79,77,77,66,12,6,6
Joe Fernandes,,,,,,1,79,75,67,14,7,6
Anne Marie Coyle,,,,,,,0,73,64,15,8,6
J Scott O Keefe,,,,,,,,1,61,14,7,6
Sierra Thomas Street,,,,,,,,,0,4,6,6
Kenneth J Powell Jr,,,,,,,,,,0,6,6
Stephen Miller Miller,,,,,,,,,,,0,6
Total,99,9,95,89,88,86,85,83,74,19,11,6
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,7
,Jack Mcvay Jr,Vic Stabile,Timika Lane,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,7
Jack Mcvay Jr,5,0,83,81,82,79,76,55,43,12,6,7
Vic Stabile,,1,5,5,4,4,5,16,2,13,2,7
Timika Lane,,,0,80,80,79,78,59,44,13,5,7
Daniel D Mccaffery,,,,0,80,81,79,57,43,12,6,7
Giovanni Campbell,,,,,0,80,76,57,42,13,6,7
Joe Fernandes,,,,,,1,77,57,41,12,5,7
J Scott O Keefe,,,,,,,0,58,42,13,7,7
Anne Marie Coyle,,,,,,,,0,42,22,6,7
Sierra Thomas Street,,,,,,,,,0,1,4,7
Kenneth J Powell Jr,,,,,,,,,,0,4,7
Stephen Miller Miller,,,,,,,,,,,0,7
Total,96,19,89,88,87,85,83,73,46,26,8,7
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,8
,Jack Mcvay Jr,Vic Stabile,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,8
Jack Mcvay Jr,1,0,91,92,93,89,83,37,25,9,7,8
Vic Stabile,,1,4,3,3,4,3,10,0,8,2,8
Daniel D Mccaffery,,,0,92,93,91,86,39,26,9,8,8
Giovanni Campbell,,,,0,92,94,87,37,25,9,7,8
J Scott O Keefe,,,,,0,92,83,37,24,8,7,8
Joe Fernandes,,,,,,0,85,37,25,6,6,8
Timika Lane,,,,,,,1,35,26,6,5,8
Anne Marie Coyle,,,,,,,,0,22,13,6,8
Sierra Thomas Street,,,,,,,,,0,0,0,8
Kenneth J Powell Jr,,,,,,,,,,1,4,8
Stephen Miller Miller,,,,,,,,,,,0,8
Total,104,11,100,99,99,97,90,50,26,21,10,8
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,9
,Jack Mcvay Jr,Vic Stabile,Giovanni Campbell,Daniel D Mccaffery,Joe Fernandes,Timika Lane,J Scott O Keefe,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,9
Jack Mcvay Jr,3,0,72,70,69,68,65,60,50,9,11,9
Vic Stabile,,0,3,3,3,2,4,7,0,6,4,9
Giovanni Campbell,,,0,68,71,71,68,56,48,9,10,9
Daniel D Mccaffery,,,,1,67,65,65,55,44,12,8,9
Joe Fernandes,,,,,0,70,66,56,48,9,11,9
Timika Lane,,,,,,0,66,54,46,7,8,9
J Scott O Keefe,,,,,,,0,53,43,10,9,9
Anne Marie Coyle,,,,,,,,0,45,15,11,9
Sierra Thomas Street,,,,,,,,,0,3,8,9
Kenneth J Powell Jr,,,,,,,,,,0,6,9
Stephen Miller Miller,,,,,,,,,,,0,9
Total,87,8,77,76,75,72,71,69,51,16,15,9
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,10
,Jack Mcvay Jr,Vic Stabile,Anne Marie Coyle,Giovanni Campbell,Sierra Thomas Street,Daniel D Mccaffery,Timika Lane,Joe Fernandes,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,10
Jack Mcvay Jr,0,0,35,36,34,34,33,33,31,2,4,10
Vic Stabile,,1,2,0,1,0,0,0,0,4,0,10
Anne Marie Coyle,,,0,32,33,30,31,30,29,4,4,10
Giovanni Campbell,,,,0,34,33,33,33,32,2,5,10
Sierra Thomas Street,,,,,0,31,34,31,30,2,5,10
Daniel D Mccaffery,,,,,,0,29,31,30,3,3,10
Timika Lane,,,,,,,0,31,29,0,3,10
Joe Fernandes,,,,,,,,0,31,0,3,10
J Scott O Keefe,,,,,,,,,0,1,3,10
Kenneth J Powell Jr,,,,,,,,,,1,1,10
Stephen Miller Miller,,,,,,,,,,,0,10
Total,42,5,38,38,38,36,35,33,32,9,6,10
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,11
,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,11
Timika Lane,0,39,39,41,39,37,35,4,4,38,2,11
Anne Marie Coyle,,0,37,37,37,37,31,6,4,36,5,11
Daniel D Mccaffery,,,1,36,37,35,31,2,3,37,1,11
Giovanni Campbell,,,,0,36,35,32,4,3,35,2,11
Joe Fernandes,,,,,0,35,32,3,3,35,1,11
J Scott O Keefe,,,,,,0,30,4,3,34,3,11
Sierra Thomas Street,,,,,,,1,1,3,29,1,11
Kenneth J Powell Jr,,,,,,,,0,4,2,6,11
Stephen Miller Miller,,,,,,,,,0,4,3,11
Jack Mcvay Jr,,,,,,,,,,1,0,11
Vic Stabile,,,,,,,,,,,0,11
Total,46,42,41,41,39,38,36,8,7,41,7,11
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,12
,Anne Marie Coyle,Sierra Thomas Street,Daniel D Mccaffery,Joe Fernandes,Timika Lane,Giovanni Campbell,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,12
Anne Marie Coyle,0,64,65,63,62,62,61,9,7,63,7,12
Sierra Thomas Street,,0,63,61,62,59,59,4,5,64,2,12
Daniel D Mccaffery,,,0,63,61,59,63,6,5,62,3,12
Joe Fernandes,,,,0,61,58,60,3,3,62,2,12
Timika Lane,,,,,0,57,59,2,2,62,1,12
Giovanni Campbell,,,,,,0,57,4,4,60,1,12
J Scott O Keefe,,,,,,,0,5,3,60,2,12
Kenneth J Powell Jr,,,,,,,,0,4,3,6,12
Stephen Miller Miller,,,,,,,,,0,5,3,12
Jack Mcvay Jr,,,,,,,,,,1,0,12
Vic Stabile,,,,,,,,,,,0,12
Total,74,71,68,65,65,64,64,12,8,72,7,12
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,13
,Giovanni Campbell,Anne Marie Coyle,Timika Lane,J Scott O Keefe,Joe Fernandes,Daniel D Mccaffery,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,13
Giovanni Campbell,1,59,56,56,58,56,53,8,7,57,5,13
Anne Marie Coyle,,0,55,55,55,56,51,9,8,54,8,13
Timika Lane,,,0,49,51,52,51,5,6,54,3,13
J Scott O Keefe,,,,0,55,51,46,8,7,54,5,13
Joe Fernandes,,,,,0,53,47,7,7,55,4,13
Daniel D Mccaffery,,,,,,0,48,8,7,52,6,13
Sierra Thomas Street,,,,,,,0,4,5,47,4,13
Kenneth J Powell Jr,,,,,,,,0,3,4,6,13
Stephen Miller Miller,,,,,,,,,0,5,4,13
Jack Mcvay Jr,,,,,,,,,,2,0,13
Vic Stabile,,,,,,,,,,,0,13
Total,66,63,61,59,59,58,55,10,9,64,8,13
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,14
,Jack Mcvay Jr,Vic Stabile,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,Joe Fernandes,Timika Lane,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,14
Jack Mcvay Jr,2,0,49,48,46,48,47,46,44,3,2,14
Vic Stabile,,0,6,4,5,4,3,3,2,5,2,14
Anne Marie Coyle,,,0,50,47,48,48,47,43,7,4,14
Giovanni Campbell,,,,0,50,49,50,48,43,4,4,14
Daniel D Mccaffery,,,,,0,48,47,48,42,6,5,14
Joe Fernandes,,,,,,0,48,49,43,5,4,14
Timika Lane,,,,,,,0,48,42,4,3,14
J Scott O Keefe,,,,,,,,0,41,4,4,14
Sierra Thomas Street,,,,,,,,,2,2,2,14
Kenneth J Powell Jr,,,,,,,,,,0,2,14
Stephen Miller Miller,,,,,,,,,,,0,14
Total,59,7,56,55,53,53,52,50,49,8,5,14
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,15
,Jack Mcvay Jr,Vic Stabile,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Giovanni Campbell,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,15
Jack Mcvay Jr,0,0,61,62,61,61,60,59,53,4,7,15
Vic Stabile,,0,5,2,1,2,2,0,1,4,1,15
Anne Marie Coyle,,,0,55,55,54,52,47,49,7,8,15
Daniel D Mccaffery,,,,1,57,60,56,53,48,5,5,15
J Scott O Keefe,,,,,0,58,57,52,47,4,6,15
Joe Fernandes,,,,,,0,56,54,48,4,6,15
Giovanni Campbell,,,,,,,0,51,46,3,3,15
Timika Lane,,,,,,,,0,47,0,4,15
Sierra Thomas Street,,,,,,,,,0,2,5,15
Kenneth J Powell Jr,,,,,,,,,,0,2,15
Stephen Miller Miller,,,,,,,,,,,1,15
Total,79,6,66,66,63,63,62,59,54,9,9,15
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,16
,Jack Mcvay Jr,Vic Stabile,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,16
Jack Mcvay Jr,1,0,60,62,60,60,56,40,33,13,3,16
Vic Stabile,,1,5,3,2,2,1,13,0,14,4,16
Daniel D Mccaffery,,,1,64,59,59,52,43,31,16,2,16
J Scott O Keefe,,,,0,62,62,55,41,32,14,4,16
Giovanni Campbell,,,,,0,59,54,38,34,9,3,16
Joe Fernandes,,,,,,0,55,38,33,11,4,16
Timika Lane,,,,,,,0,36,32,7,3,16
Anne Marie Coyle,,,,,,,,0,31,20,4,16
Sierra Thomas Street,,,,,,,,,1,4,1,16
Kenneth J Powell Jr,,,,,,,,,,3,4,16
Stephen Miller Miller,,,,,,,,,,,0,16
Total,72,16,69,68,66,66,58,55,37,33,7,16
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,17
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,17
Anne Marie Coyle,1,75,73,70,70,72,68,12,3,71,9,17
Daniel D Mccaffery,,0,75,74,72,70,68,9,5,71,5,17
Giovanni Campbell,,,0,72,71,69,66,7,4,68,4,17
J Scott O Keefe,,,,0,70,67,65,7,4,66,4,17
