col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,All
Anne Marie Coyle,132,946,890,836,762,713,662,569,162,All
Daniel D Mccaffery,,39,901,838,763,725,675,223,139,All
J Scott O Keefe,,,11,832,761,714,663,207,126,All
Giovanni Campbell,,,,6,757,712,665,171,113,All
Joe Fernandes,,,,,7,684,643,130,82,All
Timika Lane,,,,,,2,623,86,74,All
Sierra Thomas Street,,,,,,,4,70,44,All
Kenneth J Powell Jr,,,,,,,,58,113,All
Stephen Miller Miller,,,,,,,,,14,All
Total,"1,492","1,054",965,895,820,761,704,656,209,All
,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Timika Lane,Kenneth J Powell Jr,Sierra Thomas Street,Stephen Miller Miller,2
Anne Marie Coyle,5,45,41,38,34,33,32,27,13,2
Daniel D Mccaffery,,3,39,38,33,32,13,27,8,2
Giovanni Campbell,,,0,36,33,32,10,27,7,2
J Scott O Keefe,,,,1,31,30,10,26,6,2
Joe Fernandes,,,,,1,30,8,25,7,2
Timika Lane,,,,,,0,6,25,6,2
Kenneth J Powell Jr,,,,,,,1,4,10,2
Sierra Thomas Street,,,,,,,,0,1,2
Stephen Miller Miller,,,,,,,,,0,2
Total,70,48,41,39,36,34,33,27,13,2
,Judge Of The Court Of Common Pleas,,,,,,,,,3
,Anne Marie Coyle,J Scott O Keefe,Kenneth J Powell Jr,Daniel D Mccaffery,Giovanni Campbell,Timika Lane,Joe Fernandes,Sierra Thomas Street,Stephen Miller Miller,3
Anne Marie Coyle,5,30,35,29,27,22,20,20,8,3
J Scott O Keefe,,3,10,30,27,25,23,21,8,3
Kenneth J Powell Jr,,,2,9,9,6,5,5,5,3
Daniel D Mccaffery,,,,1,25,23,21,20,8,3
Giovanni Campbell,,,,,1,21,22,19,6,3
Timika Lane,,,,,,0,20,19,4,3
Joe Fernandes,,,,,,,0,19,2,3
Sierra Thomas Street,,,,,,,,0,2,3
Stephen Miller Miller,,,,,,,,,0,3
Total,62,37,37,34,31,25,23,22,10,3
,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Giovanni Campbell,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,4
Anne Marie Coyle,5,37,37,34,34,33,29,16,5,4
Daniel D Mccaffery,,1,38,32,34,33,29,5,6,4
J Scott O Keefe,,,0,32,34,33,29,5,6,4
Joe Fernandes,,,,0,33,32,29,2,3,4
Giovanni Campbell,,,,,0,33,29,3,3,4
Timika Lane,,,,,,0,27,2,2,4
Sierra Thomas Street,,,,,,,2,1,1,4
Kenneth J Powell Jr,,,,,,,,3,2,4
Stephen Miller Miller,,,,,,,,,1,4
Total,56,39,38,37,35,35,32,20,7,4
,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Timika Lane,Joe Fernandes,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,5
Anne Marie Coyle,4,29,29,26,22,20,19,15,5,5
Daniel D Mccaffery,,0,29,26,22,20,19,9,4,5
J Scott O Keefe,,,0,27,22,21,19,9,4,5
Giovanni Campbell,,,,0,22,20,19,8,4,5
Timika Lane,,,,,0,17,17,4,3,5
Joe Fernandes,,,,,,1,16,6,1,5
Sierra Thomas Street,,,,,,,0,2,1,5
Kenneth J Powell Jr,,,,,,,,2,4,5
Stephen Miller Miller,,,,,,,,,0,5
Total,40,31,30,27,24,23,19,18,5,5
,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,6
Anne Marie Coyle,5,60,60,56,54,55,50,11,8,6
Daniel D Mccaffery,,3,61,57,54,55,49,6,6,6
J Scott O Keefe,,,0,59,55,52,47,8,4,6
Giovanni Campbell,,,,1,55,52,48,7,5,6
Joe Fernandes,,,,,0,52,48,2,3,6
Timika Lane,,,,,,0,48,4,6,6
Sierra Thomas Street,,,,,,,1,1,3,6
Kenneth J Powell Jr,,,,,,,,4,4,6
Stephen Miller Miller,,,,,,,,,0,6
Total,73,67,65,61,57,57,52,16,9,6
,Judge Of The Court Of Common Pleas,,,,,,,,,7
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Sierra Thomas Street,Timika Lane,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,7
Anne Marie Coyle,0,32,32,29,28,28,29,7,4,7
Daniel D Mccaffery,,0,33,31,31,31,29,5,3,7
J Scott O Keefe,,,0,30,29,29,29,5,3,7
Giovanni Campbell,,,,0,29,29,28,4,1,7
Sierra Thomas Street,,,,,0,29,27,3,2,7
Timika Lane,,,,,,0,27,4,1,7
Joe Fernandes,,,,,,,0,2,3,7
Kenneth J Powell Jr,,,,,,,,1,1,7
Stephen Miller Miller,,,,,,,,,0,7
Total,36,35,33,31,31,31,30,9,4,7
,Judge Of The Court Of Common Pleas,,,,,,,,,8
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Timika Lane,Joe Fernandes,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,8
Anne Marie Coyle,3,59,58,51,47,43,44,21,10,8
Daniel D Mccaffery,,0,56,49,46,41,44,4,7,8
J Scott O Keefe,,,0,49,48,43,44,5,7,8
Giovanni Campbell,,,,0,46,42,43,3,5,8
Timika Lane,,,,,0,42,44,3,3,8
Joe Fernandes,,,,,,1,38,2,2,8
Sierra Thomas Street,,,,,,,0,1,2,8
Kenneth J Powell Jr,,,,,,,,0,6,8
Stephen Miller Miller,,,,,,,,,1,8
Total,81,60,60,52,49,45,45,21,12,8
,Judge Of The Court Of Common Pleas,,,,,,,,,9
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,9
Anne Marie Coyle,3,27,27,23,23,23,20,9,4,9
Daniel D Mccaffery,,1,29,26,26,25,22,5,5,9
J Scott O Keefe,,,1,26,26,25,22,5,5,9
Giovanni Campbell,,,,0,25,24,22,2,5,9
Joe Fernandes,,,,,0,24,21,2,4,9
Timika Lane,,,,,,0,21,1,3,9
Sierra Thomas Street,,,,,,,0,1,2,9
Kenneth J Powell Jr,,,,,,,,2,3,9
Stephen Miller Miller,,,,,,,,,0,9
Total,36,31,31,26,26,25,22,12,6,9
,Judge Of The Court Of Common Pleas,,,,,,,,,10
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,10
Anne Marie Coyle,4,37,35,35,33,30,29,21,5,10
Daniel D Mccaffery,,0,35,36,34,31,30,9,5,10
J Scott O Keefe,,,0,35,33,31,29,7,5,10
Giovanni Campbell,,,,0,34,32,30,5,4,10
Joe Fernandes,,,,,0,31,29,6,4,10
Timika Lane,,,,,,0,26,1,4,10
Sierra Thomas Street,,,,,,,0,4,1,10
Kenneth J Powell Jr,,,,,,,,4,3,10
Stephen Miller Miller,,,,,,,,,1,10
Total,56,41,39,37,36,33,31,27,8,10
,Judge Of The Court Of Common Pleas,,,,,,,,,11
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Kenneth J Powell Jr,Giovanni Campbell,Joe Fernandes,Sierra Thomas Street,Timika Lane,Stephen Miller Miller,11
Anne Marie Coyle,2,38,32,30,29,22,23,19,8,11
Daniel D Mccaffery,,1,32,12,28,24,24,19,8,11
J Scott O Keefe,,,0,11,28,23,23,19,7,11
Kenneth J Powell Jr,,,,2,7,7,6,1,6,11
Giovanni Campbell,,,,,0,21,22,19,5,11
Joe Fernandes,,,,,,0,21,17,2,11
Sierra Thomas Street,,,,,,,0,17,3,11
Timika Lane,,,,,,,,0,2,11
Stephen Miller Miller,,,,,,,,,1,11
Total,61,41,33,33,29,24,24,19,10,11
,Judge Of The Court Of Common Pleas,,,,,,,,,12
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Sierra Thomas Street,Timika Lane,Kenneth J Powell Jr,Stephen Miller Miller,12
Anne Marie Coyle,10,45,42,42,44,38,37,20,5,12
Daniel D Mccaffery,,4,46,46,44,40,37,10,5,12
J Scott O Keefe,,,1,44,42,41,37,8,5,12
Giovanni Campbell,,,,1,42,40,37,7,4,12
Joe Fernandes,,,,,1,39,37,11,4,12
Sierra Thomas Street,,,,,,0,35,6,1,12
Timika Lane,,,,,,,0,2,1,12
Kenneth J Powell Jr,,,,,,,,7,5,12
Stephen Miller Miller,,,,,,,,,2,12
Total,68,56,49,48,48,41,38,29,10,12
,Judge Of The Court Of Common Pleas,,,,,,,,,14
