col_1,col_2,col_3,division
,District Attorney,,All
,R Seth Williams,Daniel A Alvarez,All
R Seth Williams,918,0,All
Daniel A Alvarez,,807,All
Total,918,807,All
,District Attorney,,2
,R Seth Williams,Daniel A Alvarez,2
R Seth Williams,40,0,2
Daniel A Alvarez,,36,2
Total,40,36,2
,District Attorney,,3
,Daniel A Alvarez,R Seth Williams,3
Daniel A Alvarez,40,0,3
R Seth Williams,,33,3
Total,40,33,3
,District Attorney,,4
,R Seth Williams,Daniel A Alvarez,4
R Seth Williams,36,0,4
Daniel A Alvarez,,25,4
Total,36,25,4
,District Attorney,,5
,R Seth Williams,Daniel A Alvarez,5
R Seth Williams,29,0,5
Daniel A Alvarez,,15,5
Total,29,15,5
,District Attorney,,6
,R Seth Williams,Daniel A Alvarez,6
R Seth Williams,78,0,6
Daniel A Alvarez,,13,6
Total,78,13,6
,District Attorney,,7
,R Seth Williams,Daniel A Alvarez,7
R Seth Williams,31,0,7
Daniel A Alvarez,,9,7
Total,31,9,7
,District Attorney,,8
,R Seth Williams,Daniel A Alvarez,8
R Seth Williams,54,0,8
Daniel A Alvarez,,30,8
Total,54,30,8
,District Attorney,,9
,R Seth Williams,Daniel A Alvarez,9
R Seth Williams,28,0,9
Daniel A Alvarez,,17,9
Total,28,17,9
,District Attorney,,10
,R Seth Williams,Daniel A Alvarez,10
R Seth Williams,35,0,10
Daniel A Alvarez,,32,10
Total,35,32,10
,District Attorney,,11
,Daniel A Alvarez,R Seth Williams,11
Daniel A Alvarez,39,0,11
R Seth Williams,,28,11
Total,39,28,11
,District Attorney,,12
,R Seth Williams,Daniel A Alvarez,12
R Seth Williams,50,0,12
Daniel A Alvarez,,41,12
Total,50,41,12
,District Attorney,,14
,Daniel A Alvarez,R Seth Williams,14
Daniel A Alvarez,41,0,14
R Seth Williams,,22,14
Total,41,22,14
,District Attorney,,15
,R Seth Williams,Daniel A Alvarez,15
R Seth Williams,32,0,15
Daniel A Alvarez,,25,15
Total,32,25,15
,District Attorney,,16
,Daniel A Alvarez,R Seth Williams,16
Daniel A Alvarez,30,0,16
R Seth Williams,,24,16
Total,30,24,16
,District Attorney,,17
,R Seth Williams,Daniel A Alvarez,17
R Seth Williams,44,0,17
Daniel A Alvarez,,42,17
Total,44,42,17
,District Attorney,,18
,Daniel A Alvarez,R Seth Williams,18
Daniel A Alvarez,56,0,18
R Seth Williams,,39,18
Total,56,39,18
,District Attorney,,19
,Daniel A Alvarez,R Seth Williams,19
Daniel A Alvarez,31,0,19
R Seth Williams,,24,19
Total,31,24,19
,District Attorney,,20
,Daniel A Alvarez,R Seth Williams,20
Daniel A Alvarez,21,0,20
R Seth Williams,,11,20
Total,21,11,20
,District Attorney,,21
,Daniel A Alvarez,R Seth Williams,21
Daniel A Alvarez,34,0,21
R Seth Williams,,28,21
Total,34,28,21
,District Attorney,,22
,R Seth Williams,Daniel A Alvarez,22
R Seth Williams,35,0,22
Daniel A Alvarez,,30,22
Total,35,30,22
,District Attorney,,23
,R Seth Williams,Daniel A Alvarez,23
R Seth Williams,32,0,23
Daniel A Alvarez,,21,23
Total,32,21,23
,District Attorney,,24
,Daniel A Alvarez,R Seth Williams,24
Daniel A Alvarez,32,0,24
R Seth Williams,,26,24
Total,32,26,24
,District Attorney,,25
,R Seth Williams,Daniel A Alvarez,25
R Seth Williams,36,0,25
Daniel A Alvarez,,32,25
Total,36,32,25
,District Attorney,,26
,R Seth Williams,Daniel A Alvarez,26
R Seth Williams,32,0,26
Daniel A Alvarez,,14,26
Total,32,14,26
,District Attorney,,27
,R Seth Williams,Daniel A Alvarez,27
R Seth Williams,29,0,27
Daniel A Alvarez,,13,27
Total,29,13,27
,District Attorney,,28
,Daniel A Alvarez,R Seth Williams,28
Daniel A Alvarez,30,0,28
R Seth Williams,,29,28
Total,30,29,28
,District Attorney,,13
,Daniel A Alvarez,R Seth Williams,13
Daniel A Alvarez,58,0,13
R Seth Williams,,33,13
Total,58,33,13
