col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,All
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Henry Lewandowski,Fran Shields,Martin Coleman,All
Anne Marie Coyle,91,946,890,836,762,713,662,569,162,891,893,857,All
Daniel D Mccaffery,,17,901,838,763,725,675,223,139,866,874,837,All
J Scott O Keefe,,,4,832,761,714,663,207,126,845,845,817,All
Giovanni Campbell,,,,1,757,712,665,171,113,797,801,786,All
Joe Fernandes,,,,,1,684,643,130,82,742,738,740,All
Timika Lane,,,,,,0,623,86,74,694,698,714,All
Sierra Thomas Street,,,,,,,2,70,44,655,656,665,All
Kenneth J Powell Jr,,,,,,,,44,113,213,206,200,All
Stephen Miller Miller,,,,,,,,,8,135,134,118,All
Henry Lewandowski,,,,,,,,,,7,848,829,All
Fran Shields,,,,,,,,,,,3,840,All
Martin Coleman,,,,,,,,,,,,5,All
Total,"1,492","1,054",965,895,820,761,704,656,209,988,973,939,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,2
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Timika Lane,Kenneth J Powell Jr,Sierra Thomas Street,Stephen Miller Miller,Henry Lewandowski,Fran Shields,Martin Coleman,2
Anne Marie Coyle,4,45,41,38,34,33,32,27,13,44,44,40,2
Daniel D Mccaffery,,1,39,38,33,32,13,27,8,41,40,39,2
Giovanni Campbell,,,0,36,33,32,10,27,7,39,38,38,2
J Scott O Keefe,,,,1,31,30,10,26,6,36,35,36,2
Joe Fernandes,,,,,0,30,8,25,7,35,34,36,2
Timika Lane,,,,,,0,6,25,6,33,32,33,2
Kenneth J Powell Jr,,,,,,,0,4,10,16,14,12,2
Sierra Thomas Street,,,,,,,,0,1,27,26,27,2
Stephen Miller Miller,,,,,,,,,0,9,8,8,2
Henry Lewandowski,,,,,,,,,,1,41,41,2
Fran Shields,,,,,,,,,,,0,40,2
Martin Coleman,,,,,,,,,,,,1,2
Total,70,48,41,39,36,34,33,27,13,48,45,44,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,3
,Anne Marie Coyle,J Scott O Keefe,Kenneth J Powell Jr,Daniel D Mccaffery,Giovanni Campbell,Timika Lane,Joe Fernandes,Sierra Thomas Street,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,3
Anne Marie Coyle,4,30,35,29,27,22,20,20,8,28,27,26,3
J Scott O Keefe,,1,10,30,27,25,23,21,8,26,28,28,3
Kenneth J Powell Jr,,,2,9,9,6,5,5,5,11,9,9,3
Daniel D Mccaffery,,,,1,25,23,21,20,8,26,26,25,3
Giovanni Campbell,,,,,0,21,22,19,6,25,23,24,3
Timika Lane,,,,,,0,20,19,4,22,21,19,3
Joe Fernandes,,,,,,,0,19,2,19,18,19,3
Sierra Thomas Street,,,,,,,,0,2,20,19,19,3
Stephen Miller Miller,,,,,,,,,0,6,6,7,3
Martin Coleman,,,,,,,,,,0,28,25,3
Fran Shields,,,,,,,,,,,0,26,3
Henry Lewandowski,,,,,,,,,,,,0,3
Total,62,37,37,34,31,25,23,22,10,33,32,32,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,4
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Giovanni Campbell,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Henry Lewandowski,Fran Shields,4
Anne Marie Coyle,3,37,37,34,34,33,29,16,5,36,35,36,4
Daniel D Mccaffery,,1,38,32,34,33,29,5,6,35,34,34,4
J Scott O Keefe,,,0,32,34,33,29,5,6,35,34,34,4
Joe Fernandes,,,,0,33,32,29,2,3,34,32,31,4
Giovanni Campbell,,,,,0,33,29,3,3,33,32,32,4
Timika Lane,,,,,,0,27,2,2,33,31,31,4
Sierra Thomas Street,,,,,,,0,1,1,29,29,27,4
Kenneth J Powell Jr,,,,,,,,3,2,4,4,4,4
Stephen Miller Miller,,,,,,,,,1,4,4,4,4
Martin Coleman,,,,,,,,,,1,35,34,4
Henry Lewandowski,,,,,,,,,,,0,34,4
Fran Shields,,,,,,,,,,,,0,4
Total,56,39,38,37,35,35,32,20,7,40,38,36,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,5
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Timika Lane,Joe Fernandes,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Henry Lewandowski,Martin Coleman,Fran Shields,5
Anne Marie Coyle,4,29,29,26,22,20,19,15,5,27,25,25,5
Daniel D Mccaffery,,0,29,26,22,20,19,9,4,26,24,25,5
J Scott O Keefe,,,0,27,22,21,19,9,4,27,24,26,5
Giovanni Campbell,,,,0,22,20,19,8,4,25,24,24,5
Timika Lane,,,,,0,17,17,4,3,22,22,20,5
Joe Fernandes,,,,,,1,16,6,1,22,21,19,5
Sierra Thomas Street,,,,,,,0,2,1,18,18,17,5
