col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Superior Court,,District Attorney,,All
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,All
Jack Mcvay Jr,37,0,767,175,All
Vic Stabile,,16,70,471,All
R Seth Williams,,,92,0,All
Daniel A Alvarez,,,,69,All
Total,979,557,929,715,All
,District Attorney,,Judge Of The Superior Court,,1
,Daniel A Alvarez,R Seth Williams,Jack Mcvay Jr,Vic Stabile,1
Daniel A Alvarez,8,0,10,37,1
R Seth Williams,,6,38,8,1
Jack Mcvay Jr,,,2,0,1
Vic Stabile,,,,0,1
Total,55,52,50,45,1
,District Attorney,,Judge Of The Superior Court,,2
,Daniel A Alvarez,R Seth Williams,Jack Mcvay Jr,Vic Stabile,2
Daniel A Alvarez,6,0,8,23,2
R Seth Williams,,3,20,6,2
Jack Mcvay Jr,,,2,0,2
Vic Stabile,,,,1,2
Total,37,29,30,30,2
,Judge Of The Superior Court,,District Attorney,,3
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,3
Jack Mcvay Jr,1,0,20,8,3
Vic Stabile,,0,2,4,3
R Seth Williams,,,3,0,3
Daniel A Alvarez,,,,0,3
Total,29,6,25,12,3
,District Attorney,,Judge Of The Superior Court,,4
,R Seth Williams,Daniel A Alvarez,Jack Mcvay Jr,Vic Stabile,4
R Seth Williams,12,0,95,5,4
Daniel A Alvarez,,5,12,30,4
Jack Mcvay Jr,,,4,0,4
Vic Stabile,,,,2,4
Total,112,47,111,37,4
,District Attorney,,Judge Of The Superior Court,,5
,Daniel A Alvarez,R Seth Williams,Vic Stabile,Jack Mcvay Jr,5
Daniel A Alvarez,3,0,11,1,5
R Seth Williams,,2,1,11,5
Vic Stabile,,,1,0,5
Jack Mcvay Jr,,,,0,5
Total,15,14,13,12,5
,District Attorney,,Judge Of The Superior Court,,6
,R Seth Williams,Daniel A Alvarez,Jack Mcvay Jr,Vic Stabile,6
R Seth Williams,0,0,16,3,6
Daniel A Alvarez,,0,2,10,6
Jack Mcvay Jr,,,0,0,6
Vic Stabile,,,,1,6
Total,19,12,18,14,6
,District Attorney,,Judge Of The Superior Court,,7
,Daniel A Alvarez,R Seth Williams,Jack Mcvay Jr,Vic Stabile,7
Daniel A Alvarez,3,0,16,54,7
R Seth Williams,,9,50,6,7
Jack Mcvay Jr,,,1,0,7
Vic Stabile,,,,0,7
Total,73,65,67,60,7
,District Attorney,,Judge Of The Superior Court,,8
,R Seth Williams,Daniel A Alvarez,Jack Mcvay Jr,Vic Stabile,8
R Seth Williams,4,0,12,1,8
Daniel A Alvarez,,2,2,11,8
Jack Mcvay Jr,,,0,0,8
Vic Stabile,,,,0,8
Total,17,15,14,12,8
,District Attorney,,Judge Of The Superior Court,,9
,Daniel A Alvarez,R Seth Williams,Jack Mcvay Jr,Vic Stabile,9
Daniel A Alvarez,4,0,17,31,9
R Seth Williams,,4,30,5,9
Jack Mcvay Jr,,,2,0,9
Vic Stabile,,,,1,9
Total,52,39,49,37,9
,District Attorney,,Judge Of The Superior Court,,10
,Daniel A Alvarez,R Seth Williams,Vic Stabile,Jack Mcvay Jr,10
Daniel A Alvarez,5,0,45,9,10
R Seth Williams,,1,3,24,10
Vic Stabile,,,1,0,10
Jack Mcvay Jr,,,,0,10
Total,59,28,49,33,10
,Judge Of The Superior Court,,District Attorney,,11
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,11
Jack Mcvay Jr,2,0,33,4,11
Vic Stabile,,1,2,11,11
R Seth Williams,,,3,0,11
Daniel A Alvarez,,,,2,11
Total,39,14,38,17,11
,District Attorney,,Judge Of The Superior Court,,12
,R Seth Williams,Daniel A Alvarez,Jack Mcvay Jr,Vic Stabile,12
R Seth Williams,3,0,43,0,12
Daniel A Alvarez,,0,0,4,12
Jack Mcvay Jr,,,2,0,12
Vic Stabile,,,,0,12
Total,46,4,45,4,12
,Judge Of The Superior Court,,District Attorney,,13
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,13
Jack Mcvay Jr,1,0,27,3,13
Vic Stabile,,0,0,8,13
R Seth Williams,,,1,0,13
Daniel A Alvarez,,,,0,13
Total,31,8,28,11,13
,Judge Of The Superior Court,,District Attorney,,14
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,14
Jack Mcvay Jr,2,0,25,3,14
Vic Stabile,,0,3,5,14
R Seth Williams,,,1,0,14
Daniel A Alvarez,,,,0,14
Total,30,8,29,8,14
,Judge Of The Superior Court,,District Attorney,,15
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,15
Jack Mcvay Jr,2,0,28,0,15
Vic Stabile,,0,1,7,15
R Seth Williams,,,0,0,15
Daniel A Alvarez,,,,0,15
Total,30,8,29,7,15
,Judge Of The Superior Court,,District Attorney,,16
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,16
Jack Mcvay Jr,1,0,25,5,16
Vic Stabile,,0,1,17,16
R Seth Williams,,,1,0,16
Daniel A Alvarez,,,,1,16
Total,31,18,27,23,16
,Judge Of The Superior Court,,District Attorney,,17
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,17
Jack Mcvay Jr,4,0,40,10,17
Vic Stabile,,1,4,25,17
R Seth Williams,,,2,0,17
Daniel A Alvarez,,,,2,17
Total,54,30,46,37,17
,District Attorney,,Judge Of The Superior Court,,18
,R Seth Williams,Daniel A Alvarez,Jack Mcvay Jr,Vic Stabile,18
R Seth Williams,6,0,47,1,18
Daniel A Alvarez,,2,4,18,18
Jack Mcvay Jr,,,0,0,18
Vic Stabile,,,,0,18
Total,54,24,51,19,18
,District Attorney,,Judge Of The Superior Court,,19
,R Seth Williams,Daniel A Alvarez,Jack Mcvay Jr,Vic Stabile,19
R Seth Williams,4,0,21,2,19
Daniel A Alvarez,,2,4,20,19
Jack Mcvay Jr,,,1,0,19
Vic Stabile,,,,1,19
Total,27,26,26,23,19
,Judge Of The Superior Court,,District Attorney,,20
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,20
Jack Mcvay Jr,6,0,99,29,20
Vic Stabile,,3,11,50,20
R Seth Williams,,,21,0,20
Daniel A Alvarez,,,,17,20
Total,134,64,131,96,20
,Judge Of The Superior Court,,District Attorney,,21
,Jack Mcvay Jr,Vic Stabile,R Seth Williams,Daniel A Alvarez,21
Jack Mcvay Jr,2,0,18,5,21
Vic Stabile,,1,4,7,21
R Seth Williams,,,2,0,21
Daniel A Alvarez,,,,0,21
Total,25,12,24,12,21
,Judge Of The Superior Court,,District Attorney,,22
,Jack Mcvay Jr,Vic Stabile,Daniel A Alvarez,R Seth Williams,22
Jack Mcvay Jr,0,0,11,24,22
Vic Stabile,,1,14,1,22
Daniel A Alvarez,,,2,0,22
R Seth Williams,,,,2,22
Total,35,16,27,27,22
,District Attorney,,Judge Of The Superior Court,,23
,Daniel A Alvarez,R Seth Williams,Jack Mcvay Jr,Vic Stabile,23
Daniel A Alvarez,5,0,12,29,23
R Seth Williams,,2,21,0,23
Jack Mcvay Jr,,,2,0,23
Vic Stabile,,,,1,23
Total,46,23,35,30,23
