col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Superior Court,,Judge Of The Municipal Court,,,All
,Jack Mcvay Jr,Vic Stabile,Martin Coleman,Henry Lewandowski,Fran Shields,All
Jack Mcvay Jr,30,0,715,659,664,All
Vic Stabile,,60,34,42,31,All
Martin Coleman,,,6,674,678,All
Henry Lewandowski,,,,16,667,All
Fran Shields,,,,,9,All
Total,793,110,771,733,720,All
,Judge Of The Superior Court,,Judge Of The Municipal Court,,,1
,Jack Mcvay Jr,Vic Stabile,Henry Lewandowski,Fran Shields,Martin Coleman,1
Jack Mcvay Jr,2,0,14,15,15,1
Vic Stabile,,0,0,0,0,1
Henry Lewandowski,,,2,14,14,1
Fran Shields,,,,0,15,1
Martin Coleman,,,,,0,1
Total,17,0,16,15,15,1
,Judge Of The Municipal Court,,,Judge Of The Superior Court,,2
,Martin Coleman,Henry Lewandowski,Fran Shields,Jack Mcvay Jr,Vic Stabile,2
Martin Coleman,1,40,39,38,3,2
Henry Lewandowski,,1,39,35,2,2
Fran Shields,,,1,34,2,2
Jack Mcvay Jr,,,,3,0,2
Vic Stabile,,,,,1,2
Total,46,42,41,43,4,2
,Judge Of The Superior Court,,Judge Of The Municipal Court,,,3
,Jack Mcvay Jr,Vic Stabile,Martin Coleman,Fran Shields,Henry Lewandowski,3
Jack Mcvay Jr,3,0,75,64,65,3
Vic Stabile,,0,0,0,0,3
Martin Coleman,,,0,65,64,3
Fran Shields,,,,0,62,3
Henry Lewandowski,,,,,0,3
Total,79,0,76,65,65,3
,Judge Of The Superior Court,,Judge Of The Municipal Court,,,4
,Jack Mcvay Jr,Vic Stabile,Martin Coleman,Henry Lewandowski,Fran Shields,4
Jack Mcvay Jr,2,0,49,42,42,4
Vic Stabile,,5,1,0,0,4
Martin Coleman,,,1,42,41,4
Henry Lewandowski,,,,1,40,4
Fran Shields,,,,,0,4
Total,53,6,52,44,42,4
,Judge Of The Superior Court,,Judge Of The Municipal Court,,,5
,Jack Mcvay Jr,Vic Stabile,Fran Shields,Henry Lewandowski,Martin Coleman,5
Jack Mcvay Jr,1,0,24,23,24,5
Vic Stabile,,3,0,1,0,5
Fran Shields,,,2,20,18,5
Henry Lewandowski,,,,2,20,5
Martin Coleman,,,,,0,5
Total,32,4,26,26,24,5
,Judge Of The Superior Court,,Judge Of The Municipal Court,,,6
,Jack Mcvay Jr,Vic Stabile,Fran Shields,Martin Coleman,Henry Lewandowski,6
