col_1,col_2,col_3,col_4,col_5,division
,Controller,,District Attorney,,All
,Alan Butkovitz,Terrence J Tracy Jr,Daniel A Alvarez,R Seth Williams,All
Alan Butkovitz,75,0,361,"1,355",All
Terrence J Tracy Jr,,22,"1,188",92,All
Daniel A Alvarez,,,78,0,All
R Seth Williams,,,,44,All
Total,"1,791","1,302","1,627","1,491",All
,Controller,,District Attorney,,41
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,41
Alan Butkovitz,1,0,68,14,41
Terrence J Tracy Jr,,2,11,60,41
R Seth Williams,,,4,0,41
Daniel A Alvarez,,,,5,41
Total,83,73,83,79,41
,Controller,,District Attorney,,1
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,1
Alan Butkovitz,0,0,20,6,1
Terrence J Tracy Jr,,0,1,5,1
R Seth Williams,,,0,0,1
Daniel A Alvarez,,,,0,1
Total,26,6,21,11,1
,Controller,,District Attorney,,2
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,2
Alan Butkovitz,1,0,11,3,2
Terrence J Tracy Jr,,1,0,7,2
R Seth Williams,,,0,0,2
Daniel A Alvarez,,,,0,2
Total,15,8,11,10,2
,Controller,,District Attorney,,3
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,3
Alan Butkovitz,4,0,34,8,3
Terrence J Tracy Jr,,1,1,19,3
R Seth Williams,,,2,0,3
Daniel A Alvarez,,,,0,3
Total,46,21,37,27,3
,District Attorney,,Controller,,4
,Daniel A Alvarez,R Seth Williams,Terrence J Tracy Jr,Alan Butkovitz,4
Daniel A Alvarez,1,0,62,18,4
R Seth Williams,,1,7,26,4
Terrence J Tracy Jr,,,2,0,4
Alan Butkovitz,,,,1,4
Total,81,34,71,45,4
,District Attorney,,Controller,,5
,Daniel A Alvarez,R Seth Williams,Alan Butkovitz,Terrence J Tracy Jr,5
Daniel A Alvarez,9,0,17,24,5
R Seth Williams,,2,32,6,5
Alan Butkovitz,,,0,0,5
Terrence J Tracy Jr,,,,1,5
Total,50,40,49,31,5
,Controller,,District Attorney,,6
,Alan Butkovitz,Terrence J Tracy Jr,Daniel A Alvarez,R Seth Williams,6
Alan Butkovitz,3,0,13,21,6
Terrence J Tracy Jr,,0,14,1,6
Daniel A Alvarez,,,2,0,6
R Seth Williams,,,,0,6
Total,37,15,29,22,6
,District Attorney,,Controller,,7
,Daniel A Alvarez,R Seth Williams,Terrence J Tracy Jr,Alan Butkovitz,7
Daniel A Alvarez,4,0,43,10,7
R Seth Williams,,1,1,21,7
Terrence J Tracy Jr,,,0,0,7
Alan Butkovitz,,,,2,7
Total,57,23,44,33,7
,Controller,,District Attorney,,8
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,8
Alan Butkovitz,0,0,32,14,8
Terrence J Tracy Jr,,0,0,13,8
R Seth Williams,,,2,0,8
Daniel A Alvarez,,,,4,8
Total,46,13,34,31,8
,District Attorney,,Controller,,9
,Daniel A Alvarez,R Seth Williams,Terrence J Tracy Jr,Alan Butkovitz,9
Daniel A Alvarez,2,0,42,9,9
R Seth Williams,,0,2,19,9
Terrence J Tracy Jr,,,0,0,9
Alan Butkovitz,,,,2,9
Total,53,21,44,30,9
,Controller,,District Attorney,,10
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,10
Alan Butkovitz,1,0,30,6,10
Terrence J Tracy Jr,,2,6,28,10
R Seth Williams,,,1,0,10
Daniel A Alvarez,,,,2,10
Total,37,36,37,36,10
,District Attorney,,Controller,,11
,Daniel A Alvarez,R Seth Williams,Terrence J Tracy Jr,Alan Butkovitz,11
Daniel A Alvarez,2,0,36,4,11
R Seth Williams,,0,1,21,11
Terrence J Tracy Jr,,,0,0,11
Alan Butkovitz,,,,1,11
Total,42,22,37,26,11
,Controller,,District Attorney,,12
,Alan Butkovitz,Terrence J Tracy Jr,Daniel A Alvarez,R Seth Williams,12
Alan Butkovitz,1,0,4,26,12
Terrence J Tracy Jr,,0,23,1,12
Daniel A Alvarez,,,3,0,12
R Seth Williams,,,,0,12
Total,31,24,30,27,12
,District Attorney,,Controller,,13
,Daniel A Alvarez,R Seth Williams,Alan Butkovitz,Terrence J Tracy Jr,13
Daniel A Alvarez,1,0,15,37,13
R Seth Williams,,2,29,1,13
Alan Butkovitz,,,1,0,13
Terrence J Tracy Jr,,,,0,13
Total,53,32,45,38,13
,Controller,,District Attorney,,14
,Alan Butkovitz,Terrence J Tracy Jr,Daniel A Alvarez,R Seth Williams,14
Alan Butkovitz,1,0,4,19,14
Terrence J Tracy Jr,,0,16,0,14
Daniel A Alvarez,,,1,0,14
R Seth Williams,,,,0,14
Total,24,16,21,19,14
,Controller,,District Attorney,,15
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,15
Alan Butkovitz,1,0,10,5,15
Terrence J Tracy Jr,,0,0,3,15
R Seth Williams,,,0,0,15
Daniel A Alvarez,,,,0,15
Total,16,3,10,8,15
,District Attorney,,Controller,,16
,Daniel A Alvarez,R Seth Williams,Terrence J Tracy Jr,Alan Butkovitz,16
Daniel A Alvarez,2,0,55,11,16
R Seth Williams,,3,3,30,16
Terrence J Tracy Jr,,,0,0,16
Alan Butkovitz,,,,4,16
Total,68,36,58,45,16
,District Attorney,,Controller,,17
,Daniel A Alvarez,R Seth Williams,Terrence J Tracy Jr,Alan Butkovitz,17
Daniel A Alvarez,4,0,38,9,17
R Seth Williams,,1,7,30,17
Terrence J Tracy Jr,,,0,0,17
Alan Butkovitz,,,,2,17
Total,51,38,45,41,17
,Controller,,District Attorney,,18
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,18
Alan Butkovitz,0,0,20,6,18
Terrence J Tracy Jr,,0,1,9,18
R Seth Williams,,,0,0,18
Daniel A Alvarez,,,,0,18
Total,26,10,21,15,18
,Controller,,District Attorney,,19
,Alan Butkovitz,Terrence J Tracy Jr,R Seth Williams,Daniel A Alvarez,19
Alan Butkovitz,5,0,43,11,19
Terrence J Tracy Jr,,0,0,27,19
R Seth Williams,,,2,0,19
Daniel A Alvarez,,,,2,19
Total,59,27,45,40,19
,District Attorney,,Controller,,20
,R Seth Williams,Daniel A Alvarez,Alan Butkovitz,Terrence J Tracy Jr,20
R Seth Williams,2,0,35,0,20
Daniel A Alvarez,,1,1,28,20
Alan Butkovitz,,,0,0,20
Terrence J Tracy Jr,,,,3,20
Total,37,30,36,31,20
,District Attorney,,Controller,,21
,Daniel A Alvarez,R Seth Williams,Terrence J Tracy Jr,Alan Butkovitz,21
Daniel A Alvarez,4,0,45,15,21
R Seth Williams,,0,5,26,21
Terrence J Tracy Jr,,,0,0,21
Alan Butkovitz,,,,0,21
Total,64,31,50,41,21
