col_1,col_2,col_3,col_4,col_5,col_6,division
,Controller,,Judge Of The Municipal Court,,,All
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,All
Alan Butkovitz,412,0,"1,926","1,918","1,544",All
Terrence J Tracy Jr,,394,247,243,204,All
Fran Shields,,,12,"2,027","1,610",All
Martin Coleman,,,,14,"1,601",All
Henry Lewandowski,,,,,11,All
Total,"2,554",714,"2,218","2,210","1,774",All
,Controller,,Judge Of The Municipal Court,,,1
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,1
Alan Butkovitz,7,0,55,50,25,1
Terrence J Tracy Jr,,15,11,11,9,1
Martin Coleman,,,0,57,24,1
Fran Shields,,,,0,22,1
Henry Lewandowski,,,,,0,1
Total,69,34,67,62,34,1
,Controller,,Judge Of The Municipal Court,,,2
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,2
Alan Butkovitz,25,0,52,51,44,2
Terrence J Tracy Jr,,9,8,6,7,2
Martin Coleman,,,0,52,47,2
Fran Shields,,,,0,48,2
Henry Lewandowski,,,,,0,2
Total,82,20,60,57,51,2
,Controller,,Judge Of The Municipal Court,,,3
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,3
Alan Butkovitz,13,0,63,63,47,3
Terrence J Tracy Jr,,11,6,5,4,3
Martin Coleman,,,2,64,49,3
Fran Shields,,,,0,49,3
Henry Lewandowski,,,,,0,3
Total,81,17,71,68,51,3
,Controller,,Judge Of The Municipal Court,,,4
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,4
Alan Butkovitz,7,0,51,49,46,4
Terrence J Tracy Jr,,10,6,5,8,4
Martin Coleman,,,0,54,51,4
Fran Shields,,,,0,50,4
Henry Lewandowski,,,,,0,4
Total,62,19,59,56,56,4
,Controller,,Judge Of The Municipal Court,,,5
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,5
Alan Butkovitz,11,0,42,38,26,5
Terrence J Tracy Jr,,12,3,4,3,5
Fran Shields,,,0,40,28,5
Martin Coleman,,,,0,28,5
Henry Lewandowski,,,,,0,5
Total,54,17,45,42,29,5
,Controller,,Judge Of The Municipal Court,,,7
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,7
Alan Butkovitz,19,0,106,102,92,7
Terrence J Tracy Jr,,17,11,10,9,7
Fran Shields,,,0,106,97,7
Martin Coleman,,,,0,97,7
Henry Lewandowski,,,,,0,7
Total,134,30,120,114,104,7
,Controller,,Judge Of The Municipal Court,,,8
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,8
Alan Butkovitz,10,0,63,60,33,8
Terrence J Tracy Jr,,13,9,11,9,8
Martin Coleman,,,0,63,37,8
Fran Shields,,,,0,36,8
Henry Lewandowski,,,,,0,8
Total,81,27,72,71,42,8
,Controller,,Judge Of The Municipal Court,,,9
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,9
Alan Butkovitz,12,0,35,32,23,9
Terrence J Tracy Jr,,14,5,6,6,9
Martin Coleman,,,0,37,24,9
Fran Shields,,,,0,23,9
Henry Lewandowski,,,,,0,9
Total,50,23,42,40,29,9
,Controller,,Judge Of The Municipal Court,,,10
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,10
Alan Butkovitz,19,0,72,70,58,10
Terrence J Tracy Jr,,16,8,9,8,10
Martin Coleman,,,0,76,62,10
Fran Shields,,,,0,61,10
Henry Lewandowski,,,,,0,10
Total,97,28,82,81,67,10
,Controller,,Judge Of The Municipal Court,,,11
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,11
Alan Butkovitz,7,0,36,37,36,11
Terrence J Tracy Jr,,3,10,9,8,11
Fran Shields,,,0,44,42,11
Martin Coleman,,,,0,43,11
Henry Lewandowski,,,,,0,11
Total,47,13,47,47,45,11
,Controller,,Judge Of The Municipal Court,,,12
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,12
Alan Butkovitz,5,0,34,35,34,12
Terrence J Tracy Jr,,5,10,9,9,12
Fran Shields,,,1,42,38,12
Martin Coleman,,,,1,38,12
Henry Lewandowski,,,,,0,12
Total,45,16,45,45,43,12
,Controller,,Judge Of The Municipal Court,,,13
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,13
Alan Butkovitz,5,0,67,67,11,13
Terrence J Tracy Jr,,17,7,6,2,13
Martin Coleman,,,0,71,13,13
Fran Shields,,,,0,13,13
Henry Lewandowski,,,,,1,13
Total,74,24,74,73,14,13
,Controller,,Judge Of The Municipal Court,,,14
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,14
Alan Butkovitz,14,0,57,58,34,14
Terrence J Tracy Jr,,13,8,7,6,14
Fran Shields,,,0,62,38,14
Martin Coleman,,,,0,38,14
Henry Lewandowski,,,,,0,14
Total,77,22,66,66,41,14
,Judge Of The Municipal Court,,,Controller,,15
,Martin Coleman,Fran Shields,Henry Lewandowski,Alan Butkovitz,Terrence J Tracy Jr,15
Martin Coleman,1,53,47,46,17,15
Fran Shields,,0,45,41,13,15
Henry Lewandowski,,,0,40,10,15
Alan Butkovitz,,,,8,0,15
Terrence J Tracy Jr,,,,,17,15
Total,64,54,50,55,37,15
,Controller,,Judge Of The Municipal Court,,,16
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,16
Alan Butkovitz,39,0,108,99,86,16
Terrence J Tracy Jr,,18,7,6,6,16
Fran Shields,,,2,103,85,16
Martin Coleman,,,,1,82,16
Henry Lewandowski,,,,,0,16
Total,154,27,117,106,92,16
,Controller,,Judge Of The Municipal Court,,,17
,Alan Butkovitz,Terrence J Tracy Jr,Martin Coleman,Fran Shields,Henry Lewandowski,17
Alan Butkovitz,6,0,38,38,30,17
Terrence J Tracy Jr,,17,6,5,3,17
Martin Coleman,,,2,41,30,17
Fran Shields,,,,0,30,17
Henry Lewandowski,,,,,2,17
Total,51,23,49,45,36,17
,Controller,,Judge Of The Municipal Court,,,18
,Alan Butkovitz,Terrence J Tracy Jr,Fran Shields,Martin Coleman,Henry Lewandowski,18
Alan Butkovitz,9,0,111,116,110,18
Terrence J Tracy Jr,,22,12,8,6,18
Fran Shields,,,1,114,103,18
Martin Coleman,,,,0,102,18
Henry Lewandowski,,,,,3,18
Total,141,34,127,127,119,18
,Controller,,Judge Of The Municipal Court,,,19
