col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Jack Mcvay Jr,Vic Stabile,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Joe Fernandes,Daniel D Mccaffery,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,All
Jack Mcvay Jr,17,0,"1,373","1,340","1,310","1,314","1,301","1,301","1,284",26,41,All
Vic Stabile,,3,8,8,28,8,7,7,7,25,6,All
Timika Lane,,,8,"1,358","1,307","1,329","1,311","1,307","1,289",22,41,All
Sierra Thomas Street,,,,13,"1,293","1,318","1,308","1,297","1,276",26,39,All
Anne Marie Coyle,,,,,4,"1,285","1,279","1,270","1,268",36,36,All
Giovanni Campbell,,,,,,5,"1,301","1,281","1,274",20,32,All
Joe Fernandes,,,,,,,2,"1,283","1,278",20,38,All
Daniel D Mccaffery,,,,,,,,3,"1,265",20,35,All
J Scott O Keefe,,,,,,,,,1,20,29,All
Kenneth J Powell Jr,,,,,,,,,,2,14,All
Stephen Miller Miller,,,,,,,,,,,0,All
Total,"1,482",38,"1,447","1,425","1,378","1,375","1,349","1,344","1,323",53,51,All
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Jack Mcvay Jr,Vic Stabile,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Sierra Thomas Street,Timika Lane,Giovanni Campbell,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,1
Jack Mcvay Jr,1,0,74,74,73,73,73,72,72,0,0,1
Vic Stabile,,0,0,0,0,0,0,0,0,0,0,1
Anne Marie Coyle,,,0,74,73,73,73,73,73,0,0,1
Joe Fernandes,,,,0,73,73,72,73,73,0,0,1
Daniel D Mccaffery,,,,,0,74,73,72,73,0,0,1
Sierra Thomas Street,,,,,,0,73,72,73,0,0,1
Timika Lane,,,,,,,0,71,72,0,0,1
Giovanni Campbell,,,,,,,,0,72,0,0,1
J Scott O Keefe,,,,,,,,,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,0,0,1
Stephen Miller Miller,,,,,,,,,,,0,1
Total,77,0,75,75,74,74,74,73,73,0,0,1
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Jack Mcvay Jr,Vic Stabile,Sierra Thomas Street,Joe Fernandes,J Scott O Keefe,Timika Lane,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,2
Jack Mcvay Jr,1,0,92,93,92,93,91,90,90,1,2,2
Vic Stabile,,0,1,1,1,0,2,1,1,2,0,2
Sierra Thomas Street,,,2,94,93,91,90,91,90,2,1,2
Joe Fernandes,,,,0,93,92,91,93,92,2,2,2
J Scott O Keefe,,,,,0,91,91,91,90,2,1,2
Timika Lane,,,,,,1,89,90,88,1,2,2
Anne Marie Coyle,,,,,,,0,89,88,3,2,2
Giovanni Campbell,,,,,,,,1,90,2,2,2
Daniel D Mccaffery,,,,,,,,,0,1,2,2
Kenneth J Powell Jr,,,,,,,,,,0,0,2
Stephen Miller Miller,,,,,,,,,,,0,2
Total,98,2,98,96,95,95,94,94,93,3,2,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,3
,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,3
Sierra Thomas Street,0,55,53,53,52,52,51,1,1,52,2,3
Timika Lane,,0,52,52,53,51,49,0,0,52,2,3
Anne Marie Coyle,,,1,52,51,51,50,1,1,51,3,3
Daniel D Mccaffery,,,,0,51,52,50,1,1,50,2,3
Giovanni Campbell,,,,,0,50,49,0,0,49,2,3
J Scott O Keefe,,,,,,0,49,1,1,49,2,3
Joe Fernandes,,,,,,,0,1,1,48,2,3
Kenneth J Powell Jr,,,,,,,,0,1,0,1,3
Stephen Miller Miller,,,,,,,,,0,0,1,3
Jack Mcvay Jr,,,,,,,,,,0,0,3
Vic Stabile,,,,,,,,,,,0,3
Total,57,57,55,53,53,52,51,1,1,53,3,3
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Jack Mcvay Jr,Vic Stabile,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Giovanni Campbell,Kenneth J Powell Jr,Stephen Miller Miller,4
Jack Mcvay Jr,0,0,28,29,27,27,26,26,24,1,2,4
Vic Stabile,,0,2,1,3,2,2,1,1,3,1,4
Sierra Thomas Street,,,0,29,26,28,27,26,24,2,1,4
Timika Lane,,,,0,27,28,27,27,25,1,2,4
Anne Marie Coyle,,,,,0,27,26,26,25,2,2,4
Daniel D Mccaffery,,,,,,0,28,27,25,2,2,4
J Scott O Keefe,,,,,,,0,27,25,2,2,4
Joe Fernandes,,,,,,,,0,25,1,2,4
Giovanni Campbell,,,,,,,,,0,0,1,4
Kenneth J Powell Jr,,,,,,,,,,0,2,4
Stephen Miller Miller,,,,,,,,,,,0,4
Total,31,4,31,31,30,29,28,27,25,4,3,4
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Jack Mcvay Jr,Vic Stabile,Anne Marie Coyle,Sierra Thomas Street,Timika Lane,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,5
Jack Mcvay Jr,2,0,54,55,55,54,54,52,51,3,1,5
Vic Stabile,,0,2,1,1,0,1,1,1,1,2,5
Anne Marie Coyle,,,1,55,54,52,54,52,50,4,2,5
Sierra Thomas Street,,,,1,56,52,55,55,51,4,1,5
Timika Lane,,,,,1,52,54,52,49,4,2,5
Daniel D Mccaffery,,,,,,1,53,52,49,4,1,5
Giovanni Campbell,,,,,,,0,54,51,5,2,5
Joe Fernandes,,,,,,,,0,51,4,1,5
J Scott O Keefe,,,,,,,,,0,3,2,5
Stephen Miller Miller,,,,,,,,,,0,2,5
Kenneth J Powell Jr,,,,,,,,,,,0,5
Total,63,3,60,60,60,57,57,55,53,5,3,5
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Jack Mcvay Jr,Vic Stabile,Sierra Thomas Street,Giovanni Campbell,Timika Lane,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,6
Jack Mcvay Jr,0,0,52,51,50,48,49,46,45,2,0,6
Vic Stabile,,0,0,0,0,1,0,0,0,0,0,6
Sierra Thomas Street,,,0,50,51,47,47,48,45,2,0,6
Giovanni Campbell,,,,0,50,47,48,47,45,2,0,6
Timika Lane,,,,,0,48,48,48,45,2,0,6
Anne Marie Coyle,,,,,,0,47,46,45,2,0,6
Joe Fernandes,,,,,,,0,46,45,2,0,6
Daniel D Mccaffery,,,,,,,,0,44,1,0,6
J Scott O Keefe,,,,,,,,,0,1,0,6
Stephen Miller Miller,,,,,,,,,,0,0,6
Kenneth J Powell Jr,,,,,,,,,,,0,6
Total,55,1,54,52,52,50,49,48,45,2,0,6
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,7
,Jack Mcvay Jr,Vic Stabile,Timika Lane,Daniel D Mccaffery,Anne Marie Coyle,Giovanni Campbell,Sierra Thomas Street,J Scott O Keefe,Joe Fernandes,Stephen Miller Miller,Kenneth J Powell Jr,7
Jack Mcvay Jr,3,0,99,97,96,97,94,94,93,3,1,7
Vic Stabile,,0,0,0,2,0,0,0,0,0,2,7
Timika Lane,,,0,95,94,95,94,95,93,3,0,7
Daniel D Mccaffery,,,,0,93,94,94,92,94,3,0,7
Anne Marie Coyle,,,,,0,94,91,91,91,1,2,7
Giovanni Campbell,,,,,,0,93,92,91,2,0,7
Sierra Thomas Street,,,,,,,0,92,92,4,0,7
J Scott O Keefe,,,,,,,,0,92,3,0,7
Joe Fernandes,,,,,,,,,0,3,0,7
Stephen Miller Miller,,,,,,,,,,0,0,7
Kenneth J Powell Jr,,,,,,,,,,,0,7
Total,107,2,101,99,98,98,97,95,94,4,3,7
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,8
,Sierra Thomas Street,Giovanni Campbell,Timika Lane,Anne Marie Coyle,Joe Fernandes,J Scott O Keefe,Daniel D Mccaffery,Stephen Miller Miller,Kenneth J Powell Jr,Jack Mcvay Jr,Vic Stabile,8
Sierra Thomas Street,2,78,78,75,76,76,74,3,1,82,0,8
Giovanni Campbell,,0,75,74,75,74,73,1,1,78,0,8
Timika Lane,,,1,73,73,75,75,2,1,78,0,8
Anne Marie Coyle,,,,0,73,73,72,1,2,74,2,8
Joe Fernandes,,,,,0,74,73,2,0,77,0,8
