col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,All
,Giovanni Campbell,Anne Marie Coyle,Timika Lane,Joe Fernandes,Daniel D Mccaffery,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,All
Giovanni Campbell,11,"1,553","1,546","1,558","1,518","1,518","1,320",182,118,"1,568","1,568","1,314",All
Anne Marie Coyle,,10,"1,514","1,534","1,486","1,511","1,291",207,113,"1,548","1,520","1,305",All
Timika Lane,,,7,"1,522","1,478","1,492","1,350",144,106,"1,530","1,514","1,315",All
Joe Fernandes,,,,1,"1,502","1,514","1,305",159,109,"1,532","1,519","1,319",All
Daniel D Mccaffery,,,,,5,"1,474","1,280",156,91,"1,496","1,465","1,295",All
J Scott O Keefe,,,,,,3,"1,280",153,108,"1,488","1,476","1,293",All
Sierra Thomas Street,,,,,,,14,35,76,"1,321","1,304","1,253",All
Kenneth J Powell Jr,,,,,,,,3,59,183,172,73,All
Stephen Miller Miller,,,,,,,,,10,110,114,97,All
Martin Coleman,,,,,,,,,,4,"1,568","1,348",All
Fran Shields,,,,,,,,,,,0,"1,332",All
Henry Lewandowski,,,,,,,,,,,,2,All
Total,"1,729","1,697","1,676","1,626","1,593","1,587","1,454",244,163,"1,702","1,679","1,397",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,1
,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Fran Shields,Martin Coleman,Henry Lewandowski,1
Giovanni Campbell,0,75,74,73,73,67,55,14,7,79,73,54,1
Timika Lane,,1,70,70,71,66,53,13,6,72,71,54,1
Daniel D Mccaffery,,,0,70,72,66,54,14,9,69,71,56,1
J Scott O Keefe,,,,0,71,68,51,15,9,70,69,53,1
Joe Fernandes,,,,,1,65,53,15,7,69,69,54,1
Anne Marie Coyle,,,,,,1,47,15,7,66,66,51,1
Sierra Thomas Street,,,,,,,0,1,4,52,51,47,1
Kenneth J Powell Jr,,,,,,,,0,5,15,16,6,1
Stephen Miller Miller,,,,,,,,,2,10,10,7,1
Fran Shields,,,,,,,,,,0,75,55,1
Martin Coleman,,,,,,,,,,,0,55,1
Henry Lewandowski,,,,,,,,,,,,0,1
Total,87,79,76,76,76,73,55,17,13,84,78,58,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,2
,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,Anne Marie Coyle,Joe Fernandes,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,2
Giovanni Campbell,1,65,65,61,62,62,50,10,3,63,64,56,2
Timika Lane,,0,63,60,63,62,54,7,3,63,61,56,2
Daniel D Mccaffery,,,0,62,63,64,49,9,2,65,62,56,2
Anne Marie Coyle,,,,0,60,60,48,9,2,62,58,54,2
Joe Fernandes,,,,,0,62,51,8,3,62,60,55,2
J Scott O Keefe,,,,,,0,49,7,2,62,60,56,2
Sierra Thomas Street,,,,,,,0,1,2,50,46,50,2
Kenneth J Powell Jr,,,,,,,,0,3,8,8,4,2
Stephen Miller Miller,,,,,,,,,1,1,2,3,2
Martin Coleman,,,,,,,,,,0,61,54,2
Fran Shields,,,,,,,,,,,0,52,2
Henry Lewandowski,,,,,,,,,,,,0,2
Total,73,70,67,65,65,64,56,11,5,68,65,58,2
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,3
,Fran Shields,Martin Coleman,Henry Lewandowski,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Joe Fernandes,Giovanni Campbell,J Scott O Keefe,Daniel D Mccaffery,Stephen Miller Miller,Kenneth J Powell Jr,3
Fran Shields,0,62,58,64,61,58,63,60,58,59,4,5,3
Martin Coleman,,1,58,63,59,59,60,59,56,58,4,4,3
Henry Lewandowski,,,0,57,56,56,56,55,55,55,4,1,3
Timika Lane,,,,0,62,57,63,61,60,60,6,5,3
Anne Marie Coyle,,,,,1,55,61,58,59,59,5,5,3
Sierra Thomas Street,,,,,,0,55,54,53,54,4,2,3
Joe Fernandes,,,,,,,0,59,58,58,4,5,3
Giovanni Campbell,,,,,,,,0,58,57,5,3,3
J Scott O Keefe,,,,,,,,,0,57,4,3,3
Daniel D Mccaffery,,,,,,,,,,0,3,3,3
Stephen Miller Miller,,,,,,,,,,,1,0,3
Kenneth J Powell Jr,,,,,,,,,,,,0,3
Total,69,68,60,69,65,65,64,63,62,61,7,6,3
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Martin Coleman,Henry Lewandowski,Fran Shields,Anne Marie Coyle,Giovanni Campbell,Sierra Thomas Street,Timika Lane,J Scott O Keefe,Joe Fernandes,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,4
Martin Coleman,0,44,42,43,45,44,42,42,43,41,1,2,4
Henry Lewandowski,,0,41,42,43,42,40,42,43,40,0,2,4
Fran Shields,,,0,40,41,41,40,41,41,38,0,2,4
Anne Marie Coyle,,,,1,41,42,40,42,42,39,1,2,4
Giovanni Campbell,,,,,0,43,42,41,42,39,1,1,4
Sierra Thomas Street,,,,,,0,43,41,42,39,1,2,4
Timika Lane,,,,,,,0,39,40,38,1,1,4
J Scott O Keefe,,,,,,,,0,42,39,0,2,4
Joe Fernandes,,,,,,,,,0,40,0,2,4
Daniel D Mccaffery,,,,,,,,,,0,0,2,4
Kenneth J Powell Jr,,,,,,,,,,,0,0,4
Stephen Miller Miller,,,,,,,,,,,,0,4
Total,49,44,43,46,46,46,44,43,43,41,2,2,4
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Martin Coleman,Fran Shields,Henry Lewandowski,Joe Fernandes,Sierra Thomas Street,Anne Marie Coyle,Timika Lane,J Scott O Keefe,Daniel D Mccaffery,Giovanni Campbell,Kenneth J Powell Jr,Stephen Miller Miller,5
Martin Coleman,0,58,57,59,59,59,61,58,57,50,3,2,5
Fran Shields,,0,56,58,57,58,57,58,54,49,3,2,5
Henry Lewandowski,,,0,58,55,56,56,55,55,48,2,2,5
Joe Fernandes,,,,0,59,60,59,59,57,49,3,2,5
Sierra Thomas Street,,,,,1,60,58,58,56,49,2,1,5
Anne Marie Coyle,,,,,,0,59,59,57,50,3,2,5
Timika Lane,,,,,,,0,59,57,48,2,2,5
J Scott O Keefe,,,,,,,,1,56,48,3,2,5
Daniel D Mccaffery,,,,,,,,,0,47,1,1,5
Giovanni Campbell,,,,,,,,,,0,3,1,5
Kenneth J Powell Jr,,,,,,,,,,,1,1,5
Stephen Miller Miller,,,,,,,,,,,,0,5
Total,64,59,59,63,63,62,62,61,59,51,5,2,5
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,6
,Sierra Thomas Street,Daniel D Mccaffery,Timika Lane,Giovanni Campbell,Anne Marie Coyle,J Scott O Keefe,Joe Fernandes,Stephen Miller Miller,Kenneth J Powell Jr,Fran Shields,Martin Coleman,Henry Lewandowski,6
Sierra Thomas Street,2,75,73,76,73,73,73,3,0,74,75,75,6
Daniel D Mccaffery,,2,72,75,72,72,71,3,0,73,73,73,6
Timika Lane,,,1,72,72,71,69,3,0,73,73,72,6
Giovanni Campbell,,,,0,72,72,71,3,0,72,73,73,6
Anne Marie Coyle,,,,,0,71,69,2,0,71,73,72,6
J Scott O Keefe,,,,,,0,69,2,0,71,72,72,6
Joe Fernandes,,,,,,,0,2,0,71,71,71,6
Stephen Miller Miller,,,,,,,,0,0,3,3,3,6
Kenneth J Powell Jr,,,,,,,,,0,0,0,0,6
Fran Shields,,,,,,,,,,0,74,74,6
Martin Coleman,,,,,,,,,,,0,75,6
Henry Lewandowski,,,,,,,,,,,,0,6
Total,80,78,77,76,74,73,73,3,0,77,77,75,6
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,7
,Giovanni Campbell,Joe Fernandes,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Sierra Thomas Street,Stephen Miller Miller,Kenneth J Powell Jr,Fran Shields,Martin Coleman,Henry Lewandowski,7
Giovanni Campbell,0,66,62,58,60,60,49,15,5,64,63,52,7
Joe Fernandes,,0,62,58,58,58,49,15,4,61,60,52,7
Timika Lane,,,0,54,54,57,49,13,3,60,59,50,7
Anne Marie Coyle,,,,1,53,54,42,9,6,56,54,49,7
Daniel D Mccaffery,,,,,0,54,45,8,5,55,54,49,7
J Scott O Keefe,,,,,,0,43,11,5,55,53,49,7
Sierra Thomas Street,,,,,,,1,7,0,49,49,41,7
Stephen Miller Miller,,,,,,,,0,3,11,11,8,7
Kenneth J Powell Jr,,,,,,,,,0,3,3,6,7
Fran Shields,,,,,,,,,,0,64,51,7
Martin Coleman,,,,,,,,,,,0,51,7
Henry Lewandowski,,,,,,,,,,,,0,7
Total,72,67,65,63,62,61,55,16,8,68,68,55,7
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,8
