col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Controller,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Alan Butkovitz,Terrence J Tracy Jr,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,All
Alan Butkovitz,8,0,366,355,353,355,348,342,341,7,10,All
Terrence J Tracy Jr,,2,15,16,23,15,18,17,19,19,10,All
Timika Lane,,,6,354,355,362,360,354,356,10,11,All
Sierra Thomas Street,,,,6,346,351,347,344,344,8,14,All
Anne Marie Coyle,,,,,1,353,353,351,352,21,14,All
Giovanni Campbell,,,,,,1,363,359,354,13,13,All
Joe Fernandes,,,,,,,0,357,356,13,12,All
J Scott O Keefe,,,,,,,,2,353,10,10,All
Daniel D Mccaffery,,,,,,,,,1,13,11,All
Kenneth J Powell Jr,,,,,,,,,,0,11,All
Stephen Miller Miller,,,,,,,,,,,1,All
Total,410,38,401,389,386,381,374,371,370,27,23,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Controller,,1
,Anne Marie Coyle,Joe Fernandes,Giovanni Campbell,Sierra Thomas Street,J Scott O Keefe,Timika Lane,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,Alan Butkovitz,Terrence J Tracy Jr,1
Anne Marie Coyle,1,25,24,22,24,21,23,2,2,23,3,1
Joe Fernandes,,0,25,22,23,22,23,2,2,23,3,1
Giovanni Campbell,,,0,22,23,20,22,2,2,23,2,1
Sierra Thomas Street,,,,0,22,21,21,1,1,23,2,1
J Scott O Keefe,,,,,0,20,22,2,2,22,2,1
Timika Lane,,,,,,0,20,0,1,21,2,1
Daniel D Mccaffery,,,,,,,0,2,1,20,3,1
Kenneth J Powell Jr,,,,,,,,0,1,0,2,1
Stephen Miller Miller,,,,,,,,,0,1,1,1
Alan Butkovitz,,,,,,,,,,0,0,1
Terrence J Tracy Jr,,,,,,,,,,,0,1
Total,27,27,25,25,24,24,23,2,2,26,5,1
,Controller,,Judge Of The Court Of Common Pleas,,,,,,,,,2
