col_1,col_2,col_3,col_4,col_5,division
,Controller,,Judge Of The Superior Court,,All
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,All
Alan Butkovitz,82,0,"1,059",63,All
Terrence J Tracy Jr,,29,50,290,All
Jack Mcvay Jr,,,27,0,All
Vic Stabile,,,,13,All
Total,"1,204",369,"1,136",366,All
,Controller,,Judge Of The Superior Court,,1
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,1
Alan Butkovitz,3,0,41,4,1
Terrence J Tracy Jr,,3,3,21,1
Jack Mcvay Jr,,,0,0,1
Vic Stabile,,,,0,1
Total,48,27,44,25,1
,Controller,,Judge Of The Superior Court,,2
,Alan Butkovitz,Terrence J Tracy Jr,Vic Stabile,Jack Mcvay Jr,2
Alan Butkovitz,4,0,6,27,2
Terrence J Tracy Jr,,2,26,3,2
Vic Stabile,,,1,0,2
Jack Mcvay Jr,,,,0,2
Total,37,31,33,30,2
,Judge Of The Superior Court,,Controller,,3
,Jack Mcvay Jr,Vic Stabile,Alan Butkovitz,Terrence J Tracy Jr,3
Jack Mcvay Jr,5,0,22,2,3
Vic Stabile,,1,1,8,3
Alan Butkovitz,,,2,0,3
Terrence J Tracy Jr,,,,3,3
Total,29,10,25,13,3
,Controller,,Judge Of The Superior Court,,4
,Terrence J Tracy Jr,Alan Butkovitz,Vic Stabile,Jack Mcvay Jr,4
Terrence J Tracy Jr,1,0,21,2,4
Alan Butkovitz,,2,2,13,4
Vic Stabile,,,0,0,4
Jack Mcvay Jr,,,,0,4
Total,24,17,23,15,4
,Controller,,Judge Of The Superior Court,,5
,Alan Butkovitz,Terrence J Tracy Jr,Vic Stabile,Jack Mcvay Jr,5
Alan Butkovitz,6,0,9,70,5
Terrence J Tracy Jr,,2,67,1,5
Vic Stabile,,,3,0,5
Jack Mcvay Jr,,,,0,5
Total,85,70,79,71,5
,Judge Of The Superior Court,,Controller,,6
,Jack Mcvay Jr,Vic Stabile,Alan Butkovitz,Terrence J Tracy Jr,6
Jack Mcvay Jr,1,0,39,4,6
Vic Stabile,,1,2,14,6
Alan Butkovitz,,,2,0,6
Terrence J Tracy Jr,,,,1,6
Total,44,17,43,19,6
,Controller,,Judge Of The Superior Court,,7
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,7
Alan Butkovitz,3,0,46,1,7
Terrence J Tracy Jr,,2,4,16,7
Jack Mcvay Jr,,,0,0,7
Vic Stabile,,,,0,7
Total,50,22,50,17,7
,Controller,,Judge Of The Superior Court,,8
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,8
Alan Butkovitz,6,0,49,1,8
Terrence J Tracy Jr,,1,5,8,8
Jack Mcvay Jr,,,0,0,8
Vic Stabile,,,,0,8
Total,56,14,54,9,8
,Controller,,Judge Of The Superior Court,,9
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,9
Alan Butkovitz,12,0,53,1,9
Terrence J Tracy Jr,,3,4,3,9
Jack Mcvay Jr,,,1,0,9
Vic Stabile,,,,2,9
Total,66,10,58,6,9
,Controller,,Judge Of The Superior Court,,10
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,10
Alan Butkovitz,6,0,25,3,10
Terrence J Tracy Jr,,2,3,10,10
Jack Mcvay Jr,,,1,0,10
Vic Stabile,,,,0,10
Total,34,15,29,13,10
,Controller,,Judge Of The Superior Court,,11
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,11
Alan Butkovitz,4,0,38,2,11
Terrence J Tracy Jr,,3,2,4,11
Jack Mcvay Jr,,,1,0,11
Vic Stabile,,,,1,11
Total,44,9,41,7,11
,Controller,,Judge Of The Superior Court,,12
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,12
Alan Butkovitz,2,0,47,1,12
Terrence J Tracy Jr,,1,0,11,12
Jack Mcvay Jr,,,1,0,12
Vic Stabile,,,,0,12
Total,50,12,48,12,12
,Controller,,Judge Of The Superior Court,,13
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,13
Alan Butkovitz,3,0,53,2,13
Terrence J Tracy Jr,,0,0,5,13
Jack Mcvay Jr,,,1,0,13
Vic Stabile,,,,0,13
Total,58,5,54,7,13
,Controller,,Judge Of The Superior Court,,14
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,14
Alan Butkovitz,1,0,38,2,14
Terrence J Tracy Jr,,0,0,1,14
Jack Mcvay Jr,,,0,0,14
Vic Stabile,,,,0,14
Total,41,1,38,3,14
,Controller,,Judge Of The Superior Court,,15
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,15
Alan Butkovitz,1,0,28,4,15
Terrence J Tracy Jr,,0,1,2,15
Jack Mcvay Jr,,,1,0,15
Vic Stabile,,,,1,15
Total,33,3,30,7,15
,Judge Of The Superior Court,,Controller,,16
,Jack Mcvay Jr,Vic Stabile,Alan Butkovitz,Terrence J Tracy Jr,16
Jack Mcvay Jr,2,0,18,1,16
Vic Stabile,,0,1,1,16
Alan Butkovitz,,,0,0,16
Terrence J Tracy Jr,,,,0,16
Total,21,2,19,2,16
,Controller,,Judge Of The Superior Court,,17
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,17
Alan Butkovitz,1,0,25,1,17
Terrence J Tracy Jr,,0,0,3,17
Jack Mcvay Jr,,,0,0,17
Vic Stabile,,,,0,17
Total,27,3,25,4,17
,Judge Of The Superior Court,,Controller,,18
,Jack Mcvay Jr,Vic Stabile,Alan Butkovitz,Terrence J Tracy Jr,18
Jack Mcvay Jr,0,0,38,1,18
Vic Stabile,,0,0,8,18
Alan Butkovitz,,,0,0,18
Terrence J Tracy Jr,,,,0,18
Total,39,8,38,9,18
,Controller,,Judge Of The Superior Court,,19
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,19
Alan Butkovitz,2,0,42,2,19
Terrence J Tracy Jr,,0,0,0,19
Jack Mcvay Jr,,,2,0,19
Vic Stabile,,,,0,19
Total,46,0,44,2,19
,Controller,,Judge Of The Superior Court,,20
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,20
Alan Butkovitz,3,0,32,2,20
Terrence J Tracy Jr,,0,2,10,20
Jack Mcvay Jr,,,1,0,20
Vic Stabile,,,,0,20
Total,37,12,35,12,20
,Controller,,Judge Of The Superior Court,,21
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,21
Alan Butkovitz,2,0,36,1,21
Terrence J Tracy Jr,,0,1,3,21
Jack Mcvay Jr,,,1,0,21
Vic Stabile,,,,0,21
Total,39,4,38,4,21
,Judge Of The Superior Court,,Controller,,22
,Jack Mcvay Jr,Vic Stabile,Alan Butkovitz,Terrence J Tracy Jr,22
Jack Mcvay Jr,1,0,22,2,22
Vic Stabile,,0,1,1,22
Alan Butkovitz,,,0,0,22
Terrence J Tracy Jr,,,,0,22
Total,25,2,23,3,22
,Judge Of The Superior Court,,Controller,,23
,Jack Mcvay Jr,Vic Stabile,Alan Butkovitz,Terrence J Tracy Jr,23
Jack Mcvay Jr,0,0,32,3,23
Vic Stabile,,1,0,1,23
Alan Butkovitz,,,1,0,23
Terrence J Tracy Jr,,,,0,23
Total,35,2,33,4,23
,Controller,,Judge Of The Superior Court,,24
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,24
Alan Butkovitz,2,0,20,1,24
Terrence J Tracy Jr,,0,1,7,24
Jack Mcvay Jr,,,1,0,24
Vic Stabile,,,,0,24
Total,23,8,22,8,24
,Controller,,Judge Of The Superior Court,,25
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,25
Alan Butkovitz,1,0,30,0,25
Terrence J Tracy Jr,,0,0,2,25
Jack Mcvay Jr,,,0,0,25
Vic Stabile,,,,1,25
Total,31,2,30,3,25
,Controller,,Judge Of The Superior Court,,26
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,26
Alan Butkovitz,2,0,17,0,26
Terrence J Tracy Jr,,1,0,4,26
Jack Mcvay Jr,,,0,0,26
Vic Stabile,,,,0,26
Total,19,5,17,4,26
,Controller,,Judge Of The Superior Court,,27
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,27
Alan Butkovitz,1,0,23,3,27
Terrence J Tracy Jr,,0,0,3,27
Jack Mcvay Jr,,,1,0,27
Vic Stabile,,,,0,27
Total,27,3,24,6,27
,Controller,,Judge Of The Superior Court,,28
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,28
Alan Butkovitz,2,0,42,0,28
Terrence J Tracy Jr,,0,0,3,28
Jack Mcvay Jr,,,1,0,28
Vic Stabile,,,,0,28
Total,44,3,43,3,28
,Judge Of The Superior Court,,Controller,,29
,Jack Mcvay Jr,Vic Stabile,Alan Butkovitz,Terrence J Tracy Jr,29
Jack Mcvay Jr,4,0,24,1,29
Vic Stabile,,0,0,5,29
Alan Butkovitz,,,4,0,29
Terrence J Tracy Jr,,,,0,29
Total,29,5,28,6,29
,Controller,,Judge Of The Superior Court,,30
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,30
Alan Butkovitz,0,0,15,1,30
Terrence J Tracy Jr,,0,0,5,30
Jack Mcvay Jr,,,0,0,30
Vic Stabile,,,,1,30
Total,16,5,15,7,30
,Controller,,Judge Of The Superior Court,,31
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,31
Alan Butkovitz,1,0,31,2,31
Terrence J Tracy Jr,,0,0,2,31
Jack Mcvay Jr,,,0,0,31
Vic Stabile,,,,0,31
Total,34,2,31,4,31
,Controller,,Judge Of The Superior Court,,32
,Alan Butkovitz,Terrence J Tracy Jr,Jack Mcvay Jr,Vic Stabile,32
Alan Butkovitz,3,0,23,7,32
Terrence J Tracy Jr,,4,4,15,32
Jack Mcvay Jr,,,1,0,32
Vic Stabile,,,,0,32
Total,33,23,28,22,32
