col_1,col_2,col_3,division
,Judge Of The Superior Court,,All
,Jack Mcvay Jr,Vic Stabile,All
Jack Mcvay Jr,701,0,All
Vic Stabile,,251,All
Total,701,251,All
,Judge Of The Superior Court,,1
,Jack Mcvay Jr,Vic Stabile,1
Jack Mcvay Jr,15,0,1
Vic Stabile,,5,1
Total,15,5,1
,Judge Of The Superior Court,,2
,Jack Mcvay Jr,Vic Stabile,2
Jack Mcvay Jr,9,0,2
Vic Stabile,,3,2
Total,9,3,2
,Judge Of The Superior Court,,3
,Jack Mcvay Jr,Vic Stabile,3
Jack Mcvay Jr,25,0,3
Vic Stabile,,7,3
Total,25,7,3
,Judge Of The Superior Court,,4
,Jack Mcvay Jr,Vic Stabile,4
Jack Mcvay Jr,37,0,4
Vic Stabile,,16,4
Total,37,16,4
,Judge Of The Superior Court,,5
,Jack Mcvay Jr,Vic Stabile,5
Jack Mcvay Jr,66,0,5
Vic Stabile,,7,5
Total,66,7,5
,Judge Of The Superior Court,,6
,Jack Mcvay Jr,Vic Stabile,6
Jack Mcvay Jr,21,0,6
Vic Stabile,,11,6
Total,21,11,6
,Judge Of The Superior Court,,7
,Jack Mcvay Jr,Vic Stabile,7
Jack Mcvay Jr,86,0,7
Vic Stabile,,23,7
Total,86,23,7
,Judge Of The Superior Court,,8
,Jack Mcvay Jr,Vic Stabile,8
Jack Mcvay Jr,39,0,8
Vic Stabile,,16,8
Total,39,16,8
,Judge Of The Superior Court,,9
,Jack Mcvay Jr,Vic Stabile,9
Jack Mcvay Jr,18,0,9
Vic Stabile,,10,9
Total,18,10,9
,Judge Of The Superior Court,,10
,Jack Mcvay Jr,Vic Stabile,10
Jack Mcvay Jr,8,0,10
Vic Stabile,,6,10
Total,8,6,10
,Judge Of The Superior Court,,11
,Jack Mcvay Jr,Vic Stabile,11
Jack Mcvay Jr,51,0,11
Vic Stabile,,7,11
Total,51,7,11
,Judge Of The Superior Court,,12
,Jack Mcvay Jr,Vic Stabile,12
Jack Mcvay Jr,35,0,12
Vic Stabile,,8,12
Total,35,8,12
,Judge Of The Superior Court,,13
,Jack Mcvay Jr,Vic Stabile,13
Jack Mcvay Jr,46,0,13
Vic Stabile,,16,13
Total,46,16,13
,Judge Of The Superior Court,,14
,Jack Mcvay Jr,Vic Stabile,14
Jack Mcvay Jr,57,0,14
Vic Stabile,,30,14
Total,57,30,14
,Judge Of The Superior Court,,15
,Jack Mcvay Jr,Vic Stabile,15
Jack Mcvay Jr,25,0,15
Vic Stabile,,12,15
Total,25,12,15
,Judge Of The Superior Court,,16
,Jack Mcvay Jr,Vic Stabile,16
Jack Mcvay Jr,60,0,16
Vic Stabile,,27,16
Total,60,27,16
,Judge Of The Superior Court,,17
,Jack Mcvay Jr,Vic Stabile,17
Jack Mcvay Jr,35,0,17
Vic Stabile,,26,17
Total,35,26,17
,Judge Of The Superior Court,,18
,Jack Mcvay Jr,Vic Stabile,18
Jack Mcvay Jr,26,0,18
Vic Stabile,,13,18
Total,26,13,18
,Judge Of The Superior Court,,19
,Jack Mcvay Jr,Vic Stabile,19
Jack Mcvay Jr,42,0,19
Vic Stabile,,8,19
Total,42,8,19
