col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,R Seth Williams,Daniel A Alvarez,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,Joe Fernandes,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,All
R Seth Williams,23,0,349,341,330,326,322,322,318,6,11,All
Daniel A Alvarez,,3,7,6,15,7,4,6,3,9,2,All
Sierra Thomas Street,,,1,337,321,326,317,320,317,6,11,All
Timika Lane,,,,1,320,328,317,322,318,6,12,All
Anne Marie Coyle,,,,,2,320,319,316,314,12,10,All
Giovanni Campbell,,,,,,0,320,323,317,7,9,All
Daniel D Mccaffery,,,,,,,0,315,312,6,8,All
Joe Fernandes,,,,,,,,0,314,5,11,All
J Scott O Keefe,,,,,,,,,1,3,9,All
Kenneth J Powell Jr,,,,,,,,,,1,3,All
Stephen Miller Miller,,,,,,,,,,,0,All
Total,400,27,363,355,353,342,334,333,329,16,13,All
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,R Seth Williams,Daniel A Alvarez,Giovanni Campbell,Joe Fernandes,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,1
R Seth Williams,2,0,18,18,19,19,16,17,15,1,1,1
Daniel A Alvarez,,0,2,2,1,1,3,1,1,2,0,1
Giovanni Campbell,,,0,20,18,19,17,18,16,1,1,1
Joe Fernandes,,,,0,18,19,17,18,16,1,1,1
Sierra Thomas Street,,,,,0,19,16,17,15,1,1,1
Timika Lane,,,,,,0,17,18,16,1,1,1
Anne Marie Coyle,,,,,,,0,16,16,1,0,1
Daniel D Mccaffery,,,,,,,,0,16,1,1,1
J Scott O Keefe,,,,,,,,,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,0,1,1
Stephen Miller Miller,,,,,,,,,,,0,1
Total,22,5,20,20,20,20,19,18,16,3,1,1
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,R Seth Williams,Daniel A Alvarez,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,2
R Seth Williams,1,0,25,22,22,21,21,21,21,0,0,2
Daniel A Alvarez,,0,0,2,0,0,0,0,0,1,0,2
Timika Lane,,,0,22,21,21,21,21,20,0,0,2
Anne Marie Coyle,,,,0,21,21,21,21,20,1,0,2
Sierra Thomas Street,,,,,0,20,20,21,20,0,0,2
Daniel D Mccaffery,,,,,,0,21,20,20,0,0,2
Giovanni Campbell,,,,,,,0,20,20,0,0,2
J Scott O Keefe,,,,,,,,0,20,0,0,2
Joe Fernandes,,,,,,,,,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,0,0,2
Stephen Miller Miller,,,,,,,,,,,0,2
Total,28,2,25,24,22,21,21,21,21,1,0,2
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,3
,R Seth Williams,Daniel A Alvarez,Sierra Thomas Street,Giovanni Campbell,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,3
R Seth Williams,7,0,61,53,56,53,53,51,53,1,2,3
Daniel A Alvarez,,0,0,2,0,1,0,0,0,1,0,3
Sierra Thomas Street,,,0,54,56,50,51,51,53,1,2,3
Giovanni Campbell,,,,0,53,51,53,53,53,2,2,3
Timika Lane,,,,,0,49,51,51,53,1,1,3
Anne Marie Coyle,,,,,,1,51,50,51,2,2,3
Daniel D Mccaffery,,,,,,,0,54,53,0,1,3
J Scott O Keefe,,,,,,,,1,53,0,1,3
Joe Fernandes,,,,,,,,,0,1,2,3
Kenneth J Powell Jr,,,,,,,,,,0,1,3
Stephen Miller Miller,,,,,,,,,,,0,3
Total,73,2,63,58,58,56,56,55,55,2,2,3
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,6
,R Seth Williams,Daniel A Alvarez,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,6
R Seth Williams,6,0,131,128,125,125,124,123,121,3,1,6
Daniel A Alvarez,,1,6,4,4,3,2,3,2,1,1,6
Sierra Thomas Street,,,0,132,125,128,126,126,124,3,2,6
Timika Lane,,,,1,123,127,125,124,122,2,2,6
Anne Marie Coyle,,,,,1,125,123,122,123,3,1,6
Giovanni Campbell,,,,,,0,126,126,126,3,1,6
J Scott O Keefe,,,,,,,0,124,122,2,2,6
Joe Fernandes,,,,,,,,0,122,3,2,6
Daniel D Mccaffery,,,,,,,,,0,3,0,6
Kenneth J Powell Jr,,,,,,,,,,0,0,6
Stephen Miller Miller,,,,,,,,,,,0,6
Total,145,10,140,137,134,133,130,128,127,4,2,6
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,7
,R Seth Williams,Daniel A Alvarez,Timika Lane,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Anne Marie Coyle,J Scott O Keefe,Daniel D Mccaffery,Stephen Miller Miller,Kenneth J Powell Jr,7
R Seth Williams,1,0,38,36,35,35,34,34,33,3,0,7
Daniel A Alvarez,,0,0,0,0,0,0,0,0,0,0,7
Timika Lane,,,0,34,35,35,33,34,32,3,0,7
Sierra Thomas Street,,,,0,32,32,32,32,31,3,0,7
Giovanni Campbell,,,,,0,34,32,33,31,3,0,7
Joe Fernandes,,,,,,0,33,33,31,3,0,7
Anne Marie Coyle,,,,,,,0,32,31,2,0,7
J Scott O Keefe,,,,,,,,0,31,2,0,7
Daniel D Mccaffery,,,,,,,,,0,2,0,7
Stephen Miller Miller,,,,,,,,,,0,0,7
Kenneth J Powell Jr,,,,,,,,,,,0,7
Total,41,0,38,36,35,35,34,34,33,3,0,7
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,8
,R Seth Williams,Daniel A Alvarez,Anne Marie Coyle,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Timika Lane,Daniel D Mccaffery,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,8
R Seth Williams,3,0,16,16,15,14,15,14,13,1,0,8
Daniel A Alvarez,,0,0,0,0,1,0,0,0,0,0,8
Anne Marie Coyle,,,0,15,15,15,15,14,13,1,0,8
Sierra Thomas Street,,,,0,16,14,16,13,13,1,0,8
Giovanni Campbell,,,,,0,14,16,13,13,1,0,8
Joe Fernandes,,,,,,0,14,14,12,1,0,8
Timika Lane,,,,,,,0,13,13,1,0,8
Daniel D Mccaffery,,,,,,,,0,11,0,0,8
J Scott O Keefe,,,,,,,,,0,1,0,8
Stephen Miller Miller,,,,,,,,,,0,0,8
Kenneth J Powell Jr,,,,,,,,,,,0,8
Total,21,1,17,17,16,16,16,15,13,1,0,8
,Judge Of The Court Of Common Pleas,,,,,,,,,District Attorney,,9
,Anne Marie Coyle,Daniel D Mccaffery,Sierra Thomas Street,Timika Lane,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,R Seth Williams,Daniel A Alvarez,9
Anne Marie Coyle,0,23,23,23,22,22,20,2,1,23,1,9
Daniel D Mccaffery,,0,23,23,22,22,20,1,1,23,0,9
Sierra Thomas Street,,,0,23,22,22,20,1,1,23,0,9
Timika Lane,,,,0,22,22,20,1,1,23,0,9
Giovanni Campbell,,,,,0,21,20,1,0,22,0,9
J Scott O Keefe,,,,,,0,19,1,1,22,0,9
Joe Fernandes,,,,,,,0,0,0,20,0,9
Kenneth J Powell Jr,,,,,,,,1,0,1,1,9
Stephen Miller Miller,,,,,,,,,0,1,0,9
R Seth Williams,,,,,,,,,,0,0,9
Daniel A Alvarez,,,,,,,,,,,1,9
Total,24,23,23,23,22,22,20,3,1,23,2,9
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,10
,R Seth Williams,Daniel A Alvarez,Anne Marie Coyle,Sierra Thomas Street,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Timika Lane,Giovanni Campbell,Kenneth J Powell Jr,Stephen Miller Miller,10
R Seth Williams,3,0,38,39,37,35,35,34,34,0,1,10
Daniel A Alvarez,,1,2,0,1,0,0,1,0,2,1,10
Anne Marie Coyle,,,0,37,37,34,35,35,34,2,2,10
Sierra Thomas Street,,,,1,36,35,35,34,34,0,1,10
Daniel D Mccaffery,,,,,0,33,34,34,33,1,2,10
J Scott O Keefe,,,,,,0,34,33,32,0,1,10
Joe Fernandes,,,,,,,0,34,33,0,1,10
Timika Lane,,,,,,,,0,32,1,2,10
Giovanni Campbell,,,,,,,,,0,0,0,10
Kenneth J Powell Jr,,,,,,,,,,0,1,10
Stephen Miller Miller,,,,,,,,,,,0,10
Total,44,3,40,40,38,35,35,35,34,2,2,10
,Judge Of The Court Of Common Pleas,,,,,,,,,District Attorney,,11
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,R Seth Williams,Daniel A Alvarez,11
Anne Marie Coyle,0,3,3,3,3,3,2,1,1,3,2,11
Daniel D Mccaffery,,0,3,3,3,3,2,0,1,3,0,11
Giovanni Campbell,,,0,3,3,3,2,0,1,3,0,11
J Scott O Keefe,,,,0,3,3,2,0,1,3,0,11
Joe Fernandes,,,,,0,3,2,0,1,3,0,11
Timika Lane,,,,,,0,2,0,1,3,0,11
Sierra Thomas Street,,,,,,,0,0,0,2,0,11
Kenneth J Powell Jr,,,,,,,,0,0,0,1,11
Stephen Miller Miller,,,,,,,,,0,1,0,11
R Seth Williams,,,,,,,,,,0,0,11
Daniel A Alvarez,,,,,,,,,,,0,11
Total,5,3,3,3,3,3,2,1,1,3,2,11
