col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Martin Coleman,Fran Shields,Henry Lewandowski,Giovanni Campbell,Daniel D Mccaffery,Timika Lane,Joe Fernandes,J Scott O Keefe,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,All
Martin Coleman,2,"1,005",807,"1,011",995,983,995,976,868,765,110,84,All
Fran Shields,,5,797,981,975,948,968,958,847,739,123,87,All
Henry Lewandowski,,,1,784,786,775,789,779,788,721,85,77,All
Giovanni Campbell,,,,9,999,994,"1,001",988,866,765,106,82,All
Daniel D Mccaffery,,,,,7,961,989,980,863,748,114,75,All
Timika Lane,,,,,,11,973,950,844,773,79,68,All
Joe Fernandes,,,,,,,2,980,854,755,96,77,All
J Scott O Keefe,,,,,,,,2,847,730,112,78,All
Anne Marie Coyle,,,,,,,,,10,748,173,91,All
Sierra Thomas Street,,,,,,,,,,5,35,54,All
Kenneth J Powell Jr,,,,,,,,,,,11,58,All
Stephen Miller Miller,,,,,,,,,,,,9,All
Total,"1,118","1,090",856,"1,112","1,094","1,073","1,065","1,052","1,032",840,232,133,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,1
,Giovanni Campbell,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Timika Lane,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,1
Giovanni Campbell,1,101,103,102,104,104,92,9,8,105,99,91,1
Anne Marie Coyle,,1,100,101,96,100,88,11,6,103,100,88,1
Joe Fernandes,,,1,100,100,102,90,6,6,101,101,90,1
Daniel D Mccaffery,,,,0,99,100,87,6,6,101,100,87,1
Timika Lane,,,,,3,100,90,5,6,101,97,89,1
J Scott O Keefe,,,,,,0,89,9,6,101,98,90,1
Sierra Thomas Street,,,,,,,1,1,2,90,88,86,1
Kenneth J Powell Jr,,,,,,,,0,6,8,7,4,1
Stephen Miller Miller,,,,,,,,,1,7,7,6,1
Martin Coleman,,,,,,,,,,0,100,92,1
Fran Shields,,,,,,,,,,,0,89,1
Henry Lewandowski,,,,,,,,,,,,0,1
Total,113,112,110,109,108,107,98,14,11,112,108,93,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,2
,Anne Marie Coyle,Timika Lane,J Scott O Keefe,Daniel D Mccaffery,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,Fran Shields,Martin Coleman,Henry Lewandowski,2
Anne Marie Coyle,1,59,58,56,54,55,55,9,3,56,57,54,2
Timika Lane,,2,58,57,58,57,58,4,4,59,59,56,2
J Scott O Keefe,,,1,55,55,55,55,5,3,55,54,53,2
Daniel D Mccaffery,,,,0,54,56,55,3,1,56,54,53,2
Sierra Thomas Street,,,,,0,53,54,4,3,57,54,54,2
Giovanni Campbell,,,,,,0,54,4,4,56,55,52,2
Joe Fernandes,,,,,,,0,3,3,56,57,55,2
Kenneth J Powell Jr,,,,,,,,1,3,3,4,4,2
Stephen Miller Miller,,,,,,,,,0,4,4,3,2
Fran Shields,,,,,,,,,,0,58,54,2
Martin Coleman,,,,,,,,,,,0,54,2
Henry Lewandowski,,,,,,,,,,,,0,2
Total,70,67,63,61,61,60,59,15,5,66,63,57,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,3
,Giovanni Campbell,Daniel D Mccaffery,Timika Lane,J Scott O Keefe,Joe Fernandes,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,3
Giovanni Campbell,0,43,44,44,44,22,18,6,2,45,42,21,3
Daniel D Mccaffery,,2,39,38,40,18,17,4,0,44,39,19,3
Timika Lane,,,0,41,40,20,18,4,1,40,41,21,3
J Scott O Keefe,,,,0,41,21,17,5,2,40,40,20,3
Joe Fernandes,,,,,0,21,18,5,2,42,40,19,3
Anne Marie Coyle,,,,,,1,14,7,4,20,20,18,3
Sierra Thomas Street,,,,,,,0,0,0,18,18,17,3
Kenneth J Powell Jr,,,,,,,,0,4,5,5,3,3
Stephen Miller Miller,,,,,,,,,0,1,2,1,3
Martin Coleman,,,,,,,,,,0,41,21,3
Fran Shields,,,,,,,,,,,0,22,3
Henry Lewandowski,,,,,,,,,,,,0,3
Total,50,46,45,44,44,26,18,8,4,47,43,22,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,4
,Anne Marie Coyle,Timika Lane,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Sierra Thomas Street,Daniel D Mccaffery,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Fran Shields,Henry Lewandowski,4
Anne Marie Coyle,1,27,27,24,24,23,23,3,3,26,24,24,4
Timika Lane,,2,27,25,25,24,24,3,1,27,24,25,4
Giovanni Campbell,,,1,25,25,24,24,3,1,27,25,25,4
Joe Fernandes,,,,0,24,23,24,3,1,25,25,25,4
J Scott O Keefe,,,,,0,23,23,2,1,25,23,24,4
Sierra Thomas Street,,,,,,0,23,3,0,24,23,23,4
Daniel D Mccaffery,,,,,,,0,3,0,24,23,24,4
Stephen Miller Miller,,,,,,,,1,1,3,4,3,4
Kenneth J Powell Jr,,,,,,,,,1,1,1,1,4
Martin Coleman,,,,,,,,,,0,25,25,4
Fran Shields,,,,,,,,,,,0,24,4
Henry Lewandowski,,,,,,,,,,,,0,4
Total,31,31,29,26,25,25,24,6,4,28,27,25,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,5
,Anne Marie Coyle,Giovanni Campbell,Timika Lane,Joe Fernandes,Daniel D Mccaffery,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,5
Anne Marie Coyle,0,29,29,30,29,28,26,4,2,32,30,31,5
Giovanni Campbell,,1,31,29,28,28,27,2,3,31,31,30,5
Timika Lane,,,0,29,29,29,28,1,3,31,31,30,5
