col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Controller,,All
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Alan Butkovitz,Terrence J Tracy Jr,All
Anne Marie Coyle,14,811,777,763,748,734,713,172,58,780,162,All
Daniel D Mccaffery,,1,800,782,763,752,730,90,53,798,62,All
J Scott O Keefe,,,0,771,754,735,719,75,52,761,47,All
Giovanni Campbell,,,,0,758,741,720,69,47,750,44,All
Joe Fernandes,,,,,6,730,723,59,38,733,41,All
Timika Lane,,,,,,2,712,41,33,748,24,All
Sierra Thomas Street,,,,,,,0,39,22,713,24,All
Kenneth J Powell Jr,,,,,,,,4,51,53,152,All
Stephen Miller Miller,,,,,,,,,0,35,37,All
Alan Butkovitz,,,,,,,,,,20,0,All
Terrence J Tracy Jr,,,,,,,,,,,6,All
Total,975,879,822,806,790,786,750,212,73,889,198,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Controller,,1
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Timika Lane,Kenneth J Powell Jr,Stephen Miller Miller,Alan Butkovitz,Terrence J Tracy Jr,1
Anne Marie Coyle,0,22,18,18,18,16,16,7,2,18,8,1
Daniel D Mccaffery,,0,19,19,19,17,17,5,3,21,5,1
J Scott O Keefe,,,0,17,17,16,15,3,3,18,3,1
Sierra Thomas Street,,,,0,18,17,17,3,2,17,3,1
Giovanni Campbell,,,,,0,16,16,3,1,16,3,1
Joe Fernandes,,,,,,0,15,3,2,14,3,1
Timika Lane,,,,,,,0,1,2,16,1,1
Kenneth J Powell Jr,,,,,,,,0,1,0,7,1
Stephen Miller Miller,,,,,,,,,0,2,1,1
Alan Butkovitz,,,,,,,,,,0,0,1
Terrence J Tracy Jr,,,,,,,,,,,0,1
Total,26,26,21,20,19,17,17,7,3,25,8,1
