col_1,col_2,col_3,division
,Controller,,All
,Alan Butkovitz,Terrence J Tracy Jr,All
Alan Butkovitz,"1,453",0,All
Terrence J Tracy Jr,,67,All
Total,"1,453",67,All
,Controller,,1
,Alan Butkovitz,Terrence J Tracy Jr,1
Alan Butkovitz,51,0,1
Terrence J Tracy Jr,,2,1
Total,51,2,1
,Controller,,2
,Alan Butkovitz,Terrence J Tracy Jr,2
Alan Butkovitz,70,0,2
Terrence J Tracy Jr,,2,2
Total,70,2,2
,Controller,,3
,Alan Butkovitz,Terrence J Tracy Jr,3
Alan Butkovitz,55,0,3
Terrence J Tracy Jr,,3,3
Total,55,3,3
,Controller,,4
,Alan Butkovitz,Terrence J Tracy Jr,4
Alan Butkovitz,59,0,4
Terrence J Tracy Jr,,1,4
Total,59,1,4
,Controller,,5
,Alan Butkovitz,Terrence J Tracy Jr,5
Alan Butkovitz,57,0,5
Terrence J Tracy Jr,,2,5
Total,57,2,5
,Controller,,6
,Alan Butkovitz,Terrence J Tracy Jr,6
Alan Butkovitz,67,0,6
Terrence J Tracy Jr,,1,6
Total,67,1,6
,Controller,,7
,Alan Butkovitz,Terrence J Tracy Jr,7
Alan Butkovitz,56,0,7
Terrence J Tracy Jr,,2,7
Total,56,2,7
,Controller,,8
,Alan Butkovitz,Terrence J Tracy Jr,8
Alan Butkovitz,63,0,8
Terrence J Tracy Jr,,4,8
Total,63,4,8
,Controller,,9
,Alan Butkovitz,Terrence J Tracy Jr,9
Alan Butkovitz,101,0,9
Terrence J Tracy Jr,,11,9
Total,101,11,9
,Controller,,10
,Alan Butkovitz,Terrence J Tracy Jr,10
Alan Butkovitz,58,0,10
Terrence J Tracy Jr,,4,10
Total,58,4,10
,Controller,,11
,Alan Butkovitz,Terrence J Tracy Jr,11
Alan Butkovitz,69,0,11
Terrence J Tracy Jr,,3,11
Total,69,3,11
,Controller,,12
,Alan Butkovitz,Terrence J Tracy Jr,12
Alan Butkovitz,59,0,12
Terrence J Tracy Jr,,4,12
Total,59,4,12
,Controller,,13
,Alan Butkovitz,Terrence J Tracy Jr,13
Alan Butkovitz,56,0,13
Terrence J Tracy Jr,,2,13
Total,56,2,13
,Controller,,14
,Alan Butkovitz,Terrence J Tracy Jr,14
Alan Butkovitz,63,0,14
Terrence J Tracy Jr,,2,14
Total,63,2,14
,Controller,,15
,Alan Butkovitz,Terrence J Tracy Jr,15
Alan Butkovitz,55,0,15
Terrence J Tracy Jr,,9,15
Total,55,9,15
,Controller,,16
,Alan Butkovitz,Terrence J Tracy Jr,16
Alan Butkovitz,36,0,16
Terrence J Tracy Jr,,4,16
Total,36,4,16
,Controller,,17
,Alan Butkovitz,Terrence J Tracy Jr,17
Alan Butkovitz,88,0,17
Terrence J Tracy Jr,,1,17
Total,88,1,17
,Controller,,18
,Alan Butkovitz,Terrence J Tracy Jr,18
Alan Butkovitz,80,0,18
Terrence J Tracy Jr,,0,18
Total,80,0,18
,Controller,,19
,Alan Butkovitz,Terrence J Tracy Jr,19
Alan Butkovitz,60,0,19
Terrence J Tracy Jr,,3,19
Total,60,3,19
,Controller,,20
,Alan Butkovitz,Terrence J Tracy Jr,20
Alan Butkovitz,84,0,20
Terrence J Tracy Jr,,5,20
Total,84,5,20
,Controller,,21
,Alan Butkovitz,Terrence J Tracy Jr,21
Alan Butkovitz,45,0,21
Terrence J Tracy Jr,,1,21
Total,45,1,21
,Controller,,22
,Alan Butkovitz,Terrence J Tracy Jr,22
Alan Butkovitz,67,0,22
Terrence J Tracy Jr,,0,22
Total,67,0,22
,Controller,,23
,Alan Butkovitz,Terrence J Tracy Jr,23
Alan Butkovitz,54,0,23
Terrence J Tracy Jr,,1,23
Total,54,1,23
