col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,All
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,All
Anne Marie Coyle,12,552,535,513,473,435,423,298,100,530,307,All
Daniel D Mccaffery,,19,527,502,469,438,431,107,76,505,79,All
J Scott O Keefe,,,1,512,478,445,430,109,81,497,73,All
Giovanni Campbell,,,,2,474,447,429,94,72,472,65,All
Joe Fernandes,,,,,1,427,425,70,56,450,48,All
Timika Lane,,,,,,1,408,33,39,444,20,All
Sierra Thomas Street,,,,,,,1,41,30,421,28,All
Kenneth J Powell Jr,,,,,,,,6,76,56,282,All
Stephen Miller Miller,,,,,,,,,4,59,67,All
Jack Mcvay Jr,,,,,,,,,,9,0,All
Vic Stabile,,,,,,,,,,,11,All
Total,871,622,584,550,508,477,459,347,130,620,363,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,1
,Anne Marie Coyle,Giovanni Campbell,J Scott O Keefe,Daniel D Mccaffery,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,1
Anne Marie Coyle,1,23,22,20,20,20,18,6,3,24,5,1
Giovanni Campbell,,0,21,19,19,19,17,3,3,21,3,1
J Scott O Keefe,,,0,18,20,20,18,2,4,22,2,1
Daniel D Mccaffery,,,,0,17,16,16,3,2,18,2,1
Joe Fernandes,,,,,0,19,18,1,2,19,1,1
Timika Lane,,,,,,0,18,0,1,19,1,1
Sierra Thomas Street,,,,,,,0,0,1,18,0,1
Kenneth J Powell Jr,,,,,,,,0,2,3,3,1
Stephen Miller Miller,,,,,,,,,0,3,1,1
Jack Mcvay Jr,,,,,,,,,,0,0,1
Vic Stabile,,,,,,,,,,,1,1
Total,30,24,24,20,20,20,18,6,4,27,6,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,2
,Anne Marie Coyle,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Daniel D Mccaffery,Sierra Thomas Street,Timika Lane,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,2
Anne Marie Coyle,0,17,18,17,16,15,16,3,0,18,4,2
J Scott O Keefe,,0,18,18,17,16,17,3,0,17,2,2
Giovanni Campbell,,,0,18,17,16,17,2,0,16,2,2
Joe Fernandes,,,,0,16,15,17,2,0,16,2,2
Daniel D Mccaffery,,,,,0,16,16,2,0,16,1,2
Sierra Thomas Street,,,,,,0,15,2,0,16,1,2
Timika Lane,,,,,,,0,1,0,16,0,2
Kenneth J Powell Jr,,,,,,,,0,0,1,4,2
Stephen Miller Miller,,,,,,,,,0,0,1,2
Jack Mcvay Jr,,,,,,,,,,0,0,2
Vic Stabile,,,,,,,,,,,0,2
