col_1,col_2,division
,Representative In The General Assembly 201st District,All
,Stephen Kinsey,All
Stephen Kinsey,"8,549",All
Total,"8,549",All
,Representative In The General Assembly 201st District,1
,Stephen Kinsey,1
Stephen Kinsey,394,1
Total,394,1
,Representative In The General Assembly 201st District,2
,Stephen Kinsey,2
Stephen Kinsey,426,2
Total,426,2
,Representative In The General Assembly 201st District,3
,Stephen Kinsey,3
Stephen Kinsey,377,3
Total,377,3
,Representative In The General Assembly 201st District,4
,Stephen Kinsey,4
Stephen Kinsey,517,4
Total,517,4
,Representative In The General Assembly 201st District,5
,Stephen Kinsey,5
Stephen Kinsey,493,5
Total,493,5
,Representative In The General Assembly 201st District,6
,Stephen Kinsey,6
Stephen Kinsey,328,6
Total,328,6
,Representative In The General Assembly 201st District,7
,Stephen Kinsey,7
Stephen Kinsey,361,7
Total,361,7
,Representative In The General Assembly 201st District,8
,Stephen Kinsey,8
Stephen Kinsey,371,8
Total,371,8
,Representative In The General Assembly 201st District,9
,Stephen Kinsey,9
Stephen Kinsey,302,9
Total,302,9
,Representative In The General Assembly 201st District,10
,Stephen Kinsey,10
Stephen Kinsey,647,10
Total,647,10
,Representative In The General Assembly 201st District,11
,Stephen Kinsey,11
Stephen Kinsey,338,11
Total,338,11
,Representative In The General Assembly 201st District,12
,Stephen Kinsey,12
Stephen Kinsey,340,12
Total,340,12
,Representative In The General Assembly 201st District,13
,Stephen Kinsey,13
Stephen Kinsey,421,13
Total,421,13
,Representative In The General Assembly 201st District,14
,Stephen Kinsey,14
Stephen Kinsey,304,14
Total,304,14
,Representative In The General Assembly 201st District,15
,Stephen Kinsey,15
Stephen Kinsey,283,15
Total,283,15
,Representative In The General Assembly 201st District,16
,Stephen Kinsey,16
Stephen Kinsey,375,16
Total,375,16
,Representative In The General Assembly 201st District,19
,Stephen Kinsey,19
Stephen Kinsey,515,19
Total,515,19
,Representative In The General Assembly 201st District,21
,Stephen Kinsey,21
Stephen Kinsey,376,21
Total,376,21
,Representative In The General Assembly 201st District,22
,Stephen Kinsey,22
Stephen Kinsey,394,22
Total,394,22
,Representative In The General Assembly 201st District,23
,Stephen Kinsey,23
Stephen Kinsey,318,23
Total,318,23
,Representative In The General Assembly 201st District,24
,Stephen Kinsey,24
Stephen Kinsey,286,24
Total,286,24
,Representative In The General Assembly 201st District,25
,Stephen Kinsey,25
Stephen Kinsey,383,25
Total,383,25
