col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator,,,Representative In The General Assembly 152nd District,,All
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Ronald Adam Kolla,Thomas P Murt,All
Bob Casey Jr,40,0,0,750,143,All
Tom Smith,,7,0,26,611,All
Rayburn Douglas Smith,,,2,6,4,All
Ronald Adam Kolla,,,,8,0,All
Thomas P Murt,,,,,19,All
Total,933,644,12,790,777,All
,United States Senator,,,Representative In The General Assembly 152nd District,,12
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Ronald Adam Kolla,Thomas P Murt,12
Bob Casey Jr,9,0,0,171,36,12
Tom Smith,,2,0,8,127,12
Rayburn Douglas Smith,,,0,0,2,12
Ronald Adam Kolla,,,,0,0,12
Thomas P Murt,,,,,1,12
Total,216,137,2,179,166,12
,United States Senator,,,Representative In The General Assembly 152nd District,,33
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Ronald Adam Kolla,Thomas P Murt,33
Bob Casey Jr,6,0,0,159,17,33
Tom Smith,,2,0,3,127,33
Rayburn Douglas Smith,,,1,1,0,33
Ronald Adam Kolla,,,,0,0,33
Thomas P Murt,,,,,5,33
Total,182,132,2,163,149,33
,United States Senator,,,Representative In The General Assembly 152nd District,,34
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Thomas P Murt,Ronald Adam Kolla,34
Bob Casey Jr,22,0,0,64,279,34
Tom Smith,,1,0,261,12,34
Rayburn Douglas Smith,,,0,2,3,34
Thomas P Murt,,,,12,0,34
Ronald Adam Kolla,,,,,7,34
Total,365,274,5,339,301,34
,United States Senator,,,Representative In The General Assembly 152nd District,,38
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Ronald Adam Kolla,Thomas P Murt,38
Bob Casey Jr,3,0,0,141,26,38
Tom Smith,,2,0,3,96,38
Rayburn Douglas Smith,,,1,2,0,38
Ronald Adam Kolla,,,,1,0,38
Thomas P Murt,,,,,1,38
Total,170,101,3,147,123,38
