col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator,,,Auditor General,,,All
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Bob Casey Jr,213,0,0,"5,764",168,10,All
Tom Smith,,41,0,80,543,6,All
Rayburn Douglas Smith,,,2,3,1,15,All
Eugene A Depasquale,,,,76,0,0,All
John Maher,,,,,21,0,All
Betsy Elizabeth Summers,,,,,,1,All
Total,"6,155",670,21,"5,923",733,32,All
,United States Senator,,,Auditor General,,,1
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,1
Bob Casey Jr,9,0,0,227,12,0,1
Tom Smith,,4,0,6,50,0,1
Rayburn Douglas Smith,,,0,2,0,1,1
Eugene A Depasquale,,,,6,0,0,1
John Maher,,,,,1,0,1
Betsy Elizabeth Summers,,,,,,0,1
Total,248,60,3,241,63,1,1
,United States Senator,,,Auditor General,,,2
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,2
Bob Casey Jr,24,0,0,212,15,1,2
Tom Smith,,3,0,11,54,0,2
Rayburn Douglas Smith,,,0,1,0,0,2
Eugene A Depasquale,,,,3,0,0,2
John Maher,,,,,2,0,2
Betsy Elizabeth Summers,,,,,,0,2
Total,252,68,1,227,71,1,2
,United States Senator,,,Auditor General,,,3
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,3
Bob Casey Jr,10,0,0,178,9,0,3
Tom Smith,,2,0,5,31,1,3
Rayburn Douglas Smith,,,0,0,0,0,3
Eugene A Depasquale,,,,4,0,0,3
John Maher,,,,,0,0,3
Betsy Elizabeth Summers,,,,,,0,3
Total,197,39,0,187,40,1,3
,United States Senator,,,Auditor General,,,4
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,4
Bob Casey Jr,11,0,0,193,14,0,4
Tom Smith,,1,0,0,34,1,4
Rayburn Douglas Smith,,,0,0,0,0,4
Eugene A Depasquale,,,,1,0,0,4
John Maher,,,,,0,0,4
Betsy Elizabeth Summers,,,,,,0,4
Total,218,36,0,194,48,1,4
,United States Senator,,,Auditor General,,,5
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,5
Bob Casey Jr,28,0,0,200,9,0,5
Tom Smith,,5,0,3,19,0,5
Rayburn Douglas Smith,,,0,0,0,0,5
Eugene A Depasquale,,,,2,0,0,5
John Maher,,,,,0,0,5
Betsy Elizabeth Summers,,,,,,0,5
Total,237,27,0,205,28,0,5
,United States Senator,,,Auditor General,,,6
