col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 173rd District,Attorney General,,,All
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Michael Patrick Mcgeehan,137,"4,615",792,43,All
Kathleen G Kane,,160,0,0,All
David J Freed,,,833,0,All
Marakay J Rogers,,,,18,All
Total,"5,587","4,775","1,625",61,All
,Representative In The General Assembly 173rd District,Attorney General,,,3
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,3
Michael Patrick Mcgeehan,2,233,32,2,3
Kathleen G Kane,,4,0,0,3
David J Freed,,,21,0,3
Marakay J Rogers,,,,0,3
Total,269,237,53,2,3
,Representative In The General Assembly 173rd District,Attorney General,,,4
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,4
Michael Patrick Mcgeehan,8,341,52,0,4
Kathleen G Kane,,21,0,0,4
David J Freed,,,85,0,4
Marakay J Rogers,,,,2,4
Total,401,362,137,2,4
,Representative In The General Assembly 173rd District,Attorney General,,,5
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,5
Michael Patrick Mcgeehan,5,161,22,2,5
Kathleen G Kane,,8,0,0,5
David J Freed,,,44,0,5
Marakay J Rogers,,,,0,5
Total,190,169,66,2,5
,Representative In The General Assembly 173rd District,Attorney General,,,6
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,6
Michael Patrick Mcgeehan,2,140,15,1,6
Kathleen G Kane,,1,0,0,6
David J Freed,,,23,0,6
Marakay J Rogers,,,,0,6
Total,158,141,38,1,6
,Representative In The General Assembly 173rd District,Attorney General,,,7
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,7
Michael Patrick Mcgeehan,6,327,120,7,7
Kathleen G Kane,,15,0,0,7
David J Freed,,,116,0,7
Marakay J Rogers,,,,4,7
Total,460,342,236,11,7
,Representative In The General Assembly 173rd District,Attorney General,,,8
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,8
Michael Patrick Mcgeehan,10,199,31,0,8
Kathleen G Kane,,9,0,0,8
David J Freed,,,42,0,8
Marakay J Rogers,,,,2,8
Total,240,208,73,2,8
,Representative In The General Assembly 173rd District,Attorney General,,,9
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,9
Michael Patrick Mcgeehan,7,289,67,3,9
Kathleen G Kane,,9,0,0,9
David J Freed,,,79,0,9
Marakay J Rogers,,,,3,9
Total,366,298,146,6,9
,Representative In The General Assembly 173rd District,Attorney General,,,11
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,11
Michael Patrick Mcgeehan,11,278,55,5,11
Kathleen G Kane,,3,0,0,11
David J Freed,,,35,0,11
Marakay J Rogers,,,,1,11
Total,349,281,90,6,11
,Representative In The General Assembly 173rd District,Attorney General,,,12
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,12
Michael Patrick Mcgeehan,4,159,8,1,12
Kathleen G Kane,,7,0,0,12
David J Freed,,,10,0,12
Marakay J Rogers,,,,0,12
Total,172,166,18,1,12
,Representative In The General Assembly 173rd District,Attorney General,,,13
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,13
Michael Patrick Mcgeehan,7,170,25,0,13
Kathleen G Kane,,8,0,0,13
David J Freed,,,26,0,13
Marakay J Rogers,,,,0,13
Total,202,178,51,0,13
,Representative In The General Assembly 173rd District,Attorney General,,,14
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,14
Michael Patrick Mcgeehan,4,205,15,2,14
Kathleen G Kane,,3,0,0,14
David J Freed,,,10,0,14
Marakay J Rogers,,,,1,14
Total,226,208,25,3,14
,Representative In The General Assembly 173rd District,Attorney General,,,15
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,15
Michael Patrick Mcgeehan,2,221,12,4,15
Kathleen G Kane,,5,0,0,15
David J Freed,,,13,0,15
Marakay J Rogers,,,,0,15
Total,239,226,25,4,15
,Representative In The General Assembly 173rd District,Attorney General,,,16
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,16
Michael Patrick Mcgeehan,9,194,48,0,16
Kathleen G Kane,,3,0,0,16
David J Freed,,,29,0,16
Marakay J Rogers,,,,1,16
Total,251,197,77,1,16
,Representative In The General Assembly 173rd District,Attorney General,,,17
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,17
Michael Patrick Mcgeehan,11,285,46,1,17
Kathleen G Kane,,8,0,0,17
David J Freed,,,42,0,17
Marakay J Rogers,,,,1,17
Total,343,293,88,2,17
,Representative In The General Assembly 173rd District,Attorney General,,,18
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,18
Michael Patrick Mcgeehan,5,313,36,2,18
Kathleen G Kane,,7,0,0,18
David J Freed,,,24,0,18
Marakay J Rogers,,,,0,18
Total,356,320,60,2,18
,Representative In The General Assembly 173rd District,Attorney General,,,19
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,19
Michael Patrick Mcgeehan,4,201,59,2,19
Kathleen G Kane,,3,0,0,19
David J Freed,,,49,0,19
Marakay J Rogers,,,,0,19
Total,266,204,108,2,19
,Representative In The General Assembly 173rd District,Attorney General,,,20
,Michael Patrick Mcgeehan,Kathleen G Kane,David J Freed,Marakay J Rogers,20
Michael Patrick Mcgeehan,20,535,81,5,20
Kathleen G Kane,,28,0,0,20
