col_1,col_2,division
,Representative In The General Assembly 170th District,All
,Brendan F Boyle,All
Brendan F Boyle,"1,753",All
Total,"1,753",All
,Representative In The General Assembly 170th District,4
,Brendan F Boyle,4
Brendan F Boyle,193,4
Total,193,4
,Representative In The General Assembly 170th District,7
,Brendan F Boyle,7
Brendan F Boyle,394,7
Total,394,7
,Representative In The General Assembly 170th District,8
,Brendan F Boyle,8
Brendan F Boyle,441,8
Total,441,8
,Representative In The General Assembly 170th District,9
,Brendan F Boyle,9
Brendan F Boyle,262,9
Total,262,9
,Representative In The General Assembly 170th District,10
,Brendan F Boyle,10
Brendan F Boyle,239,10
Total,239,10
,Representative In The General Assembly 170th District,33
,Brendan F Boyle,33
Brendan F Boyle,224,33
Total,224,33
