col_1,col_2,col_3,col_4,col_5,col_6,division
,President And Vice President Of The United States,,,,Representative In The General Assembly 203rd District,All
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Dwight Evans,All
Barack Obama,454,0,0,0,"7,674",All
Mitt Romney,,274,0,0,147,All
Jill Stein,,,6,0,7,All
Gary Johnson,,,,6,6,All
Dwight Evans,,,,,57,All
Total,"8,128",421,13,12,"7,891",All
,President And Vice President Of The United States,,,,Representative In The General Assembly 203rd District,6
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Dwight Evans,6
Barack Obama,49,0,0,0,614,6
Mitt Romney,,16,0,0,18,6
Jill Stein,,,1,0,2,6
Gary Johnson,,,,0,0,6
Dwight Evans,,,,,6,6
Total,663,34,3,0,640,6
,President And Vice President Of The United States,,,,Representative In The General Assembly 203rd District,9
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Dwight Evans,9
Barack Obama,28,0,0,0,450,9
Mitt Romney,,8,0,0,6,9
Gary Johnson,,,1,0,0,9
Jill Stein,,,,0,0,9
Dwight Evans,,,,,1,9
Total,478,14,1,0,457,9
,President And Vice President Of The United States,,,,Representative In The General Assembly 203rd District,11
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Dwight Evans,11
Barack Obama,20,0,0,0,394,11
Mitt Romney,,12,0,0,7,11
Gary Johnson,,,0,0,0,11
Jill Stein,,,,0,0,11
Dwight Evans,,,,,5,11
Total,414,19,0,0,406,11
,President And Vice President Of The United States,,,,Representative In The General Assembly 203rd District,12
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Dwight Evans,12
Barack Obama,19,0,0,0,419,12
Mitt Romney,,11,0,0,0,12
Gary Johnson,,,0,0,0,12
Jill Stein,,,,0,0,12
Dwight Evans,,,,,2,12
Total,438,11,0,0,421,12
,President And Vice President Of The United States,,,,Representative In The General Assembly 203rd District,13
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Dwight Evans,13
Barack Obama,21,0,0,0,210,13
Mitt Romney,,3,0,0,0,13
Jill Stein,,,1,0,0,13
Gary Johnson,,,,0,0,13
Dwight Evans,,,,,2,13
Total,231,3,1,0,212,13
,President And Vice President Of The United States,,,,Representative In The General Assembly 203rd District,14
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Dwight Evans,14
Barack Obama,26,0,0,0,378,14
