col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,All
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,All
Ed Neilson,322,0,"8,094","1,203",All
David M Kralle,,121,690,"4,255",All
Allyson Y Schwartz,,,137,0,All
Joseph James Rooney,,,,62,All
Total,"9,619","5,066","8,921","5,520",All
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,1
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,1
Ed Neilson,6,0,263,22,1
David M Kralle,,1,10,78,1
Allyson Y Schwartz,,,3,0,1
Joseph James Rooney,,,,3,1
Total,291,89,276,103,1
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,3
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,3
Ed Neilson,9,0,152,38,3
David M Kralle,,2,12,81,3
Allyson Y Schwartz,,,4,0,3
Joseph James Rooney,,,,1,3
Total,199,95,168,120,3
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,7
,David M Kralle,Ed Neilson,Joseph James Rooney,Allyson Y Schwartz,7
David M Kralle,6,0,137,18,7
Ed Neilson,,7,19,118,7
Joseph James Rooney,,,1,0,7
Allyson Y Schwartz,,,,2,7
Total,161,144,157,138,7
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,8
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,8
Ed Neilson,11,0,412,30,8
David M Kralle,,2,18,158,8
Allyson Y Schwartz,,,14,0,8
Joseph James Rooney,,,,3,8
Total,453,178,444,191,8
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,10
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,10
Ed Neilson,6,0,203,33,10
David M Kralle,,1,14,124,10
Allyson Y Schwartz,,,2,0,10
Joseph James Rooney,,,,2,10
Total,242,139,219,159,10
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,11
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,11
