col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,Auditor General,,,All
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Barack Obama,"43,219",0,0,0,"495,450","15,614","3,751",All
Mitt Romney,,"8,512",0,0,"8,814","73,861",952,All
Gary Johnson,,,222,0,467,609,"1,421",All
Jill Stein,,,,316,983,288,421,All
Eugene A Depasquale,,,,,"3,282",0,0,All
John Maher,,,,,,746,0,All
Betsy Elizabeth Summers,,,,,,,103,All
Total,"558,034","92,139","2,719","2,008","508,996","91,118","6,648",All
