col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 177th District,,Attorney General,,,All
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,All
John J Taylor,350,0,"1,384","1,060",26,All
William F Dunbar,,30,999,24,12,All
Kathleen G Kane,,,31,0,0,All
David J Freed,,,,10,0,All
Marakay J Rogers,,,,,5,All
Total,"2,820","1,065","2,414","1,094",43,All
,Representative In The General Assembly 177th District,,Attorney General,,,1
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,1
John J Taylor,14,0,91,90,1,1
William F Dunbar,,3,60,5,2,1
Kathleen G Kane,,,3,0,0,1
David J Freed,,,,1,0,1
Marakay J Rogers,,,,,0,1
Total,196,70,154,96,3,1
,Attorney General,,,Representative In The General Assembly 177th District,,2
,Kathleen G Kane,David J Freed,Marakay J Rogers,William F Dunbar,John J Taylor,2
Kathleen G Kane,4,0,0,126,48,2
David J Freed,,1,0,0,27,2
Marakay J Rogers,,,1,0,0,2
William F Dunbar,,,,3,0,2
John J Taylor,,,,,12,2
Total,178,28,1,129,87,2
,Representative In The General Assembly 177th District,,Attorney General,,,3
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,3
John J Taylor,39,0,145,94,4,3
William F Dunbar,,1,61,3,0,3
Kathleen G Kane,,,2,0,0,3
David J Freed,,,,0,0,3
Marakay J Rogers,,,,,0,3
Total,282,65,208,97,4,3
,Representative In The General Assembly 177th District,,Attorney General,,,4
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,4
John J Taylor,18,0,97,94,0,4
William F Dunbar,,0,57,3,1,4
Kathleen G Kane,,,2,0,0,4
David J Freed,,,,2,0,4
Marakay J Rogers,,,,,1,4
Total,209,61,156,99,2,4
,Representative In The General Assembly 177th District,,Attorney General,,,5
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,5
John J Taylor,38,0,147,96,3,5
William F Dunbar,,0,50,3,2,5
Kathleen G Kane,,,3,0,0,5
David J Freed,,,,0,0,5
Marakay J Rogers,,,,,0,5
Total,284,55,200,99,5,5
,Representative In The General Assembly 177th District,,Attorney General,,,6
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,6
John J Taylor,30,0,119,65,3,6
William F Dunbar,,3,49,2,2,6
Kathleen G Kane,,,2,0,0,6
David J Freed,,,,0,0,6
Marakay J Rogers,,,,,0,6
Total,217,56,170,67,5,6
,Representative In The General Assembly 177th District,,Attorney General,,,7
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,7
John J Taylor,33,0,148,113,6,7
William F Dunbar,,1,40,0,0,7
Kathleen G Kane,,,2,0,0,7
David J Freed,,,,0,0,7
Marakay J Rogers,,,,,0,7
Total,300,41,190,113,6,7
,Representative In The General Assembly 177th District,,Attorney General,,,8
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,8
John J Taylor,19,0,94,81,0,8
William F Dunbar,,1,75,2,1,8
Kathleen G Kane,,,6,0,0,8
David J Freed,,,,1,0,8
Marakay J Rogers,,,,,1,8
Total,194,79,175,84,2,8
,Representative In The General Assembly 177th District,,Attorney General,,,10
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,10
John J Taylor,22,0,78,82,6,10
William F Dunbar,,0,39,0,1,10
Kathleen G Kane,,,2,0,0,10
David J Freed,,,,4,0,10
Marakay J Rogers,,,,,0,10
Total,188,40,119,86,7,10
,Attorney General,,,Representative In The General Assembly 177th District,,11
,Kathleen G Kane,David J Freed,Marakay J Rogers,John J Taylor,William F Dunbar,11
Kathleen G Kane,1,0,0,76,93,11
David J Freed,,0,0,60,1,11
Marakay J Rogers,,,0,1,1,11
John J Taylor,,,,26,0,11
William F Dunbar,,,,,1,11
Total,170,61,2,163,96,11
,Representative In The General Assembly 177th District,,Attorney General,,,12
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,12
John J Taylor,23,0,108,93,1,12
William F Dunbar,,2,56,1,0,12
Kathleen G Kane,,,2,0,0,12
David J Freed,,,,1,0,12
Marakay J Rogers,,,,,2,12
Total,225,59,166,95,3,12
,Representative In The General Assembly 177th District,,Attorney General,,,22
,John J Taylor,William F Dunbar,Kathleen G Kane,David J Freed,Marakay J Rogers,22
John J Taylor,23,0,101,77,1,22
William F Dunbar,,3,42,1,1,22
Kathleen G Kane,,,0,0,0,22
David J Freed,,,,0,0,22
Marakay J Rogers,,,,,0,22
Total,202,47,143,78,2,22
,Attorney General,,,Representative In The General Assembly 177th District,,23
,Kathleen G Kane,David J Freed,Marakay J Rogers,William F Dunbar,John J Taylor,23
Kathleen G Kane,0,0,0,141,78,23
David J Freed,,0,0,1,48,23
Marakay J Rogers,,,0,1,0,23
William F Dunbar,,,,5,0,23
John J Taylor,,,,,20,23
Total,219,49,1,148,146,23
,Attorney General,,,Representative In The General Assembly 177th District,,24
,Kathleen G Kane,David J Freed,Marakay J Rogers,John J Taylor,William F Dunbar,24
Kathleen G Kane,2,0,0,54,110,24
David J Freed,,0,0,40,2,24
Marakay J Rogers,,,0,0,0,24
John J Taylor,,,,33,0,24
William F Dunbar,,,,,7,24
Total,166,42,0,127,119,24
