col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator,,,Senator In The General Assembly 1st District,,All
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,All
Bob Casey Jr,381,0,0,"11,843",434,All
Tom Smith,,85,0,339,"2,554",All
Rayburn Douglas Smith,,,34,94,56,All
Lawrence M Farnese Jr,,,,95,0,All
Alfonso Gambone Jr,,,,,30,All
Total,"12,658","2,978",184,"12,371","3,074",All
,United States Senator,,,Senator In The General Assembly 1st District,,1
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,1
Bob Casey Jr,6,0,0,391,11,1
Tom Smith,,2,0,5,54,1
Rayburn Douglas Smith,,,1,3,4,1
Lawrence M Farnese Jr,,,,2,0,1
Alfonso Gambone Jr,,,,,2,1
Total,408,61,8,401,71,1
,United States Senator,,,Senator In The General Assembly 1st District,,2
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,2
Bob Casey Jr,7,0,0,365,18,2
Tom Smith,,2,0,8,93,2
Rayburn Douglas Smith,,,0,4,1,2
Lawrence M Farnese Jr,,,,4,0,2
Alfonso Gambone Jr,,,,,1,2
Total,390,103,5,381,113,2
,United States Senator,,,Senator In The General Assembly 1st District,,3
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,3
Bob Casey Jr,16,0,0,667,26,3
Tom Smith,,5,0,14,143,3
Rayburn Douglas Smith,,,0,10,5,3
Lawrence M Farnese Jr,,,,3,0,3
Alfonso Gambone Jr,,,,,0,3
Total,709,162,15,694,174,3
,United States Senator,,,Senator In The General Assembly 1st District,,4
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,4
Bob Casey Jr,28,0,0,452,19,4
Tom Smith,,3,0,11,98,4
Rayburn Douglas Smith,,,1,3,0,4
Lawrence M Farnese Jr,,,,4,0,4
Alfonso Gambone Jr,,,,,0,4
Total,499,112,4,470,117,4
