col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 198th District,Auditor General,,,All
,Rosita C Youngblood,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Rosita C Youngblood,29,"1,152",121,23,All
Eugene A Depasquale,,40,0,0,All
John Maher,,,101,0,All
Betsy Elizabeth Summers,,,,11,All
Total,"1,325","1,192",222,34,All
,Representative In The General Assembly 198th District,Auditor General,,,23
,Rosita C Youngblood,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,23
Rosita C Youngblood,12,576,74,15,23
Eugene A Depasquale,,18,0,0,23
John Maher,,,50,0,23
Betsy Elizabeth Summers,,,,7,23
Total,677,594,124,22,23
,Representative In The General Assembly 198th District,Auditor General,,,24
,Rosita C Youngblood,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,24
Rosita C Youngblood,17,576,47,8,24
Eugene A Depasquale,,22,0,0,24
John Maher,,,51,0,24
Betsy Elizabeth Summers,,,,4,24
Total,648,598,98,12,24
