col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,All
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,All
Mike Stack,400,0,"10,655","1,379",All
Michael J Tomlinson,,56,344,"5,951",All
Allyson Y Schwartz,,,145,0,All
Joseph James Rooney,,,,93,All
Total,"12,434","6,351","11,144","7,423",All
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,1
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,1
Mike Stack,5,0,199,9,1
Michael J Tomlinson,,0,5,59,1
Allyson Y Schwartz,,,2,0,1
Joseph James Rooney,,,,3,1
Total,213,64,206,71,1
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,2
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,2
Mike Stack,4,0,179,5,2
Michael J Tomlinson,,2,2,37,2
Allyson Y Schwartz,,,0,0,2
Joseph James Rooney,,,,0,2
Total,188,41,181,42,2
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,3
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,3
Mike Stack,5,0,386,23,3
Michael J Tomlinson,,2,12,160,3
Allyson Y Schwartz,,,5,0,3
Joseph James Rooney,,,,1,3
Total,414,174,403,184,3
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,4
,Mike Stack,Michael J Tomlinson,Joseph James Rooney,Allyson Y Schwartz,4
Mike Stack,20,0,65,198,4
Michael J Tomlinson,,2,211,13,4
Joseph James Rooney,,,2,0,4
Allyson Y Schwartz,,,,2,4
Total,283,226,278,213,4
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,5
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,5
Mike Stack,5,0,392,35,5
Michael J Tomlinson,,3,8,217,5
Allyson Y Schwartz,,,2,0,5
Joseph James Rooney,,,,2,5
Total,432,228,402,254,5
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,6
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,6
Mike Stack,7,0,203,37,6
Michael J Tomlinson,,0,10,132,6
Allyson Y Schwartz,,,4,0,6
Joseph James Rooney,,,,1,6
Total,247,142,217,170,6
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,7
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,7
Mike Stack,10,0,156,46,7
Michael J Tomlinson,,1,5,113,7
Allyson Y Schwartz,,,3,0,7
Joseph James Rooney,,,,2,7
Total,212,119,164,161,7
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,8
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,8
Mike Stack,16,0,330,29,8
Michael J Tomlinson,,0,11,111,8
Allyson Y Schwartz,,,2,0,8
Joseph James Rooney,,,,1,8
Total,375,122,343,141,8
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,9
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,9
Mike Stack,12,0,314,73,9
Michael J Tomlinson,,1,14,206,9
Allyson Y Schwartz,,,3,0,9
Joseph James Rooney,,,,7,9
Total,399,221,331,286,9
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,10
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,10
Mike Stack,9,0,253,27,10
Michael J Tomlinson,,2,15,126,10
Allyson Y Schwartz,,,6,0,10
Joseph James Rooney,,,,3,10
Total,289,143,274,156,10
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,11
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,11
Mike Stack,5,0,183,32,11
Michael J Tomlinson,,2,15,111,11
Allyson Y Schwartz,,,3,0,11
Joseph James Rooney,,,,4,11
Total,220,128,201,147,11
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,12
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,12
Mike Stack,7,0,213,22,12
Michael J Tomlinson,,1,5,109,12
Allyson Y Schwartz,,,1,0,12
Joseph James Rooney,,,,0,12
Total,242,115,219,131,12
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,13
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,13
Mike Stack,2,0,214,28,13
Michael J Tomlinson,,0,7,142,13
Allyson Y Schwartz,,,8,0,13
Joseph James Rooney,,,,4,13
Total,244,149,229,174,13
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,14
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,14
Mike Stack,3,0,168,16,14
Michael J Tomlinson,,2,10,100,14
Allyson Y Schwartz,,,5,0,14
Joseph James Rooney,,,,0,14
Total,187,112,183,116,14
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,15
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,15
Mike Stack,3,0,180,10,15
Michael J Tomlinson,,0,2,31,15
Allyson Y Schwartz,,,1,0,15
Joseph James Rooney,,,,1,15
Total,193,33,183,42,15
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,16
,Mike Stack,Michael J Tomlinson,Joseph James Rooney,Allyson Y Schwartz,16
Mike Stack,9,0,34,178,16
Michael J Tomlinson,,1,167,12,16
Joseph James Rooney,,,3,0,16
Allyson Y Schwartz,,,,7,16
Total,221,180,204,197,16
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,17
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,17
Mike Stack,17,0,378,46,17
Michael J Tomlinson,,2,14,230,17
Allyson Y Schwartz,,,5,0,17
Joseph James Rooney,,,,1,17
Total,441,246,397,277,17
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,18
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,18
Mike Stack,7,0,286,12,18
Michael J Tomlinson,,0,5,93,18
Allyson Y Schwartz,,,6,0,18
Joseph James Rooney,,,,1,18
Total,305,98,297,106,18
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,19
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,19
Mike Stack,15,0,307,37,19
Michael J Tomlinson,,0,7,181,19
Allyson Y Schwartz,,,5,0,19
Joseph James Rooney,,,,5,19
Total,359,188,319,223,19
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,20
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,20
Mike Stack,8,0,221,14,20
Michael J Tomlinson,,0,5,113,20
Allyson Y Schwartz,,,6,0,20
Joseph James Rooney,,,,2,20
Total,243,118,232,129,20
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,21
,Mike Stack,Michael J Tomlinson,Joseph James Rooney,Allyson Y Schwartz,21
Mike Stack,13,0,54,225,21
Michael J Tomlinson,,1,177,7,21
Joseph James Rooney,,,4,0,21
Allyson Y Schwartz,,,,1,21
Total,292,185,235,233,21
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,22
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,22
Mike Stack,11,0,200,43,22
Michael J Tomlinson,,2,4,114,22
Allyson Y Schwartz,,,1,0,22
Joseph James Rooney,,,,2,22
Total,254,120,205,159,22
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,23
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,23
Mike Stack,24,0,399,42,23
Michael J Tomlinson,,1,12,196,23
Allyson Y Schwartz,,,5,0,23
Joseph James Rooney,,,,5,23
Total,465,209,416,243,23
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,24
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,24
Mike Stack,22,0,213,55,24
Michael J Tomlinson,,0,6,105,24
Allyson Y Schwartz,,,1,0,24
Joseph James Rooney,,,,2,24
Total,290,111,220,162,24
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,25
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,25
Mike Stack,6,0,244,35,25
Michael J Tomlinson,,0,6,97,25
Allyson Y Schwartz,,,3,0,25
Joseph James Rooney,,,,1,25
Total,285,103,253,133,25
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,26
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,26
Mike Stack,11,0,264,39,26
Michael J Tomlinson,,3,10,115,26
Allyson Y Schwartz,,,2,0,26
Joseph James Rooney,,,,2,26
Total,314,128,276,156,26
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,27
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,27
Mike Stack,15,0,230,30,27
Michael J Tomlinson,,1,3,137,27
Allyson Y Schwartz,,,2,0,27
Joseph James Rooney,,,,3,27
Total,275,141,235,170,27
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,28
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,28
Mike Stack,3,0,184,22,28
Michael J Tomlinson,,0,10,117,28
Allyson Y Schwartz,,,1,0,28
Joseph James Rooney,,,,1,28
Total,209,127,195,140,28
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,29
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,29
Mike Stack,15,0,334,72,29
Michael J Tomlinson,,3,6,169,29
Allyson Y Schwartz,,,0,0,29
Joseph James Rooney,,,,2,29
Total,421,178,340,243,29
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,30
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,30
Mike Stack,5,0,218,28,30
Michael J Tomlinson,,0,9,98,30
Allyson Y Schwartz,,,1,0,30
Joseph James Rooney,,,,2,30
Total,251,107,228,128,30
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,31
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,31
Mike Stack,13,0,335,22,31
Michael J Tomlinson,,2,7,146,31
Allyson Y Schwartz,,,2,0,31
Joseph James Rooney,,,,1,31
Total,370,155,344,169,31
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,32
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,32
Mike Stack,1,0,156,15,32
Michael J Tomlinson,,0,3,57,32
Allyson Y Schwartz,,,1,0,32
Joseph James Rooney,,,,1,32
Total,172,60,160,73,32
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,33
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,33
Mike Stack,7,0,173,9,33
Michael J Tomlinson,,1,6,121,33
Allyson Y Schwartz,,,2,0,33
Joseph James Rooney,,,,0,33
Total,189,128,181,130,33
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,34
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,34
Mike Stack,11,0,346,44,34
Michael J Tomlinson,,5,16,224,34
Allyson Y Schwartz,,,12,0,34
Joseph James Rooney,,,,4,34
Total,401,245,374,272,34
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,35
,Mike Stack,Michael J Tomlinson,Joseph James Rooney,Allyson Y Schwartz,35
Mike Stack,8,0,32,298,35
Michael J Tomlinson,,5,276,9,35
Joseph James Rooney,,,7,0,35
Allyson Y Schwartz,,,,6,35
Total,338,290,315,313,35
,Representative In Congress 13th District,,Senator In The General Assembly 5th District,,36
,Allyson Y Schwartz,Joseph James Rooney,Mike Stack,Michael J Tomlinson,36
Allyson Y Schwartz,4,0,149,1,36
Joseph James Rooney,,2,4,42,36
Mike Stack,,,1,0,36
Michael J Tomlinson,,,,0,36
Total,154,48,154,43,36
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,37
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,37
Mike Stack,4,0,259,18,37
Michael J Tomlinson,,1,10,142,37
Allyson Y Schwartz,,,3,0,37
Joseph James Rooney,,,,1,37
Total,281,153,272,161,37
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,38
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,38
Mike Stack,4,0,164,13,38
Michael J Tomlinson,,0,9,86,38
Allyson Y Schwartz,,,3,0,38
Joseph James Rooney,,,,1,38
Total,181,95,176,100,38
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,39
,Mike Stack,Michael J Tomlinson,Joseph James Rooney,Allyson Y Schwartz,39
Mike Stack,12,0,65,190,39
Michael J Tomlinson,,4,146,10,39
Joseph James Rooney,,,2,0,39
Allyson Y Schwartz,,,,4,39
Total,267,160,213,204,39
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,40
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,40
Mike Stack,4,0,176,10,40
Michael J Tomlinson,,0,2,127,40
Allyson Y Schwartz,,,3,0,40
Joseph James Rooney,,,,1,40
Total,190,129,181,138,40
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,41
,Mike Stack,Michael J Tomlinson,Joseph James Rooney,Allyson Y Schwartz,41
Mike Stack,26,0,81,287,41
Michael J Tomlinson,,3,227,9,41
Joseph James Rooney,,,2,0,41
Allyson Y Schwartz,,,,2,41
Total,394,239,310,298,41
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,42
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,42
Mike Stack,3,0,185,21,42
Michael J Tomlinson,,2,5,103,42
Allyson Y Schwartz,,,5,0,42
Joseph James Rooney,,,,3,42
Total,209,110,195,127,42
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,43
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,43
Mike Stack,8,0,186,22,43
Michael J Tomlinson,,0,4,101,43
Allyson Y Schwartz,,,4,0,43
Joseph James Rooney,,,,0,43
Total,216,105,194,123,43
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,44
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,44
Mike Stack,4,0,302,3,44
Michael J Tomlinson,,1,3,179,44
Allyson Y Schwartz,,,1,0,44
Joseph James Rooney,,,,1,44
Total,309,183,306,183,44
