col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 5th District,,United States Senator,,,All
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,All
Mike Stack,360,0,"10,178","1,928",70,All
Michael J Tomlinson,,80,487,"4,684",29,All
Bob Casey Jr,,,180,0,0,All
Tom Smith,,,,149,0,All
Rayburn Douglas Smith,,,,,13,All
Total,"12,536","5,280","10,845","6,761",112,All
,Senator In The General Assembly 5th District,,United States Senator,,,1
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,1
Mike Stack,8,0,264,37,2,1
Michael J Tomlinson,,0,3,73,0,1
Bob Casey Jr,,,3,0,0,1
Tom Smith,,,,0,0,1
Rayburn Douglas Smith,,,,,0,1
Total,311,76,270,110,2,1
,Senator In The General Assembly 5th District,,United States Senator,,,2
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,2
Mike Stack,5,0,115,37,2,2
Michael J Tomlinson,,0,10,84,1,2
Bob Casey Jr,,,1,0,0,2
Tom Smith,,,,4,0,2
Rayburn Douglas Smith,,,,,0,2
Total,159,95,126,125,3,2
,Senator In The General Assembly 5th District,,United States Senator,,,3
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,3
Mike Stack,5,0,181,46,5,3
Michael J Tomlinson,,1,7,59,0,3
Bob Casey Jr,,,2,0,0,3
Tom Smith,,,,1,0,3
Rayburn Douglas Smith,,,,,0,3
Total,237,67,190,106,5,3
,Senator In The General Assembly 5th District,,United States Senator,,,4
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,4
Mike Stack,5,0,168,29,0,4
Michael J Tomlinson,,1,5,71,1,4
Bob Casey Jr,,,1,0,0,4
Tom Smith,,,,2,0,4
Rayburn Douglas Smith,,,,,0,4
Total,202,78,174,102,1,4
,Senator In The General Assembly 5th District,,United States Senator,,,5
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,5
Mike Stack,1,0,213,31,0,5
Michael J Tomlinson,,0,6,67,0,5
Bob Casey Jr,,,1,0,0,5
Tom Smith,,,,0,0,5
Rayburn Douglas Smith,,,,,0,5
Total,245,73,220,98,0,5
,Senator In The General Assembly 5th District,,United States Senator,,,6
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,6
Mike Stack,5,0,186,52,1,6
Michael J Tomlinson,,0,8,94,1,6
Bob Casey Jr,,,1,0,0,6
Tom Smith,,,,4,0,6
Rayburn Douglas Smith,,,,,0,6
Total,244,103,195,150,2,6
,Senator In The General Assembly 5th District,,United States Senator,,,7
,Mike Stack,Michael J Tomlinson,Tom Smith,Bob Casey Jr,Rayburn Douglas Smith,7
Mike Stack,7,0,41,126,1,7
Michael J Tomlinson,,6,108,6,2,7
Tom Smith,,,4,0,0,7
Bob Casey Jr,,,,7,0,7
Rayburn Douglas Smith,,,,,0,7
Total,175,122,153,139,3,7
,Senator In The General Assembly 5th District,,United States Senator,,,8
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,8
Mike Stack,15,0,416,57,4,8
Michael J Tomlinson,,1,13,135,0,8
Bob Casey Jr,,,8,0,0,8
Tom Smith,,,,3,0,8
Rayburn Douglas Smith,,,,,1,8
Total,492,149,437,195,5,8
,Senator In The General Assembly 5th District,,United States Senator,,,9
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,9
Mike Stack,13,0,198,43,3,9
Michael J Tomlinson,,2,13,118,0,9
Bob Casey Jr,,,1,0,0,9
Tom Smith,,,,2,0,9
Rayburn Douglas Smith,,,,,0,9
Total,257,133,212,163,3,9
,Senator In The General Assembly 5th District,,United States Senator,,,10
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,10
Mike Stack,9,0,207,36,2,10
Michael J Tomlinson,,3,10,117,0,10
Bob Casey Jr,,,3,0,0,10
Tom Smith,,,,0,0,10
Rayburn Douglas Smith,,,,,0,10
Total,254,130,220,153,2,10
,Senator In The General Assembly 5th District,,United States Senator,,,11
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,11
Mike Stack,8,0,206,42,2,11
Michael J Tomlinson,,2,15,106,1,11
Bob Casey Jr,,,3,0,0,11
Tom Smith,,,,1,0,11
Rayburn Douglas Smith,,,,,0,11
Total,258,124,224,149,3,11
,Senator In The General Assembly 5th District,,United States Senator,,,12
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,12
Mike Stack,15,0,240,41,3,12
Michael J Tomlinson,,1,8,69,0,12
Bob Casey Jr,,,1,0,0,12
Tom Smith,,,,1,0,12
Rayburn Douglas Smith,,,,,0,12
Total,299,78,249,111,3,12
,Senator In The General Assembly 5th District,,United States Senator,,,13
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,13
Mike Stack,11,0,182,38,0,13
Michael J Tomlinson,,0,5,55,0,13
Bob Casey Jr,,,4,0,0,13
Tom Smith,,,,0,0,13
Rayburn Douglas Smith,,,,,0,13
Total,231,60,191,93,0,13
,Senator In The General Assembly 5th District,,United States Senator,,,14
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,14
Mike Stack,14,0,215,63,2,14
Michael J Tomlinson,,1,8,96,0,14
Bob Casey Jr,,,0,0,0,14
Tom Smith,,,,2,0,14
Rayburn Douglas Smith,,,,,0,14
Total,294,105,223,161,2,14
,Senator In The General Assembly 5th District,,United States Senator,,,15
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,15
Mike Stack,10,0,284,40,1,15
Michael J Tomlinson,,1,8,119,0,15
Bob Casey Jr,,,3,0,0,15
Tom Smith,,,,2,0,15
Rayburn Douglas Smith,,,,,0,15
Total,335,128,295,161,1,15
,Senator In The General Assembly 5th District,,United States Senator,,,16
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,16
Mike Stack,7,0,143,32,0,16
Michael J Tomlinson,,2,0,70,0,16
Bob Casey Jr,,,0,0,0,16
Tom Smith,,,,2,0,16
Rayburn Douglas Smith,,,,,0,16
Total,182,72,143,104,0,16
,Senator In The General Assembly 5th District,,United States Senator,,,17
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,17
Mike Stack,8,0,167,40,1,17
Michael J Tomlinson,,1,9,113,0,17
Bob Casey Jr,,,3,0,0,17
Tom Smith,,,,14,0,17
Rayburn Douglas Smith,,,,,0,17
Total,216,123,179,167,1,17
,Senator In The General Assembly 5th District,,United States Senator,,,18
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,18
Mike Stack,7,0,217,43,4,18
Michael J Tomlinson,,1,9,97,0,18
Bob Casey Jr,,,5,0,0,18
Tom Smith,,,,7,0,18
Rayburn Douglas Smith,,,,,0,18
Total,271,107,231,147,4,18
,Senator In The General Assembly 5th District,,United States Senator,,,19
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,19
Mike Stack,7,0,236,42,1,19
Michael J Tomlinson,,4,11,96,0,19
Bob Casey Jr,,,3,0,0,19
Tom Smith,,,,3,0,19
Rayburn Douglas Smith,,,,,1,19
Total,286,111,250,141,2,19
,Senator In The General Assembly 5th District,,United States Senator,,,20
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,20
Mike Stack,6,0,264,34,1,20
Michael J Tomlinson,,1,9,82,1,20
Bob Casey Jr,,,7,0,0,20
Tom Smith,,,,5,0,20
Rayburn Douglas Smith,,,,,0,20
Total,305,93,280,121,2,20
,Senator In The General Assembly 5th District,,United States Senator,,,21
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,21
Mike Stack,17,0,363,60,1,21
Michael J Tomlinson,,1,19,145,0,21
Bob Casey Jr,,,5,0,0,21
Tom Smith,,,,2,0,21
Rayburn Douglas Smith,,,,,0,21
Total,441,165,387,207,1,21
,Senator In The General Assembly 5th District,,United States Senator,,,22
,Mike Stack,Michael J Tomlinson,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,22
Mike Stack,14,0,372,65,1,22
Michael J Tomlinson,,3,20,127,0,22
