col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 3rd District,Attorney General,,,All
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Shirley M Kitchen,45,"3,158",29,11,All
Kathleen G Kane,,41,0,0,All
David J Freed,,,43,0,All
Marakay J Rogers,,,,3,All
Total,"3,243","3,199",72,14,All
,Senator In The General Assembly 3rd District,Attorney General,,,1
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,1
Shirley M Kitchen,2,271,3,1,1
Kathleen G Kane,,3,0,0,1
David J Freed,,,8,0,1
Marakay J Rogers,,,,0,1
Total,277,274,11,1,1
,Senator In The General Assembly 3rd District,Attorney General,,,9
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,9
Shirley M Kitchen,5,262,4,2,9
Kathleen G Kane,,0,0,0,9
David J Freed,,,3,0,9
Marakay J Rogers,,,,0,9
Total,273,262,7,2,9
,Senator In The General Assembly 3rd District,Attorney General,,,10
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,10
Shirley M Kitchen,2,171,2,0,10
Kathleen G Kane,,0,0,0,10
David J Freed,,,1,0,10
Marakay J Rogers,,,,0,10
Total,175,171,3,0,10
,Senator In The General Assembly 3rd District,Attorney General,,,13
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,13
Shirley M Kitchen,3,283,1,1,13
Kathleen G Kane,,3,0,0,13
David J Freed,,,7,0,13
Marakay J Rogers,,,,0,13
Total,288,286,8,1,13
,Attorney General,,,Senator In The General Assembly 3rd District,14
,Kathleen G Kane,David J Freed,Marakay J Rogers,Shirley M Kitchen,14
Kathleen G Kane,5,0,0,304,14
David J Freed,,2,0,1,14
Marakay J Rogers,,,1,1,14
Shirley M Kitchen,,,,3,14
Total,309,3,2,309,14
,Senator In The General Assembly 3rd District,Attorney General,,,15
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,15
Shirley M Kitchen,2,287,5,0,15
Kathleen G Kane,,2,0,0,15
David J Freed,,,1,0,15
Marakay J Rogers,,,,0,15
Total,294,289,6,0,15
,Attorney General,,,Senator In The General Assembly 3rd District,16
,Kathleen G Kane,David J Freed,Marakay J Rogers,Shirley M Kitchen,16
Kathleen G Kane,8,0,0,290,16
David J Freed,,3,0,0,16
Marakay J Rogers,,,0,2,16
Shirley M Kitchen,,,,4,16
Total,298,3,2,296,16
,Senator In The General Assembly 3rd District,Attorney General,,,21
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,21
Shirley M Kitchen,2,286,2,2,21
Kathleen G Kane,,1,0,0,21
David J Freed,,,2,0,21
Marakay J Rogers,,,,2,21
Total,292,287,4,4,21
,Senator In The General Assembly 3rd District,Attorney General,,,22
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,22
Shirley M Kitchen,4,187,6,0,22
Kathleen G Kane,,3,0,0,22
David J Freed,,,2,0,22
Marakay J Rogers,,,,0,22
Total,197,190,8,0,22
,Senator In The General Assembly 3rd District,Attorney General,,,23
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,23
Shirley M Kitchen,9,213,4,1,23
Kathleen G Kane,,6,0,0,23
David J Freed,,,1,0,23
Marakay J Rogers,,,,0,23
Total,227,219,5,1,23
,Senator In The General Assembly 3rd District,Attorney General,,,24
,Shirley M Kitchen,Kathleen G Kane,David J Freed,Marakay J Rogers,24
Shirley M Kitchen,6,296,1,0,24
Kathleen G Kane,,3,0,0,24
David J Freed,,,1,0,24
Marakay J Rogers,,,,0,24
Total,303,299,2,0,24
,Attorney General,,,Senator In The General Assembly 3rd District,25
,Kathleen G Kane,David J Freed,Marakay J Rogers,Shirley M Kitchen,25
Kathleen G Kane,7,0,0,308,25
David J Freed,,12,0,0,25
Marakay J Rogers,,,0,1,25
Shirley M Kitchen,,,,3,25
Total,315,12,1,312,25
