col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District,,Attorney General,,,All
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Kevin J Boyle,183,0,"3,475",763,33,All
Al Taubenberger,,53,282,"1,418",16,All
Kathleen G Kane,,,70,0,0,All
David J Freed,,,,37,0,All
Marakay J Rogers,,,,,3,All
Total,"4,454","1,769","3,827","2,218",52,All
,Representative In The General Assembly 172nd District,,Attorney General,,,1
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,1
Kevin J Boyle,3,0,228,36,4,1
Al Taubenberger,,2,10,71,1,1
Kathleen G Kane,,,4,0,0,1
David J Freed,,,,0,0,1
Marakay J Rogers,,,,,0,1
Total,271,84,242,107,5,1
,Representative In The General Assembly 172nd District,,Attorney General,,,2
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,2
Kevin J Boyle,10,0,207,54,1,2
Al Taubenberger,,3,19,122,1,2
Kathleen G Kane,,,4,0,0,2
David J Freed,,,,1,0,2
Marakay J Rogers,,,,,1,2
Total,272,145,230,177,3,2
,Representative In The General Assembly 172nd District,,Attorney General,,,3
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,3
Kevin J Boyle,10,0,210,30,3,3
Al Taubenberger,,2,10,67,1,3
Kathleen G Kane,,,4,0,0,3
David J Freed,,,,0,0,3
Marakay J Rogers,,,,,0,3
Total,253,80,224,97,4,3
,Representative In The General Assembly 172nd District,,Attorney General,,,4
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,4
Kevin J Boyle,16,0,208,60,2,4
Al Taubenberger,,4,11,62,3,4
Kathleen G Kane,,,1,0,0,4
David J Freed,,,,1,0,4
Marakay J Rogers,,,,,0,4
Total,286,80,220,123,5,4
,Representative In The General Assembly 172nd District,,Attorney General,,,5
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,5
Kevin J Boyle,20,0,298,71,2,5
Al Taubenberger,,3,23,70,0,5
Kathleen G Kane,,,0,0,0,5
