col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District,,Attorney General,,,All
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Robert A Brady,116,0,"8,970",285,113,All
John Featherman,,22,336,"1,296",57,All
Kathleen G Kane,,,163,0,0,All
David J Freed,,,,39,0,All
Marakay J Rogers,,,,,16,All
Total,"9,484","1,711","9,469","1,620",186,All
,Representative In Congress 1st District,,Attorney General,,,1
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,1
Robert A Brady,9,0,341,26,5,1
John Featherman,,2,12,92,0,1
Kathleen G Kane,,,3,0,0,1
David J Freed,,,,2,0,1
Marakay J Rogers,,,,,1,1
Total,381,106,356,120,6,1
,Representative In Congress 1st District,,Attorney General,,,2
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,2
Robert A Brady,1,0,204,5,6,2
John Featherman,,0,7,24,1,2
Kathleen G Kane,,,4,0,0,2
David J Freed,,,,0,0,2
Marakay J Rogers,,,,,0,2
Total,216,32,215,29,7,2
,Attorney General,,,Representative In Congress 1st District,,3
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,3
Kathleen G Kane,6,0,0,199,9,3
David J Freed,,2,0,6,27,3
Marakay J Rogers,,,0,4,1,3
Robert A Brady,,,,3,0,3
John Featherman,,,,,3,3
Total,214,35,5,212,40,3
,Representative In Congress 1st District,,Attorney General,,,4
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,4
Robert A Brady,5,0,257,10,8,4
John Featherman,,0,10,54,1,4
Kathleen G Kane,,,3,0,0,4
David J Freed,,,,1,0,4
Marakay J Rogers,,,,,0,4
Total,280,65,270,65,9,4
,Representative In Congress 1st District,,Attorney General,,,5
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,5
Robert A Brady,5,0,288,11,5,5
John Featherman,,0,8,40,1,5
Kathleen G Kane,,,4,0,0,5
David J Freed,,,,0,0,5
Marakay J Rogers,,,,,0,5
Total,309,49,300,51,6,5
,Attorney General,,,Representative In Congress 1st District,,6
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,6
Kathleen G Kane,8,0,0,267,10,6
David J Freed,,0,0,9,47,6
Marakay J Rogers,,,1,4,0,6
Robert A Brady,,,,4,0,6
John Featherman,,,,,1,6
Total,285,56,5,284,58,6
,Attorney General,,,Representative In Congress 1st District,,7
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,7
Kathleen G Kane,9,0,0,348,12,7
David J Freed,,4,0,7,46,7
Marakay J Rogers,,,1,5,3,7
Robert A Brady,,,,5,0,7
John Featherman,,,,,1,7
Total,369,57,9,365,62,7
,Attorney General,,,Representative In Congress 1st District,,8
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,8
Kathleen G Kane,3,0,0,198,6,8
David J Freed,,2,0,2,25,8
Marakay J Rogers,,,3,1,3,8
Robert A Brady,,,,4,0,8
John Featherman,,,,,1,8
Total,207,29,7,205,35,8
,Representative In Congress 1st District,,Attorney General,,,9
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,9
Robert A Brady,4,0,334,6,4,9
John Featherman,,0,8,31,0,9
Kathleen G Kane,,,4,0,0,9
David J Freed,,,,0,0,9
Marakay J Rogers,,,,,1,9
Total,348,39,346,37,5,9
,Attorney General,,,Representative In Congress 1st District,,10
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,10
Kathleen G Kane,7,0,0,298,11,10
David J Freed,,1,0,8,38,10
Marakay J Rogers,,,0,1,4,10
Robert A Brady,,,,8,0,10
John Featherman,,,,,1,10
Total,316,47,5,315,54,10
,Representative In Congress 1st District,,Attorney General,,,11
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,11
Robert A Brady,3,0,270,10,2,11
John Featherman,,1,7,51,2,11
Kathleen G Kane,,,7,0,0,11
David J Freed,,,,5,0,11
Marakay J Rogers,,,,,3,11
Total,285,61,284,66,7,11
,Representative In Congress 1st District,,Attorney General,,,12
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,12
Robert A Brady,4,0,342,6,8,12
John Featherman,,0,15,54,0,12
Kathleen G Kane,,,1,0,0,12
David J Freed,,,,3,0,12
Marakay J Rogers,,,,,1,12
Total,360,69,358,63,9,12
,Representative In Congress 1st District,,Attorney General,,,13
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,13
Robert A Brady,2,0,174,4,4,13
John Featherman,,0,2,12,0,13
