col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 177th District,,Auditor General,,,All
,John J Taylor,William F Dunbar,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
John J Taylor,606,0,"1,410","2,150",56,All
William F Dunbar,,72,"1,563",72,18,All
Eugene A Depasquale,,,20,0,0,All
John Maher,,,,15,0,All
Betsy Elizabeth Summers,,,,,12,All
Total,"4,222","1,725","2,993","2,237",86,All
,Representative In The General Assembly 177th District,,Auditor General,,,1
,John J Taylor,William F Dunbar,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,1
John J Taylor,45,0,107,157,8,1
William F Dunbar,,2,56,4,0,1
Eugene A Depasquale,,,1,0,0,1
John Maher,,,,0,0,1
Betsy Elizabeth Summers,,,,,0,1
Total,317,62,164,161,8,1
,Auditor General,,,Representative In The General Assembly 177th District,,2
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,John J Taylor,William F Dunbar,2
Eugene A Depasquale,3,0,0,56,130,2
John Maher,,1,0,81,7,2
Betsy Elizabeth Summers,,,2,0,2,2
John J Taylor,,,,39,0,2
William F Dunbar,,,,,1,2
Total,189,89,4,176,140,2
,Representative In The General Assembly 177th District,,Auditor General,,,3
,John J Taylor,William F Dunbar,John Maher,Eugene A Depasquale,Betsy Elizabeth Summers,3
John J Taylor,58,0,256,162,9,3
William F Dunbar,,2,7,88,3,3
John Maher,,,2,0,0,3
Eugene A Depasquale,,,,1,0,3
Betsy Elizabeth Summers,,,,,3,3
Total,485,100,265,251,15,3
,Representative In The General Assembly 177th District,,Auditor General,,,4
,John J Taylor,William F Dunbar,John Maher,Eugene A Depasquale,Betsy Elizabeth Summers,4
John J Taylor,21,0,122,73,0,4
William F Dunbar,,1,7,36,0,4
John Maher,,,0,0,0,4
Eugene A Depasquale,,,,1,0,4
Betsy Elizabeth Summers,,,,,1,4
Total,216,44,129,110,1,4
,Representative In The General Assembly 177th District,,Auditor General,,,5
,John J Taylor,William F Dunbar,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,5
John J Taylor,38,0,101,159,3,5
William F Dunbar,,2,78,4,0,5
Eugene A Depasquale,,,2,0,0,5
John Maher,,,,0,0,5
Betsy Elizabeth Summers,,,,,0,5
Total,301,84,181,163,3,5
,Representative In The General Assembly 177th District,,Auditor General,,,6
,John J Taylor,William F Dunbar,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,6
John J Taylor,37,0,88,112,5,6
William F Dunbar,,1,69,1,2,6
Eugene A Depasquale,,,0,0,0,6
John Maher,,,,0,0,6
Betsy Elizabeth Summers,,,,,1,6
Total,242,73,157,113,8,6
,Representative In The General Assembly 177th District,,Auditor General,,,7
,John J Taylor,William F Dunbar,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,7
John J Taylor,34,0,70,85,0,7
William F Dunbar,,7,44,5,2,7
Eugene A Depasquale,,,0,0,0,7
John Maher,,,,0,0,7
Betsy Elizabeth Summers,,,,,0,7
Total,189,58,114,90,2,7
,Auditor General,,,Representative In The General Assembly 177th District,,8
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,William F Dunbar,John J Taylor,8
Eugene A Depasquale,0,0,0,141,33,8
John Maher,,0,0,3,43,8
Betsy Elizabeth Summers,,,0,1,0,8
William F Dunbar,,,,5,0,8
John J Taylor,,,,,17,8
Total,174,46,1,150,93,8
,Representative In The General Assembly 177th District,,Auditor General,,,12
,John J Taylor,William F Dunbar,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,12
