col_1,col_2,col_3,col_4,col_5,division
,Attorney General,,,Representative In The General Assembly 191st District,All
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,All
Kathleen G Kane,213,0,0,"6,773",All
David J Freed,,138,0,88,All
Marakay J Rogers,,,3,10,All
Ronald G Waters,,,,78,All
Total,"6,986",226,13,"6,949",All
,Attorney General,,,Representative In The General Assembly 191st District,2
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,2
Kathleen G Kane,13,0,0,355,2
David J Freed,,4,0,2,2
Marakay J Rogers,,,0,0,2
Ronald G Waters,,,,4,2
Total,368,6,0,361,2
,Attorney General,,,Representative In The General Assembly 191st District,3
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,3
Kathleen G Kane,14,0,0,525,3
David J Freed,,2,0,6,3
Marakay J Rogers,,,0,1,3
Ronald G Waters,,,,7,3
Total,539,8,1,539,3
,Representative In The General Assembly 191st District,Attorney General,,,4
,Ronald G Waters,Kathleen G Kane,David J Freed,Marakay J Rogers,4
Ronald G Waters,2,485,2,1,4
Kathleen G Kane,,3,0,0,4
David J Freed,,,4,0,4
Marakay J Rogers,,,,0,4
Total,490,488,6,1,4
,Attorney General,,,Representative In The General Assembly 191st District,5
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,5
Kathleen G Kane,14,0,0,473,5
David J Freed,,4,0,1,5
Marakay J Rogers,,,1,0,5
Ronald G Waters,,,,7,5
Total,487,5,1,481,5
,Attorney General,,,Representative In The General Assembly 191st District,7
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,7
Kathleen G Kane,13,0,0,440,7
David J Freed,,1,0,4,7
Marakay J Rogers,,,0,0,7
Ronald G Waters,,,,4,7
Total,453,5,0,448,7
,Attorney General,,,Representative In The General Assembly 191st District,8
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,8
Kathleen G Kane,8,0,0,285,8
David J Freed,,2,0,3,8
Marakay J Rogers,,,0,0,8
Ronald G Waters,,,,4,8
Total,293,5,0,292,8
,Representative In The General Assembly 191st District,Attorney General,,,9
,Ronald G Waters,Kathleen G Kane,David J Freed,Marakay J Rogers,9
Ronald G Waters,7,387,9,0,9
Kathleen G Kane,,15,0,0,9
David J Freed,,,2,0,9
Marakay J Rogers,,,,0,9
Total,403,402,11,0,9
,Representative In The General Assembly 191st District,Attorney General,,,10
,Ronald G Waters,Kathleen G Kane,David J Freed,Marakay J Rogers,10
Ronald G Waters,3,258,5,0,10
Kathleen G Kane,,6,0,0,10
David J Freed,,,1,0,10
Marakay J Rogers,,,,1,10
Total,266,264,6,1,10
,Attorney General,,,Representative In The General Assembly 191st District,11
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,11
Kathleen G Kane,13,0,0,310,11
David J Freed,,7,0,4,11
Marakay J Rogers,,,0,3,11
Ronald G Waters,,,,1,11
Total,323,11,3,318,11
,Attorney General,,,Representative In The General Assembly 191st District,13
,Kathleen G Kane,David J Freed,Marakay J Rogers,Ronald G Waters,13
Kathleen G Kane,18,0,0,369,13
David J Freed,,4,0,4,13
