col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,,All
,W Curtis Thomas,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,All
W Curtis Thomas,8,785,2,2,All
Chaka Fattah,,6,0,0,All
Robert Allen Mansfield Jr,,,8,0,All
James Foster,,,,0,All
Total,797,791,10,2,All
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,,5
,W Curtis Thomas,Chaka Fattah,James Foster,Robert Allen Mansfield Jr,5
W Curtis Thomas,6,503,2,1,5
Chaka Fattah,,5,0,0,5
James Foster,,,0,0,5
Robert Allen Mansfield Jr,,,,1,5
Total,512,508,2,2,5
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,,13
,W Curtis Thomas,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,13
W Curtis Thomas,2,282,1,0,13
Chaka Fattah,,1,0,0,13
Robert Allen Mansfield Jr,,,7,0,13
James Foster,,,,0,13
Total,285,283,8,0,13
