col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,All
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,All
Vincent J Hughes,86,"7,939","1,693",384,All
Chaka Fattah,,204,0,0,All
Robert Allen Mansfield Jr,,,"2,193",0,All
James Foster,,,,114,All
Total,"10,102","8,143","3,886",498,All
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,1
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,1
Vincent J Hughes,2,254,51,12,1
Chaka Fattah,,4,0,0,1
Robert Allen Mansfield Jr,,,66,0,1
James Foster,,,,4,1
Total,319,258,117,16,1
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,2
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,2
Vincent J Hughes,0,235,70,9,2
Chaka Fattah,,8,0,0,2
Robert Allen Mansfield Jr,,,77,0,2
James Foster,,,,2,2
Total,314,243,147,11,2
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,4
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,4
Vincent J Hughes,0,168,32,11,4
Chaka Fattah,,5,0,0,4
Robert Allen Mansfield Jr,,,42,0,4
James Foster,,,,0,4
Total,211,173,74,11,4
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,5
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,5
Vincent J Hughes,6,382,94,18,5
Chaka Fattah,,15,0,0,5
Robert Allen Mansfield Jr,,,131,0,5
James Foster,,,,4,5
Total,500,397,225,22,5
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,6
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,6
Vincent J Hughes,1,199,64,12,6
Chaka Fattah,,5,0,0,6
Robert Allen Mansfield Jr,,,29,0,6
James Foster,,,,3,6
Total,276,204,93,15,6
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,7
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,7
Vincent J Hughes,3,225,59,20,7
Chaka Fattah,,3,0,0,7
Robert Allen Mansfield Jr,,,63,0,7
James Foster,,,,2,7
Total,307,228,122,22,7
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,8
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,8
Vincent J Hughes,1,187,44,8,8
Chaka Fattah,,4,0,0,8
Robert Allen Mansfield Jr,,,46,0,8
James Foster,,,,3,8
Total,240,191,90,11,8
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,9
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,9
Vincent J Hughes,4,230,43,13,9
Chaka Fattah,,5,0,0,9
Robert Allen Mansfield Jr,,,67,0,9
James Foster,,,,2,9
Total,290,235,110,15,9
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,10
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,10
Vincent J Hughes,1,160,44,18,10
Chaka Fattah,,10,0,0,10
Robert Allen Mansfield Jr,,,52,0,10
James Foster,,,,4,10
Total,223,170,96,22,10
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,11
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,11
Vincent J Hughes,2,271,45,15,11
Chaka Fattah,,7,0,0,11
Robert Allen Mansfield Jr,,,24,0,11
James Foster,,,,2,11
Total,333,278,69,17,11
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,12
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,12
Vincent J Hughes,0,191,47,9,12
Chaka Fattah,,5,0,0,12
Robert Allen Mansfield Jr,,,49,0,12
James Foster,,,,1,12
Total,247,196,96,10,12
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,13
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,13
Vincent J Hughes,2,199,52,9,13
Chaka Fattah,,3,0,0,13
Robert Allen Mansfield Jr,,,74,0,13
James Foster,,,,1,13
Total,262,202,126,10,13
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,14
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,14
Vincent J Hughes,4,373,43,19,14
Chaka Fattah,,6,0,0,14
Robert Allen Mansfield Jr,,,51,0,14
James Foster,,,,4,14
Total,439,379,94,23,14
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,15
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,15
Vincent J Hughes,5,260,47,22,15
Chaka Fattah,,3,0,0,15
Robert Allen Mansfield Jr,,,56,0,15
James Foster,,,,5,15
Total,334,263,103,27,15
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,16
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,16
Vincent J Hughes,3,163,62,16,16
Chaka Fattah,,10,0,0,16
Robert Allen Mansfield Jr,,,58,0,16
James Foster,,,,10,16
Total,244,173,120,26,16
,Senator In The General Assembly 7th District,Representative In Congress 2nd District,,,17
,Vincent J Hughes,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,17
Vincent J Hughes,6,277,45,21,17
Chaka Fattah,,11,0,0,17
