col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,Attorney General,,,All
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Barack Obama,"33,852",0,0,0,"510,393","11,311","2,478",All
Mitt Romney,,"6,121",0,0,"17,555","67,881",582,All
Gary Johnson,,,168,0,759,496,"1,296",All
Jill Stein,,,,283,"1,184",213,328,All
Kathleen G Kane,,,,,"3,362",0,0,All
David J Freed,,,,,,712,0,All
Marakay J Rogers,,,,,,,87,All
Total,"558,034","92,139","2,719","2,008","533,253","80,613","4,771",All
