col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 1st District,,United States Senator,,,All
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,All
Lawrence M Farnese Jr,235,0,"10,028",502,74,All
Alfonso Gambone Jr,,107,450,"2,549",34,All
Bob Casey Jr,,,359,0,0,All
Tom Smith,,,,151,0,All
Rayburn Douglas Smith,,,,,25,All
Total,"10,839","3,140","10,837","3,202",133,All
,Senator In The General Assembly 1st District,,United States Senator,,,1
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,1
Lawrence M Farnese Jr,16,0,155,13,2,1
Alfonso Gambone Jr,,3,13,61,0,1
Bob Casey Jr,,,1,0,0,1
Tom Smith,,,,2,0,1
Rayburn Douglas Smith,,,,,1,1
Total,186,77,169,76,3,1
,Senator In The General Assembly 1st District,,United States Senator,,,2
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,2
Lawrence M Farnese Jr,3,0,157,4,0,2
Alfonso Gambone Jr,,0,3,25,0,2
Bob Casey Jr,,,2,0,0,2
Tom Smith,,,,2,0,2
Rayburn Douglas Smith,,,,,0,2
Total,164,28,162,31,0,2
,United States Senator,,,Senator In The General Assembly 1st District,,3
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,3
Bob Casey Jr,12,0,0,262,12,3
Tom Smith,,4,0,13,63,3
Rayburn Douglas Smith,,,0,2,0,3
Lawrence M Farnese Jr,,,,5,0,3
Alfonso Gambone Jr,,,,,1,3
Total,286,80,2,282,76,3
,Senator In The General Assembly 1st District,,United States Senator,,,4
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,4
Lawrence M Farnese Jr,2,0,134,12,0,4
Alfonso Gambone Jr,,1,6,59,0,4
Bob Casey Jr,,,5,0,0,4
Tom Smith,,,,4,0,4
Rayburn Douglas Smith,,,,,0,4
Total,148,66,145,75,0,4
,Senator In The General Assembly 1st District,,United States Senator,,,5
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,5
Lawrence M Farnese Jr,6,0,226,1,3,5
Alfonso Gambone Jr,,0,5,21,0,5
Bob Casey Jr,,,2,0,0,5
Tom Smith,,,,2,0,5
Rayburn Douglas Smith,,,,,0,5
Total,236,26,233,24,3,5
,United States Senator,,,Senator In The General Assembly 1st District,,6
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,6
Bob Casey Jr,22,0,0,225,10,6
Tom Smith,,7,0,16,46,6
Rayburn Douglas Smith,,,1,0,1,6
Lawrence M Farnese Jr,,,,7,0,6
Alfonso Gambone Jr,,,,,0,6
Total,257,69,2,248,57,6
,United States Senator,,,Senator In The General Assembly 1st District,,7
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Lawrence M Farnese Jr,Alfonso Gambone Jr,7
Bob Casey Jr,22,0,0,378,15,7
Tom Smith,,5,0,20,65,7
Rayburn Douglas Smith,,,1,4,1,7
Lawrence M Farnese Jr,,,,8,0,7
Alfonso Gambone Jr,,,,,4,7
Total,415,90,6,410,85,7
,Senator In The General Assembly 1st District,,United States Senator,,,8
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,8
Lawrence M Farnese Jr,7,0,231,14,3,8
Alfonso Gambone Jr,,0,7,50,1,8
Bob Casey Jr,,,14,0,0,8
Tom Smith,,,,4,0,8
Rayburn Douglas Smith,,,,,0,8
Total,255,58,252,68,4,8
,Senator In The General Assembly 1st District,,United States Senator,,,9
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,9
Lawrence M Farnese Jr,6,0,228,4,0,9
Alfonso Gambone Jr,,1,2,5,0,9
Bob Casey Jr,,,5,0,0,9
