col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 173rd District,United States Senator,,,All
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,All
Michael Patrick Mcgeehan,25,"2,094",162,11,All
Bob Casey Jr,,83,0,0,All
Tom Smith,,,252,0,All
Rayburn Douglas Smith,,,,2,All
Total,"2,292","2,177",414,13,All
,Representative In The General Assembly 173rd District,United States Senator,,,5
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,5
Michael Patrick Mcgeehan,3,242,13,0,5
Bob Casey Jr,,14,0,0,5
Tom Smith,,,20,0,5
Rayburn Douglas Smith,,,,0,5
Total,258,256,33,0,5
,Representative In The General Assembly 173rd District,United States Senator,,,13
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,13
Michael Patrick Mcgeehan,2,386,12,0,13
Bob Casey Jr,,12,0,0,13
Tom Smith,,,25,0,13
Rayburn Douglas Smith,,,,0,13
Total,400,398,37,0,13
,Representative In The General Assembly 173rd District,United States Senator,,,17
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,17
Michael Patrick Mcgeehan,6,279,23,2,17
Bob Casey Jr,,15,0,0,17
Tom Smith,,,32,0,17
Rayburn Douglas Smith,,,,0,17
Total,310,294,55,2,17
,Representative In The General Assembly 173rd District,United States Senator,,,21
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,21
Michael Patrick Mcgeehan,0,188,19,1,21
Bob Casey Jr,,9,0,0,21
Tom Smith,,,20,0,21
Rayburn Douglas Smith,,,,0,21
Total,208,197,39,1,21
,Representative In The General Assembly 173rd District,United States Senator,,,22
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,22
Michael Patrick Mcgeehan,2,273,27,2,22
Bob Casey Jr,,10,0,0,22
Tom Smith,,,34,0,22
Rayburn Douglas Smith,,,,0,22
Total,304,283,61,2,22
,Representative In The General Assembly 173rd District,United States Senator,,,24
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,24
Michael Patrick Mcgeehan,3,235,19,2,24
Bob Casey Jr,,3,0,0,24
Tom Smith,,,27,0,24
Rayburn Douglas Smith,,,,0,24
Total,259,238,46,2,24
,Representative In The General Assembly 173rd District,United States Senator,,,25
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,25
Michael Patrick Mcgeehan,5,232,17,1,25
Bob Casey Jr,,5,0,0,25
Tom Smith,,,58,0,25
Rayburn Douglas Smith,,,,1,25
Total,255,237,75,2,25
,Representative In The General Assembly 173rd District,United States Senator,,,26
,Michael Patrick Mcgeehan,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,26
Michael Patrick Mcgeehan,4,259,32,3,26
Bob Casey Jr,,15,0,0,26
Tom Smith,,,36,0,26
Rayburn Douglas Smith,,,,1,26
Total,298,274,68,4,26
