col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District,,Auditor General,,,All
,Kevin J Boyle,Al Taubenberger,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Kevin J Boyle,14,0,114,28,1,All
Al Taubenberger,,3,6,75,0,All
Eugene A Depasquale,,,1,0,0,All
John Maher,,,,1,0,All
Betsy Elizabeth Summers,,,,,0,All
Total,157,84,121,104,1,All
,Representative In The General Assembly 172nd District,,Auditor General,,,32
,Kevin J Boyle,Al Taubenberger,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,32
Kevin J Boyle,14,0,114,28,1,32
Al Taubenberger,,3,6,75,0,32
Eugene A Depasquale,,,1,0,0,32
John Maher,,,,1,0,32
Betsy Elizabeth Summers,,,,,0,32
Total,157,84,121,104,1,32
