col_1,col_2,division
,Representative In The General Assembly 201st District,All
,Stephen Kinsey,All
Stephen Kinsey,"6,544",All
Total,"6,544",All
,Representative In The General Assembly 201st District,1
,Stephen Kinsey,1
Stephen Kinsey,332,1
Total,332,1
,Representative In The General Assembly 201st District,2
,Stephen Kinsey,2
Stephen Kinsey,332,2
Total,332,2
,Representative In The General Assembly 201st District,3
,Stephen Kinsey,3
Stephen Kinsey,383,3
Total,383,3
,Representative In The General Assembly 201st District,5
,Stephen Kinsey,5
Stephen Kinsey,310,5
Total,310,5
,Representative In The General Assembly 201st District,6
,Stephen Kinsey,6
Stephen Kinsey,375,6
Total,375,6
,Representative In The General Assembly 201st District,7
,Stephen Kinsey,7
Stephen Kinsey,514,7
Total,514,7
,Representative In The General Assembly 201st District,8
,Stephen Kinsey,8
Stephen Kinsey,405,8
Total,405,8
,Representative In The General Assembly 201st District,9
,Stephen Kinsey,9
Stephen Kinsey,349,9
Total,349,9
,Representative In The General Assembly 201st District,10
,Stephen Kinsey,10
Stephen Kinsey,385,10
Total,385,10
,Representative In The General Assembly 201st District,15
,Stephen Kinsey,15
Stephen Kinsey,347,15
Total,347,15
,Representative In The General Assembly 201st District,16
,Stephen Kinsey,16
Stephen Kinsey,293,16
Total,293,16
,Representative In The General Assembly 201st District,17
,Stephen Kinsey,17
Stephen Kinsey,328,17
Total,328,17
,Representative In The General Assembly 201st District,22
,Stephen Kinsey,22
Stephen Kinsey,358,22
Total,358,22
,Representative In The General Assembly 201st District,23
,Stephen Kinsey,23
Stephen Kinsey,331,23
Total,331,23
,Representative In The General Assembly 201st District,24
,Stephen Kinsey,24
Stephen Kinsey,523,24
Total,523,24
,Representative In The General Assembly 201st District,25
,Stephen Kinsey,25
Stephen Kinsey,318,25
Total,318,25
,Representative In The General Assembly 201st District,28
,Stephen Kinsey,28
Stephen Kinsey,304,28
Total,304,28
,Representative In The General Assembly 201st District,29
,Stephen Kinsey,29
Stephen Kinsey,357,29
Total,357,29
