col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer,,,President And Vice President Of The United States,,,,All
,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,All
Robert M Mccord,24,0,0,"3,576",514,10,14,All
Diana Irey Vaughan,,22,0,150,"2,672",8,2,All
Patricia M Fryman,,,2,31,11,26,8,All
Barack Obama,,,,364,0,0,0,All
Mitt Romney,,,,,475,0,0,All
Gary Johnson,,,,,,5,0,All
Jill Stein,,,,,,,3,All
Total,"4,138","2,854",78,"4,121","3,672",49,27,All
,State Treasurer,,,President And Vice President Of The United States,,,,1
,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,Mitt Romney,Barack Obama,Gary Johnson,Jill Stein,1
Robert M Mccord,2,0,0,45,150,0,0,1
Diana Irey Vaughan,,1,0,122,5,1,0,1
Patricia M Fryman,,,0,2,0,1,1,1
Mitt Romney,,,,18,0,0,0,1
Barack Obama,,,,,10,0,0,1
Gary Johnson,,,,,,0,0,1
Jill Stein,,,,,,,0,1
Total,197,129,4,187,165,2,1,1
,President And Vice President Of The United States,,,,State Treasurer,,,2
,Mitt Romney,Barack Obama,Jill Stein,Gary Johnson,Diana Irey Vaughan,Robert M Mccord,Patricia M Fryman,2
Mitt Romney,54,0,0,0,239,40,1,2
Barack Obama,,25,0,0,8,156,0,2
Jill Stein,,,1,0,0,0,0,2
Gary Johnson,,,,0,0,0,0,2
Diana Irey Vaughan,,,,,2,0,0,2
Robert M Mccord,,,,,,0,0,2
Patricia M Fryman,,,,,,,0,2
Total,334,189,1,0,249,196,1,2
,President And Vice President Of The United States,,,,State Treasurer,,,3
,Mitt Romney,Barack Obama,Gary Johnson,Jill Stein,Diana Irey Vaughan,Robert M Mccord,Patricia M Fryman,3
Mitt Romney,35,0,0,0,170,25,2,3
Barack Obama,,24,0,0,7,118,2,3
Gary Johnson,,,0,0,1,0,1,3
Jill Stein,,,,0,0,0,0,3
Diana Irey Vaughan,,,,,1,0,0,3
Robert M Mccord,,,,,,0,0,3
Patricia M Fryman,,,,,,,0,3
Total,232,151,2,0,179,143,5,3
,President And Vice President Of The United States,,,,State Treasurer,,,4
,Mitt Romney,Barack Obama,Gary Johnson,Jill Stein,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,4
Mitt Romney,35,0,0,0,23,120,0,4
Barack Obama,,16,0,0,136,9,1,4
Gary Johnson,,,0,0,0,0,2,4
Jill Stein,,,,0,0,0,2,4
Robert M Mccord,,,,,2,0,0,4
Diana Irey Vaughan,,,,,,1,0,4
Patricia M Fryman,,,,,,,0,4
Total,178,162,2,2,161,130,5,4
,President And Vice President Of The United States,,,,State Treasurer,,,5
,Mitt Romney,Barack Obama,Jill Stein,Gary Johnson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,5
Mitt Romney,27,0,0,0,24,137,1,5
Barack Obama,,15,0,0,134,9,0,5
Jill Stein,,,0,0,3,0,1,5
Gary Johnson,,,,1,1,0,0,5
Robert M Mccord,,,,,1,0,0,5
Diana Irey Vaughan,,,,,,1,0,5
Patricia M Fryman,,,,,,,0,5
Total,189,158,4,2,163,147,2,5
,President And Vice President Of The United States,,,,State Treasurer,,,6
,Mitt Romney,Barack Obama,Gary Johnson,Jill Stein,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,6
Mitt Romney,36,0,0,0,37,154,0,6
Barack Obama,,13,0,0,183,7,0,6
Gary Johnson,,,0,0,2,0,2,6
Jill Stein,,,,0,0,0,0,6
Robert M Mccord,,,,,4,0,0,6
Diana Irey Vaughan,,,,,,2,0,6
Patricia M Fryman,,,,,,,0,6
Total,227,203,4,0,226,163,2,6
,President And Vice President Of The United States,,,,State Treasurer,,,7
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,7
Barack Obama,21,0,0,0,167,4,1,7
Mitt Romney,,22,0,0,18,102,0,7
Gary Johnson,,,0,0,0,2,1,7
Jill Stein,,,,0,0,0,0,7
Robert M Mccord,,,,,1,0,0,7
Diana Irey Vaughan,,,,,,0,0,7
Patricia M Fryman,,,,,,,0,7
Total,193,142,3,0,186,108,2,7
,State Treasurer,,,President And Vice President Of The United States,,,,8
,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,8
Robert M Mccord,1,0,0,206,29,1,1,8
Diana Irey Vaughan,,2,0,7,135,1,0,8
Patricia M Fryman,,,0,0,0,2,0,8
Barack Obama,,,,20,0,0,0,8
Mitt Romney,,,,,25,0,0,8
Gary Johnson,,,,,,0,0,8
Jill Stein,,,,,,,0,8
Total,238,145,2,233,189,4,1,8
,President And Vice President Of The United States,,,,State Treasurer,,,9
,Mitt Romney,Barack Obama,Gary Johnson,Jill Stein,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,9
Mitt Romney,20,0,0,0,23,170,0,9
Barack Obama,,16,0,0,171,11,1,9
Gary Johnson,,,0,0,0,0,4,9
Jill Stein,,,,0,1,0,0,9
Robert M Mccord,,,,,2,0,0,9
Diana Irey Vaughan,,,,,,2,0,9
Patricia M Fryman,,,,,,,0,9
Total,213,199,4,1,197,183,5,9
,President And Vice President Of The United States,,,,State Treasurer,,,10
