col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Attorney General,,,Auditor General,,,All
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Kathleen G Kane,"13,972",0,0,"496,423","20,258","2,600",All
David J Freed,,"2,179",0,"8,260","69,669",505,All
Marakay J Rogers,,,86,960,262,"3,463",All
Eugene A Depasquale,,,,"3,353",0,0,All
John Maher,,,,,929,0,All
Betsy Elizabeth Summers,,,,,,80,All
Total,"533,253","80,613","4,771","508,996","91,118","6,648",All
