col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 186th District,Attorney General,,,All
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Jordan A Harris,171,"9,832",157,53,All
Kathleen G Kane,,207,0,0,All
David J Freed,,,182,0,All
Marakay J Rogers,,,,16,All
Total,"10,213","10,039",339,69,All
,Representative In The General Assembly 186th District,Attorney General,,,1
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,1
Jordan A Harris,6,294,8,2,1
Kathleen G Kane,,4,0,0,1
David J Freed,,,9,0,1
Marakay J Rogers,,,,0,1
Total,310,298,17,2,1
,Representative In The General Assembly 186th District,Attorney General,,,2
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,2
Jordan A Harris,8,251,1,2,2
Kathleen G Kane,,6,0,0,2
David J Freed,,,3,0,2
Marakay J Rogers,,,,1,2
Total,262,257,4,3,2
,Representative In The General Assembly 186th District,Attorney General,,,3
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,3
Jordan A Harris,23,228,1,1,3
Kathleen G Kane,,5,0,0,3
David J Freed,,,5,0,3
Marakay J Rogers,,,,0,3
Total,253,233,6,1,3
,Representative In The General Assembly 186th District,Attorney General,,,4
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,4
Jordan A Harris,0,212,5,1,4
Kathleen G Kane,,3,0,0,4
David J Freed,,,2,0,4
Marakay J Rogers,,,,0,4
Total,218,215,7,1,4
,Representative In The General Assembly 186th District,Attorney General,,,5
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,5
Jordan A Harris,8,326,7,1,5
Kathleen G Kane,,6,0,0,5
David J Freed,,,0,0,5
Marakay J Rogers,,,,2,5
Total,342,332,7,3,5
,Representative In The General Assembly 186th District,Attorney General,,,6
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,6
Jordan A Harris,1,344,6,3,6
Kathleen G Kane,,7,0,0,6
David J Freed,,,4,0,6
Marakay J Rogers,,,,0,6
Total,354,351,10,3,6
,Representative In The General Assembly 186th District,Attorney General,,,7
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,7
Jordan A Harris,9,271,3,4,7
Kathleen G Kane,,7,0,0,7
David J Freed,,,6,0,7
Marakay J Rogers,,,,1,7
Total,287,278,9,5,7
,Attorney General,,,Representative In The General Assembly 186th District,8
,Kathleen G Kane,David J Freed,Marakay J Rogers,Jordan A Harris,8
Kathleen G Kane,11,0,0,282,8
David J Freed,,1,0,3,8
Marakay J Rogers,,,0,1,8
Jordan A Harris,,,,1,8
Total,293,4,1,287,8
,Representative In The General Assembly 186th District,Attorney General,,,9
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,9
Jordan A Harris,3,280,1,1,9
Kathleen G Kane,,3,0,0,9
David J Freed,,,3,0,9
Marakay J Rogers,,,,0,9
Total,285,283,4,1,9
,Representative In The General Assembly 186th District,Attorney General,,,10
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,10
Jordan A Harris,8,310,2,3,10
Kathleen G Kane,,7,0,0,10
David J Freed,,,7,0,10
Marakay J Rogers,,,,0,10
Total,323,317,9,3,10
,Representative In The General Assembly 186th District,Attorney General,,,11
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,11
Jordan A Harris,4,366,0,2,11
Kathleen G Kane,,1,0,0,11
David J Freed,,,2,0,11
Marakay J Rogers,,,,0,11
Total,372,367,2,2,11
,Representative In The General Assembly 186th District,Attorney General,,,12
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,12
Jordan A Harris,0,234,5,0,12
Kathleen G Kane,,0,0,0,12
David J Freed,,,2,0,12
Marakay J Rogers,,,,0,12
Total,239,234,7,0,12
,Representative In The General Assembly 186th District,Attorney General,,,13
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,13
Jordan A Harris,6,338,2,0,13
Kathleen G Kane,,4,0,0,13
David J Freed,,,1,0,13
Marakay J Rogers,,,,0,13
Total,346,342,3,0,13
,Attorney General,,,Representative In The General Assembly 186th District,15
,Kathleen G Kane,David J Freed,Marakay J Rogers,Jordan A Harris,15
Kathleen G Kane,8,0,0,301,15
David J Freed,,1,0,4,15
Marakay J Rogers,,,0,0,15
Jordan A Harris,,,,2,15
Total,309,5,0,307,15
,Attorney General,,,Representative In The General Assembly 186th District,16
,Kathleen G Kane,David J Freed,Marakay J Rogers,Jordan A Harris,16
Kathleen G Kane,9,0,0,299,16
David J Freed,,0,0,1,16
Marakay J Rogers,,,0,0,16
Jordan A Harris,,,,5,16
Total,308,1,0,305,16
,Representative In The General Assembly 186th District,Attorney General,,,17
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,17
Jordan A Harris,1,246,2,0,17
Kathleen G Kane,,2,0,0,17
David J Freed,,,3,0,17
Marakay J Rogers,,,,1,17
Total,249,248,5,1,17
,Representative In The General Assembly 186th District,Attorney General,,,18
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,18
Jordan A Harris,8,295,1,1,18
Kathleen G Kane,,2,0,0,18
David J Freed,,,3,0,18
Marakay J Rogers,,,,0,18
Total,305,297,4,1,18
,Representative In The General Assembly 186th District,Attorney General,,,19
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,19
Jordan A Harris,9,379,1,0,19
Kathleen G Kane,,7,0,0,19
David J Freed,,,1,0,19
Marakay J Rogers,,,,0,19
Total,389,386,2,0,19
,Representative In The General Assembly 186th District,Attorney General,,,20
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,20
Jordan A Harris,4,260,3,1,20
Kathleen G Kane,,3,0,0,20
David J Freed,,,1,0,20
Marakay J Rogers,,,,1,20
Total,268,263,4,2,20
,Representative In The General Assembly 186th District,Attorney General,,,21
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,21
Jordan A Harris,3,307,2,1,21
Kathleen G Kane,,0,0,0,21
David J Freed,,,1,0,21
Marakay J Rogers,,,,1,21
Total,313,307,3,2,21
,Representative In The General Assembly 186th District,Attorney General,,,22
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,22
Jordan A Harris,3,306,1,0,22
Kathleen G Kane,,2,0,0,22
David J Freed,,,0,0,22
Marakay J Rogers,,,,1,22
Total,310,308,1,1,22
,Attorney General,,,Representative In The General Assembly 186th District,23
,Kathleen G Kane,David J Freed,Marakay J Rogers,Jordan A Harris,23
Kathleen G Kane,12,0,0,260,23
David J Freed,,2,0,1,23
Marakay J Rogers,,,0,0,23
Jordan A Harris,,,,5,23
Total,272,3,0,266,23
,Attorney General,,,Representative In The General Assembly 186th District,28
,Kathleen G Kane,David J Freed,Marakay J Rogers,Jordan A Harris,28
Kathleen G Kane,14,0,0,336,28
David J Freed,,7,0,3,28
Marakay J Rogers,,,0,0,28
Jordan A Harris,,,,10,28
Total,350,10,0,349,28
,Representative In The General Assembly 186th District,Attorney General,,,29
,Jordan A Harris,Kathleen G Kane,David J Freed,Marakay J Rogers,29
Jordan A Harris,1,171,11,3,29
Kathleen G Kane,,10,0,0,29
David J Freed,,,24,0,29
Marakay J Rogers,,,,3,29
Total,186,181,35,6,29
,Attorney General,,,Representative In The General Assembly 186th District,30
,Kathleen G Kane,David J Freed,Marakay J Rogers,Jordan A Harris,30
Kathleen G Kane,16,0,0,224,30
David J Freed,,5,0,1,30
Marakay J Rogers,,,0,4,30
Jordan A Harris,,,,1,30
