col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District,,,All
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,All
Chaka Fattah,969,0,0,All
Robert Allen Mansfield Jr,,125,0,All
James Foster,,,16,All
Total,969,125,16,All
,Representative In Congress 2nd District,,,7
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,7
Chaka Fattah,622,0,0,7
Robert Allen Mansfield Jr,,76,0,7
James Foster,,,7,7
Total,622,76,7,7
,Representative In Congress 2nd District,,,9
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,9
Chaka Fattah,347,0,0,9
Robert Allen Mansfield Jr,,49,0,9
James Foster,,,9,9
Total,347,49,9,9
