col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 13th District,,Representative In The General Assembly 152nd District,,All
,Allyson Y Schwartz,Joseph James Rooney,Ronald Adam Kolla,Thomas P Murt,All
Allyson Y Schwartz,37,0,756,157,All
Joseph James Rooney,,7,22,604,All
Ronald Adam Kolla,,,12,0,All
Thomas P Murt,,,,16,All
Total,950,633,790,777,All
,Representative In Congress 13th District,,Representative In The General Assembly 152nd District,,12
,Allyson Y Schwartz,Joseph James Rooney,Ronald Adam Kolla,Thomas P Murt,12
Allyson Y Schwartz,9,0,174,36,12
Joseph James Rooney,,2,4,125,12
Ronald Adam Kolla,,,1,0,12
Thomas P Murt,,,,5,12
Total,219,131,179,166,12
,Representative In Congress 13th District,,Representative In The General Assembly 152nd District,,33
,Allyson Y Schwartz,Joseph James Rooney,Ronald Adam Kolla,Thomas P Murt,33
Allyson Y Schwartz,3,0,157,21,33
Joseph James Rooney,,1,4,125,33
Ronald Adam Kolla,,,2,0,33
Thomas P Murt,,,,3,33
Total,181,130,163,149,33
,Representative In Congress 13th District,,Representative In The General Assembly 152nd District,,34
,Allyson Y Schwartz,Joseph James Rooney,Thomas P Murt,Ronald Adam Kolla,34
Allyson Y Schwartz,20,0,73,281,34
Joseph James Rooney,,3,258,11,34
Thomas P Murt,,,8,0,34
Ronald Adam Kolla,,,,9,34
Total,374,272,339,301,34
,Representative In Congress 13th District,,Representative In The General Assembly 152nd District,,38
,Allyson Y Schwartz,Joseph James Rooney,Ronald Adam Kolla,Thomas P Murt,38
Allyson Y Schwartz,5,0,144,27,38
Joseph James Rooney,,1,3,96,38
Ronald Adam Kolla,,,0,0,38
Thomas P Murt,,,,0,38
Total,176,100,147,123,38
