col_1,col_2,col_3,col_4,col_5,col_6,division
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,All
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,All
Barack Obama,588,0,0,0,"5,058",All
Mitt Romney,,380,0,0,114,All
Gary Johnson,,,2,0,7,All
Jill Stein,,,,2,3,All
Jordan A Harris,,,,,42,All
Total,"5,646",494,9,5,"5,224",All
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,2
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,2
Barack Obama,33,0,0,0,361,2
Mitt Romney,,5,0,0,3,2
Gary Johnson,,,0,0,2,2
Jill Stein,,,,0,0,2
Jordan A Harris,,,,,0,2
Total,394,8,2,0,366,2
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,3
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,3
Barack Obama,69,0,0,0,393,3
Mitt Romney,,4,0,0,0,3
Gary Johnson,,,0,0,0,3
Jill Stein,,,,0,0,3
Jordan A Harris,,,,,5,3
Total,462,4,0,0,398,3
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,4
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,4
Barack Obama,31,0,0,0,362,4
Mitt Romney,,3,0,0,1,4
Gary Johnson,,,0,0,0,4
Jill Stein,,,,0,0,4
Jordan A Harris,,,,,3,4
Total,393,4,0,0,366,4
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,6
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,6
Barack Obama,12,0,0,0,334,6
Mitt Romney,,4,0,0,1,6
Gary Johnson,,,0,0,0,6
Jill Stein,,,,0,0,6
Jordan A Harris,,,,,0,6
Total,346,5,0,0,335,6
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,7
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,7
Barack Obama,48,0,0,0,205,7
Mitt Romney,,56,0,0,28,7
Gary Johnson,,,1,0,0,7
Jill Stein,,,,0,1,7
Jordan A Harris,,,,,4,7
Total,253,84,1,1,238,7
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,8
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,8
Barack Obama,50,0,0,0,373,8
Mitt Romney,,5,0,0,3,8
Gary Johnson,,,1,0,1,8
Jill Stein,,,,0,1,8
Jordan A Harris,,,,,4,8
Total,423,8,2,1,382,8
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,9
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,9
Barack Obama,40,0,0,0,251,9
Mitt Romney,,11,0,0,3,9
Gary Johnson,,,0,0,0,9
Jill Stein,,,,0,0,9
Jordan A Harris,,,,,5,9
Total,291,14,0,0,259,9
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,10
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,10
Barack Obama,32,0,0,0,198,10
Mitt Romney,,56,0,0,8,10
Gary Johnson,,,0,0,0,10
Jill Stein,,,,0,0,10
Jordan A Harris,,,,,1,10
Total,230,64,0,0,207,10
,President And Vice President Of The United States,,,,Representative In The General Assembly 186th District,11
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Jordan A Harris,11
Barack Obama,10,0,0,0,157,11
Mitt Romney,,1,0,0,0,11
Gary Johnson,,,0,0,0,11
Jill Stein,,,,0,0,11
Jordan A Harris,,,,,0,11
Total,167,1,0,0,157,11
