col_1,col_2,division
,Representative In The General Assembly 203rd District,All
,Dwight Evans,All
Dwight Evans,"12,454",All
Total,"12,454",All
,Representative In The General Assembly 203rd District,1
,Dwight Evans,1
Dwight Evans,435,1
Total,435,1
,Representative In The General Assembly 203rd District,2
,Dwight Evans,2
Dwight Evans,517,2
Total,517,2
,Representative In The General Assembly 203rd District,3
,Dwight Evans,3
Dwight Evans,419,3
Total,419,3
,Representative In The General Assembly 203rd District,4
,Dwight Evans,4
Dwight Evans,425,4
Total,425,4
,Representative In The General Assembly 203rd District,5
,Dwight Evans,5
Dwight Evans,412,5
Total,412,5
,Representative In The General Assembly 203rd District,6
,Dwight Evans,6
Dwight Evans,431,6
Total,431,6
,Representative In The General Assembly 203rd District,7
,Dwight Evans,7
Dwight Evans,423,7
Total,423,7
,Representative In The General Assembly 203rd District,8
,Dwight Evans,8
Dwight Evans,403,8
Total,403,8
,Representative In The General Assembly 203rd District,9
,Dwight Evans,9
Dwight Evans,466,9
Total,466,9
,Representative In The General Assembly 203rd District,10
,Dwight Evans,10
Dwight Evans,347,10
Total,347,10
,Representative In The General Assembly 203rd District,11
,Dwight Evans,11
Dwight Evans,436,11
Total,436,11
,Representative In The General Assembly 203rd District,12
,Dwight Evans,12
Dwight Evans,478,12
Total,478,12
,Representative In The General Assembly 203rd District,13
,Dwight Evans,13
Dwight Evans,530,13
Total,530,13
,Representative In The General Assembly 203rd District,14
,Dwight Evans,14
Dwight Evans,526,14
Total,526,14
,Representative In The General Assembly 203rd District,15
,Dwight Evans,15
Dwight Evans,376,15
Total,376,15
,Representative In The General Assembly 203rd District,16
,Dwight Evans,16
Dwight Evans,457,16
Total,457,16
,Representative In The General Assembly 203rd District,17
,Dwight Evans,17
Dwight Evans,395,17
Total,395,17
,Representative In The General Assembly 203rd District,18
,Dwight Evans,18
Dwight Evans,394,18
Total,394,18
,Representative In The General Assembly 203rd District,19
,Dwight Evans,19
Dwight Evans,409,19
Total,409,19
,Representative In The General Assembly 203rd District,20
,Dwight Evans,20
Dwight Evans,486,20
Total,486,20
,Representative In The General Assembly 203rd District,21
,Dwight Evans,21
Dwight Evans,565,21
Total,565,21
,Representative In The General Assembly 203rd District,22
,Dwight Evans,22
Dwight Evans,351,22
Total,351,22
,Representative In The General Assembly 203rd District,23
,Dwight Evans,23
Dwight Evans,413,23
Total,413,23
,Representative In The General Assembly 203rd District,24
,Dwight Evans,24
Dwight Evans,398,24
Total,398,24
,Representative In The General Assembly 203rd District,25
,Dwight Evans,25
Dwight Evans,204,25
Total,204,25
,Representative In The General Assembly 203rd District,26
,Dwight Evans,26
Dwight Evans,463,26
Total,463,26
,Representative In The General Assembly 203rd District,27
,Dwight Evans,27
Dwight Evans,451,27
Total,451,27
,Representative In The General Assembly 203rd District,28
,Dwight Evans,28
Dwight Evans,397,28
Total,397,28
,Representative In The General Assembly 203rd District,29
,Dwight Evans,29
Dwight Evans,447,29
Total,447,29
