col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,All
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,All
Mike Stack,14,0,"1,578",328,11,7,All
Michael J Tomlinson,,8,107,735,7,5,All
Barack Obama,,,104,0,0,0,All
Mitt Romney,,,,58,0,0,All
Gary Johnson,,,,,6,0,All
Jill Stein,,,,,,2,All
Total,"1,938",862,"1,789","1,121",24,14,All
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,1
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,1
Mike Stack,2,0,213,29,4,2,1
Michael J Tomlinson,,0,15,80,1,0,1
Barack Obama,,,13,0,0,0,1
Mitt Romney,,,,8,0,0,1
Gary Johnson,,,,,0,0,1
Jill Stein,,,,,,0,1
Total,250,96,241,117,5,2,1
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,2
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,2
Mike Stack,2,0,192,64,1,0,2
Michael J Tomlinson,,1,13,135,2,1,2
Barack Obama,,,17,0,0,0,2
Mitt Romney,,,,7,0,0,2
Jill Stein,,,,,1,0,2
Gary Johnson,,,,,,1,2
Total,259,152,222,206,4,2,2
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,3
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,3
Mike Stack,3,0,207,20,2,2,3
Michael J Tomlinson,,1,7,83,0,0,3
Barack Obama,,,9,0,0,0,3
Mitt Romney,,,,6,0,0,3
Gary Johnson,,,,,1,0,3
Jill Stein,,,,,,0,3
Total,234,91,223,109,3,2,3
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,4
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,4
Mike Stack,0,0,192,36,2,0,4
Michael J Tomlinson,,1,19,103,0,1,4
Barack Obama,,,17,0,0,0,4
Mitt Romney,,,,8,0,0,4
Gary Johnson,,,,,0,0,4
Jill Stein,,,,,,0,4
Total,230,124,228,147,2,1,4
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,5
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,5
Mike Stack,3,0,276,55,1,1,5
Michael J Tomlinson,,1,25,109,0,2,5
Barack Obama,,,20,0,0,0,5
Mitt Romney,,,,9,0,0,5
Gary Johnson,,,,,2,0,5
Jill Stein,,,,,,0,5
Total,336,137,321,173,3,3,5
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,6
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,6
Mike Stack,0,0,191,46,1,1,6
Michael J Tomlinson,,2,18,112,5,0,6
Barack Obama,,,10,0,0,0,6
Mitt Romney,,,,6,0,0,6
Gary Johnson,,,,,0,0,6
Jill Stein,,,,,,0,6
Total,239,137,219,164,6,1,6
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,7
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,7
Mike Stack,4,0,184,58,1,0,7
Michael J Tomlinson,,1,9,80,0,0,7
Barack Obama,,,13,0,0,0,7
Mitt Romney,,,,10,0,0,7
Gary Johnson,,,,,1,0,7
Jill Stein,,,,,,0,7
Total,247,90,206,148,2,0,7
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,15
,Mike Stack,Michael J Tomlinson,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,15
Mike Stack,0,0,123,20,0,0,15
Michael J Tomlinson,,1,1,33,0,0,15
Barack Obama,,,5,0,0,0,15
Mitt Romney,,,,4,0,0,15
Gary Johnson,,,,,1,0,15
Jill Stein,,,,,,1,15
Total,143,35,129,57,1,1,15
