col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,All
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,All
Robert A Brady,366,0,"10,486",558,All
John Featherman,,42,203,"2,482",All
Lawrence M Farnese Jr,,,150,0,All
Alfonso Gambone Jr,,,,100,All
Total,"11,410","2,727","10,839","3,140",All
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,1
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,1
Robert A Brady,5,0,177,19,1
John Featherman,,0,6,57,1
Lawrence M Farnese Jr,,,3,0,1
Alfonso Gambone Jr,,,,1,1
Total,201,63,186,77,1
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,2
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,2
Robert A Brady,4,0,162,5,2
John Featherman,,0,1,23,2
Lawrence M Farnese Jr,,,1,0,2
Alfonso Gambone Jr,,,,0,2
Total,171,24,164,28,2
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,3
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,3
Robert A Brady,17,0,276,13,3
John Featherman,,1,6,63,3
Lawrence M Farnese Jr,,,0,0,3
Alfonso Gambone Jr,,,,0,3
Total,306,70,282,76,3
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,4
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,4
Robert A Brady,5,0,142,11,4
John Featherman,,0,5,53,4
Lawrence M Farnese Jr,,,1,0,4
Alfonso Gambone Jr,,,,2,4
Total,158,58,148,66,4
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,5
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,5
Robert A Brady,3,0,233,5,5
John Featherman,,1,1,21,5
Lawrence M Farnese Jr,,,2,0,5
Alfonso Gambone Jr,,,,0,5
Total,241,23,236,26,5
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,6
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,6
Robert A Brady,21,0,234,10,6
John Featherman,,4,5,47,6
Lawrence M Farnese Jr,,,9,0,6
Alfonso Gambone Jr,,,,0,6
Total,265,56,248,57,6
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,7
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,7
Robert A Brady,32,0,397,21,7
John Featherman,,2,6,62,7
Lawrence M Farnese Jr,,,7,0,7
Alfonso Gambone Jr,,,,2,7
Total,450,70,410,85,7
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,8
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,8
Robert A Brady,17,0,251,7,8
John Featherman,,0,2,50,8
Lawrence M Farnese Jr,,,2,0,8
Alfonso Gambone Jr,,,,1,8
Total,275,52,255,58,8
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,9
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,9
Robert A Brady,3,0,236,2,9
John Featherman,,0,1,5,9
Lawrence M Farnese Jr,,,1,0,9
Alfonso Gambone Jr,,,,1,9
Total,241,6,238,8,9
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,10
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,10
Robert A Brady,3,0,283,8,10
John Featherman,,1,1,12,10
Lawrence M Farnese Jr,,,5,0,10
Alfonso Gambone Jr,,,,2,10
Total,294,14,289,22,10
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,11
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,11
Robert A Brady,9,0,143,7,11
John Featherman,,0,2,24,11
Lawrence M Farnese Jr,,,1,0,11
Alfonso Gambone Jr,,,,0,11
Total,159,26,146,31,11
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,12
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,12
Robert A Brady,3,0,151,12,12
John Featherman,,2,1,37,12
Lawrence M Farnese Jr,,,7,0,12
Alfonso Gambone Jr,,,,3,12
Total,166,40,159,52,12
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,13
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,13
Robert A Brady,4,0,259,6,13
John Featherman,,1,2,22,13
Lawrence M Farnese Jr,,,3,0,13
Alfonso Gambone Jr,,,,2,13
Total,269,25,264,30,13
,Senator In The General Assembly 1st District,,Representative In Congress 1st District,,14
,Alfonso Gambone Jr,Lawrence M Farnese Jr,John Featherman,Robert A Brady,14
Alfonso Gambone Jr,4,0,113,25,14
Lawrence M Farnese Jr,,5,7,84,14
John Featherman,,,1,0,14
Robert A Brady,,,,9,14
Total,142,96,121,118,14
,Representative In Congress 1st District,,Senator In The General Assembly 1st District,,15
,Robert A Brady,John Featherman,Lawrence M Farnese Jr,Alfonso Gambone Jr,15
Robert A Brady,34,0,328,12,15
John Featherman,,3,9,47,15
