col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General,,,Representative In The General Assembly 197th District,,All
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,All
Kathleen G Kane,144,0,0,"5,056",19,All
David J Freed,,4,0,33,29,All
Marakay J Rogers,,,0,12,3,All
J P Miranda,,,,51,0,All
Steve L Crum,,,,,1,All
Total,"5,219",66,15,"5,152",52,All
,Attorney General,,,Representative In The General Assembly 197th District,,1
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,1
Kathleen G Kane,8,0,0,251,0,1
David J Freed,,1,0,2,5,1
Marakay J Rogers,,,0,0,0,1
J P Miranda,,,,3,0,1
Steve L Crum,,,,,0,1
Total,259,8,0,256,5,1
,Attorney General,,,Representative In The General Assembly 197th District,,2
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,2
Kathleen G Kane,7,0,0,277,1,2
David J Freed,,0,0,1,3,2
Marakay J Rogers,,,0,1,1,2
J P Miranda,,,,2,0,2
Steve L Crum,,,,,0,2
Total,285,4,2,281,5,2
,Attorney General,,,Representative In The General Assembly 197th District,,3
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,3
Kathleen G Kane,10,0,0,366,3,3
David J Freed,,1,0,5,5,3
Marakay J Rogers,,,0,1,0,3
J P Miranda,,,,2,0,3
Steve L Crum,,,,,0,3
Total,379,11,1,374,8,3
,Attorney General,,,Representative In The General Assembly 197th District,,4
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,4
Kathleen G Kane,5,0,0,282,2,4
David J Freed,,0,0,1,2,4
Marakay J Rogers,,,0,0,0,4
J P Miranda,,,,2,0,4
Steve L Crum,,,,,0,4
Total,289,3,0,285,4,4
,Attorney General,,,Representative In The General Assembly 197th District,,5
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,5
Kathleen G Kane,14,0,0,306,1,5
David J Freed,,0,0,5,1,5
Marakay J Rogers,,,0,0,0,5
J P Miranda,,,,4,0,5
Steve L Crum,,,,,1,5
Total,321,6,0,315,3,5
,Attorney General,,,Representative In The General Assembly 197th District,,6
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,6
Kathleen G Kane,6,0,0,267,2,6
David J Freed,,0,0,1,2,6
Marakay J Rogers,,,0,2,0,6
J P Miranda,,,,0,0,6
Steve L Crum,,,,,0,6
Total,275,3,2,270,4,6
,Attorney General,,,Representative In The General Assembly 197th District,,7
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,7
Kathleen G Kane,12,0,0,322,1,7
David J Freed,,0,0,2,0,7
Marakay J Rogers,,,0,1,0,7
J P Miranda,,,,1,0,7
Steve L Crum,,,,,0,7
Total,335,2,1,326,1,7
,Attorney General,,,Representative In The General Assembly 197th District,,8
,Kathleen G Kane,Marakay J Rogers,David J Freed,J P Miranda,Steve L Crum,8
Kathleen G Kane,7,0,0,270,0,8
Marakay J Rogers,,0,0,0,1,8
David J Freed,,,0,0,0,8
J P Miranda,,,,3,0,8
Steve L Crum,,,,,0,8
Total,277,1,0,273,1,8
,Attorney General,,,Representative In The General Assembly 197th District,,9
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,9
Kathleen G Kane,10,0,0,264,2,9
David J Freed,,1,0,0,0,9
Marakay J Rogers,,,0,1,0,9
J P Miranda,,,,2,0,9
Steve L Crum,,,,,0,9
Total,276,1,1,267,2,9
,Attorney General,,,Representative In The General Assembly 197th District,,10
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,10
Kathleen G Kane,4,0,0,216,2,10
David J Freed,,1,0,2,2,10
Marakay J Rogers,,,0,0,0,10
J P Miranda,,,,0,0,10
Steve L Crum,,,,,0,10
Total,222,5,0,218,4,10
,Attorney General,,,Representative In The General Assembly 197th District,,11
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,11
Kathleen G Kane,8,0,0,266,0,11
David J Freed,,0,0,4,0,11
Marakay J Rogers,,,0,0,1,11
J P Miranda,,,,3,0,11
Steve L Crum,,,,,0,11
Total,274,4,1,273,1,11
,Attorney General,,,Representative In The General Assembly 197th District,,12
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,12
Kathleen G Kane,11,0,0,285,2,12
David J Freed,,0,0,0,0,12
Marakay J Rogers,,,0,0,0,12
J P Miranda,,,,2,0,12
Steve L Crum,,,,,0,12
Total,298,0,0,287,2,12
,Representative In The General Assembly 197th District,,Attorney General,,,13
,J P Miranda,Steve L Crum,Kathleen G Kane,David J Freed,Marakay J Rogers,13
J P Miranda,10,0,251,2,0,13
Steve L Crum,,0,1,3,0,13
Kathleen G Kane,,,5,0,0,13
David J Freed,,,,0,0,13
Marakay J Rogers,,,,,0,13
Total,263,4,257,5,0,13
,Attorney General,,,Representative In The General Assembly 197th District,,14
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,14
Kathleen G Kane,6,0,0,176,0,14
David J Freed,,0,0,3,1,14
Marakay J Rogers,,,0,0,0,14
J P Miranda,,,,2,0,14
Steve L Crum,,,,,0,14
Total,182,4,0,181,1,14
,Attorney General,,,Representative In The General Assembly 197th District,,15
,Kathleen G Kane,David J Freed,Marakay J Rogers,J P Miranda,Steve L Crum,15
Kathleen G Kane,1,0,0,240,2,15
David J Freed,,0,0,1,1,15
Marakay J Rogers,,,0,0,0,15
J P Miranda,,,,0,0,15
Steve L Crum,,,,,0,15
Total,243,2,0,241,3,15
