col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,United States Senator,,,All
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,All
Barack Obama,"32,929",0,0,0,"514,949","8,325","1,831",All
Mitt Romney,,"5,260",0,0,"15,774","70,610",495,All
Gary Johnson,,,135,0,753,594,"1,237",All
Jill Stein,,,,289,"1,190",212,317,All
Bob Casey Jr,,,,,"3,448",0,0,All
Tom Smith,,,,,,762,0,All
Rayburn Douglas Smith,,,,,,,82,All
Total,"558,034","92,139","2,719","2,008","536,114","80,503","3,962",All
