col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 7th District,State Treasurer,,,All
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,All
Vincent J Hughes,176,"7,085",308,62,All
Robert M Mccord,,108,0,0,All
Diana Irey Vaughan,,,334,0,All
Patricia M Fryman,,,,22,All
Total,"7,631","7,193",642,84,All
,Senator In The General Assembly 7th District,State Treasurer,,,1
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,1
Vincent J Hughes,0,327,2,0,1
Robert M Mccord,,0,0,0,1
Diana Irey Vaughan,,,0,0,1
Patricia M Fryman,,,,0,1
Total,329,327,2,0,1
,Senator In The General Assembly 7th District,State Treasurer,,,2
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,2
Vincent J Hughes,19,662,4,0,2
Robert M Mccord,,3,0,0,2
Diana Irey Vaughan,,,0,0,2
Patricia M Fryman,,,,0,2
Total,685,665,4,0,2
,Senator In The General Assembly 7th District,State Treasurer,,,3
,Vincent J Hughes,Robert M Mccord,Patricia M Fryman,Diana Irey Vaughan,3
Vincent J Hughes,17,529,1,0,3
Robert M Mccord,,1,0,0,3
Patricia M Fryman,,,1,0,3
Diana Irey Vaughan,,,,0,3
Total,547,530,2,0,3
,Senator In The General Assembly 7th District,State Treasurer,,,4
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,4
Vincent J Hughes,17,404,3,1,4
Robert M Mccord,,1,0,0,4
Diana Irey Vaughan,,,1,0,4
Patricia M Fryman,,,,2,4
Total,425,405,4,3,4
,Senator In The General Assembly 7th District,State Treasurer,,,5
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,5
Vincent J Hughes,9,385,0,0,5
Robert M Mccord,,5,0,0,5
Diana Irey Vaughan,,,1,0,5
Patricia M Fryman,,,,0,5
Total,394,390,1,0,5
,Senator In The General Assembly 7th District,State Treasurer,,,6
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,6
Vincent J Hughes,12,463,2,1,6
Robert M Mccord,,8,0,0,6
Diana Irey Vaughan,,,0,0,6
Patricia M Fryman,,,,0,6
Total,478,471,2,1,6
,Senator In The General Assembly 7th District,State Treasurer,,,7
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,7
Vincent J Hughes,11,467,3,0,7
Robert M Mccord,,0,0,0,7
Diana Irey Vaughan,,,5,0,7
Patricia M Fryman,,,,0,7
Total,481,467,8,0,7
,Senator In The General Assembly 7th District,State Treasurer,,,8
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,8
Vincent J Hughes,8,330,1,0,8
Robert M Mccord,,3,0,0,8
Diana Irey Vaughan,,,0,0,8
Patricia M Fryman,,,,0,8
Total,339,333,1,0,8
,Senator In The General Assembly 7th District,State Treasurer,,,10
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,10
Vincent J Hughes,13,376,2,2,10
Robert M Mccord,,4,0,0,10
Diana Irey Vaughan,,,5,0,10
Patricia M Fryman,,,,0,10
Total,393,380,7,2,10
,Senator In The General Assembly 7th District,State Treasurer,,,11
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,11
Vincent J Hughes,3,250,24,1,11
Robert M Mccord,,15,0,0,11
Diana Irey Vaughan,,,46,0,11
Patricia M Fryman,,,,1,11
Total,278,265,70,2,11
,Senator In The General Assembly 7th District,State Treasurer,,,12
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,12
Vincent J Hughes,7,282,34,10,12
Robert M Mccord,,3,0,0,12
Diana Irey Vaughan,,,30,0,12
Patricia M Fryman,,,,5,12
Total,333,285,64,15,12
,Senator In The General Assembly 7th District,State Treasurer,,,13
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,13
Vincent J Hughes,6,287,40,7,13
Robert M Mccord,,13,0,0,13
Diana Irey Vaughan,,,55,0,13
Patricia M Fryman,,,,1,13
Total,340,300,95,8,13
,Senator In The General Assembly 7th District,State Treasurer,,,14
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,14
Vincent J Hughes,6,280,30,10,14
Robert M Mccord,,5,0,0,14
Diana Irey Vaughan,,,38,0,14
Patricia M Fryman,,,,2,14
Total,326,285,68,12,14
,Senator In The General Assembly 7th District,State Treasurer,,,15
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,15
Vincent J Hughes,5,282,30,5,15
Robert M Mccord,,5,0,0,15
Diana Irey Vaughan,,,17,0,15
Patricia M Fryman,,,,2,15
Total,322,287,47,7,15
,Senator In The General Assembly 7th District,State Treasurer,,,16
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,16
Vincent J Hughes,10,254,38,6,16
Robert M Mccord,,4,0,0,16
Diana Irey Vaughan,,,31,0,16
Patricia M Fryman,,,,2,16
Total,308,258,69,8,16
,Senator In The General Assembly 7th District,State Treasurer,,,17
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,17
Vincent J Hughes,12,377,15,2,17
Robert M Mccord,,6,0,0,17
Diana Irey Vaughan,,,11,0,17
Patricia M Fryman,,,,0,17
Total,406,383,26,2,17
,Senator In The General Assembly 7th District,State Treasurer,,,18
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,18
Vincent J Hughes,7,288,28,9,18
Robert M Mccord,,19,0,0,18
Diana Irey Vaughan,,,46,0,18
Patricia M Fryman,,,,2,18
Total,332,307,74,11,18
,Senator In The General Assembly 7th District,State Treasurer,,,19
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,19
Vincent J Hughes,3,207,10,2,19
Robert M Mccord,,2,0,0,19
Diana Irey Vaughan,,,9,0,19
Patricia M Fryman,,,,1,19
Total,222,209,19,3,19
,Senator In The General Assembly 7th District,State Treasurer,,,20
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,20
Vincent J Hughes,5,185,42,4,20
Robert M Mccord,,9,0,0,20
Diana Irey Vaughan,,,38,0,20
Patricia M Fryman,,,,3,20
Total,236,194,80,7,20
,Senator In The General Assembly 7th District,State Treasurer,,,21
,Vincent J Hughes,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,21
Vincent J Hughes,6,450,0,1,21
Robert M Mccord,,2,0,0,21
Diana Irey Vaughan,,,1,0,21
Patricia M Fryman,,,,0,21
Total,457,452,1,1,21
