col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,All
,Vincent J Hughes,Robert A Brady,John Featherman,All
Vincent J Hughes,201,"16,468",206,All
Robert A Brady,,222,0,All
John Featherman,,,347,All
Total,"16,875","16,690",553,All
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,1
,Robert A Brady,John Featherman,Vincent J Hughes,1
Robert A Brady,4,0,321,1
John Featherman,,1,1,1
Vincent J Hughes,,,2,1
Total,325,2,324,1
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,2
,Vincent J Hughes,Robert A Brady,John Featherman,2
Vincent J Hughes,4,418,2,2
Robert A Brady,,2,0,2
John Featherman,,,3,2
Total,424,420,5,2
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,3
,Vincent J Hughes,Robert A Brady,John Featherman,3
Vincent J Hughes,4,322,2,3
Robert A Brady,,5,0,3
John Featherman,,,3,3
Total,328,327,5,3
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,4
,Vincent J Hughes,Robert A Brady,John Featherman,4
Vincent J Hughes,5,298,2,4
Robert A Brady,,2,0,4
John Featherman,,,2,4
Total,305,300,4,4
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,5
,Vincent J Hughes,Robert A Brady,John Featherman,5
Vincent J Hughes,1,318,1,5
Robert A Brady,,1,0,5
John Featherman,,,0,5
Total,320,319,1,5
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,6
,Vincent J Hughes,Robert A Brady,John Featherman,6
Vincent J Hughes,3,454,2,6
Robert A Brady,,3,0,6
John Featherman,,,4,6
Total,459,457,6,6
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,7
,Vincent J Hughes,Robert A Brady,John Featherman,7
Vincent J Hughes,6,401,1,7
Robert A Brady,,5,0,7
John Featherman,,,1,7
Total,408,406,2,7
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,8
,Vincent J Hughes,Robert A Brady,John Featherman,8
Vincent J Hughes,2,208,0,8
Robert A Brady,,1,0,8
John Featherman,,,1,8
Total,210,209,1,8
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,9
,Robert A Brady,John Featherman,Vincent J Hughes,9
Robert A Brady,5,0,322,9
John Featherman,,2,1,9
Vincent J Hughes,,,3,9
Total,327,3,326,9
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,10
,Vincent J Hughes,Robert A Brady,John Featherman,10
Vincent J Hughes,8,453,1,10
Robert A Brady,,7,0,10
John Featherman,,,0,10
Total,462,460,1,10
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,11
,Vincent J Hughes,Robert A Brady,John Featherman,11
Vincent J Hughes,12,477,2,11
Robert A Brady,,4,0,11
John Featherman,,,0,11
Total,491,481,2,11
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,12
,Vincent J Hughes,Robert A Brady,John Featherman,12
Vincent J Hughes,6,536,5,12
Robert A Brady,,1,0,12
John Featherman,,,3,12
Total,547,537,8,12
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,13
,Vincent J Hughes,Robert A Brady,John Featherman,13
Vincent J Hughes,6,404,4,13
Robert A Brady,,5,0,13
John Featherman,,,7,13
Total,414,409,11,13
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,14
,Vincent J Hughes,Robert A Brady,John Featherman,14
Vincent J Hughes,7,489,6,14
Robert A Brady,,11,0,14
John Featherman,,,16,14
Total,502,500,22,14
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,15
,Vincent J Hughes,Robert A Brady,John Featherman,15
Vincent J Hughes,7,481,2,15
Robert A Brady,,5,0,15
John Featherman,,,1,15
Total,490,486,3,15
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,16
,Vincent J Hughes,Robert A Brady,John Featherman,16
Vincent J Hughes,2,337,5,16
Robert A Brady,,5,0,16
John Featherman,,,7,16
Total,344,342,12,16
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,17
,Vincent J Hughes,Robert A Brady,John Featherman,17
Vincent J Hughes,5,365,3,17
Robert A Brady,,5,0,17
John Featherman,,,13,17
Total,373,370,16,17
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,18
,Vincent J Hughes,Robert A Brady,John Featherman,18
Vincent J Hughes,8,422,7,18
Robert A Brady,,4,0,18
John Featherman,,,10,18
Total,437,426,17,18
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,19
,Vincent J Hughes,Robert A Brady,John Featherman,19
Vincent J Hughes,15,580,4,19
Robert A Brady,,9,0,19
John Featherman,,,13,19
Total,599,589,17,19
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,20
,Vincent J Hughes,Robert A Brady,John Featherman,20
Vincent J Hughes,7,542,3,20
Robert A Brady,,3,0,20
John Featherman,,,11,20
Total,552,545,14,20
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,21
,Vincent J Hughes,Robert A Brady,John Featherman,21
Vincent J Hughes,6,510,7,21
Robert A Brady,,3,0,21
John Featherman,,,5,21
Total,523,513,12,21
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,22
,Vincent J Hughes,Robert A Brady,John Featherman,22
Vincent J Hughes,7,423,6,22
Robert A Brady,,9,0,22
John Featherman,,,20,22
Total,436,432,26,22
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,23
,Vincent J Hughes,Robert A Brady,John Featherman,23
Vincent J Hughes,3,354,35,23
Robert A Brady,,10,0,23
John Featherman,,,39,23
Total,392,364,74,23
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,24
,Vincent J Hughes,Robert A Brady,John Featherman,24
Vincent J Hughes,3,495,4,24
Robert A Brady,,6,0,24
John Featherman,,,6,24
Total,502,501,10,24
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,25
,Vincent J Hughes,Robert A Brady,John Featherman,25
Vincent J Hughes,6,336,25,25
Robert A Brady,,7,0,25
John Featherman,,,47,25
Total,367,343,72,25
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,26
,Robert A Brady,John Featherman,Vincent J Hughes,26
Robert A Brady,2,0,276,26
John Featherman,,2,0,26
Vincent J Hughes,,,2,26
Total,278,2,278,26
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,27
,Robert A Brady,John Featherman,Vincent J Hughes,27
Robert A Brady,6,0,400,27
John Featherman,,5,1,27
Vincent J Hughes,,,4,27
Total,406,6,405,27
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,28
,Robert A Brady,John Featherman,Vincent J Hughes,28
Robert A Brady,5,0,367,28
John Featherman,,9,4,28
Vincent J Hughes,,,1,28
Total,372,13,372,28
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,29
,Vincent J Hughes,Robert A Brady,John Featherman,29
Vincent J Hughes,3,430,3,29
Robert A Brady,,5,0,29
John Featherman,,,10,29
Total,436,435,13,29
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,30
,Vincent J Hughes,Robert A Brady,John Featherman,30
Vincent J Hughes,5,396,3,30
Robert A Brady,,6,0,30
John Featherman,,,8,30
Total,404,402,11,30
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,31
,Robert A Brady,John Featherman,Vincent J Hughes,31
Robert A Brady,10,0,441,31
John Featherman,,14,4,31
Vincent J Hughes,,,2,31
Total,451,18,447,31
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,32
,Vincent J Hughes,Robert A Brady,John Featherman,32
Vincent J Hughes,7,317,8,32
Robert A Brady,,4,0,32
John Featherman,,,9,32
Total,332,321,17,32
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,33
,Vincent J Hughes,Robert A Brady,John Featherman,33
Vincent J Hughes,3,434,5,33
Robert A Brady,,5,0,33
John Featherman,,,8,33
Total,442,439,13,33
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,34
,Vincent J Hughes,Robert A Brady,John Featherman,34
Vincent J Hughes,3,336,14,34
Robert A Brady,,14,0,34
John Featherman,,,26,34
Total,353,350,40,34
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,35
,Robert A Brady,John Featherman,Vincent J Hughes,35
Robert A Brady,6,0,280,35
John Featherman,,0,1,35
Vincent J Hughes,,,4,35
Total,286,1,285,35
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,36
,Vincent J Hughes,Robert A Brady,John Featherman,36
Vincent J Hughes,3,263,3,36
Robert A Brady,,3,0,36
John Featherman,,,1,36
Total,269,266,4,36
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,37
,Vincent J Hughes,Robert A Brady,John Featherman,37
Vincent J Hughes,7,349,2,37
Robert A Brady,,4,0,37
John Featherman,,,7,37
Total,358,353,9,37
,Representative In Congress 1st District,,Senator In The General Assembly 7th District,38
,Robert A Brady,John Featherman,Vincent J Hughes,38
Robert A Brady,4,0,342,38
John Featherman,,2,2,38
Vincent J Hughes,,,1,38
Total,346,4,345,38
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,39
,Vincent J Hughes,Robert A Brady,John Featherman,39
Vincent J Hughes,6,400,7,39
Robert A Brady,,9,0,39
John Featherman,,,18,39
Total,413,409,25,39
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,40
,Vincent J Hughes,Robert A Brady,John Featherman,40
Vincent J Hughes,4,343,6,40
Robert A Brady,,8,0,40
John Featherman,,,3,40
Total,353,351,9,40
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,41
,Vincent J Hughes,Robert A Brady,John Featherman,41
Vincent J Hughes,7,466,8,41
Robert A Brady,,6,0,41
John Featherman,,,8,41
Total,481,472,16,41
,Senator In The General Assembly 7th District,Representative In Congress 1st District,,42
,Vincent J Hughes,Robert A Brady,John Featherman,42
Vincent J Hughes,1,362,4,42
Robert A Brady,,3,0,42
John Featherman,,,2,42
Total,367,365,6,42
