col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 5th District,,State Treasurer,,,All
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,All
Mike Stack,406,0,"6,121",782,85,All
Michael J Tomlinson,,106,215,"2,681",42,All
Robert M Mccord,,,47,0,0,All
Diana Irey Vaughan,,,,32,0,All
Patricia M Fryman,,,,,7,All
Total,"7,394","3,044","6,383","3,495",134,All
,Senator In The General Assembly 5th District,,State Treasurer,,,1
,Mike Stack,Michael J Tomlinson,Diana Irey Vaughan,Robert M Mccord,Patricia M Fryman,1
Mike Stack,17,0,47,168,1,1
Michael J Tomlinson,,3,141,8,1,1
Diana Irey Vaughan,,,3,0,0,1
Robert M Mccord,,,,2,0,1
Patricia M Fryman,,,,,0,1
Total,233,153,191,178,2,1
,Senator In The General Assembly 5th District,,State Treasurer,,,2
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,2
Mike Stack,16,0,285,45,6,2
Michael J Tomlinson,,8,8,124,1,2
Robert M Mccord,,,1,0,0,2
Diana Irey Vaughan,,,,1,0,2
Patricia M Fryman,,,,,0,2
Total,352,141,294,170,7,2
,Senator In The General Assembly 5th District,,State Treasurer,,,3
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,3
Mike Stack,16,0,208,31,5,3
Michael J Tomlinson,,3,7,133,3,3
Robert M Mccord,,,1,0,0,3
Diana Irey Vaughan,,,,1,0,3
Patricia M Fryman,,,,,0,3
Total,260,146,216,165,8,3
,Senator In The General Assembly 5th District,,State Treasurer,,,4
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,4
Mike Stack,14,0,202,14,2,4
Michael J Tomlinson,,3,7,80,0,4
Robert M Mccord,,,0,0,0,4
Diana Irey Vaughan,,,,1,0,4
Patricia M Fryman,,,,,0,4
Total,232,90,209,95,2,4
,Senator In The General Assembly 5th District,,State Treasurer,,,5
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,5
Mike Stack,7,0,182,12,1,5
Michael J Tomlinson,,1,4,71,1,5
Robert M Mccord,,,1,0,0,5
Diana Irey Vaughan,,,,1,0,5
Patricia M Fryman,,,,,0,5
Total,202,77,187,84,2,5
,Senator In The General Assembly 5th District,,State Treasurer,,,6
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,6
Mike Stack,17,0,454,23,2,6
Michael J Tomlinson,,2,3,89,1,6
Robert M Mccord,,,2,0,0,6
Diana Irey Vaughan,,,,1,0,6
Patricia M Fryman,,,,,2,6
Total,496,95,459,113,5,6
,Senator In The General Assembly 5th District,,State Treasurer,,,7
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,7
Mike Stack,8,0,246,15,4,7
Michael J Tomlinson,,2,2,51,1,7
Robert M Mccord,,,2,0,0,7
Diana Irey Vaughan,,,,3,0,7
Patricia M Fryman,,,,,2,7
Total,273,56,250,69,7,7
,Senator In The General Assembly 5th District,,State Treasurer,,,8
,Mike Stack,Michael J Tomlinson,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,8
Mike Stack,12,0,298,30,6,8
Michael J Tomlinson,,6,5,89,1,8
Robert M Mccord,,,3,0,0,8
Diana Irey Vaughan,,,,1,0,8
