col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 1st District,,State Treasurer,,,All
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,All
Lawrence M Farnese Jr,17,0,"1,426",12,3,All
Alfonso Gambone Jr,,1,4,39,1,All
Robert M Mccord,,,11,0,0,All
Diana Irey Vaughan,,,,0,0,All
Patricia M Fryman,,,,,1,All
Total,"1,458",45,"1,441",51,5,All
,Senator In The General Assembly 1st District,,State Treasurer,,,30
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,30
Lawrence M Farnese Jr,4,0,396,3,1,30
Alfonso Gambone Jr,,1,0,10,0,30
Robert M Mccord,,,4,0,0,30
Diana Irey Vaughan,,,,0,0,30
Patricia M Fryman,,,,,0,30
Total,404,11,400,13,1,30
,Senator In The General Assembly 1st District,,State Treasurer,,,38
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,38
Lawrence M Farnese Jr,7,0,516,4,2,38
Alfonso Gambone Jr,,0,3,10,0,38
Robert M Mccord,,,4,0,0,38
Diana Irey Vaughan,,,,0,0,38
Patricia M Fryman,,,,,1,38
Total,529,13,523,14,3,38
,Senator In The General Assembly 1st District,,State Treasurer,,,40
,Lawrence M Farnese Jr,Alfonso Gambone Jr,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,40
Lawrence M Farnese Jr,6,0,514,5,0,40
Alfonso Gambone Jr,,0,1,19,1,40
Robert M Mccord,,,3,0,0,40
Diana Irey Vaughan,,,,0,0,40
Patricia M Fryman,,,,,0,40
Total,525,21,518,24,1,40
