col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District,,United States Senator,,,All
,Robert A Brady,John Featherman,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,All
Robert A Brady,106,0,"4,189",247,27,All
John Featherman,,25,140,926,19,All
Bob Casey Jr,,,151,0,0,All
Tom Smith,,,,52,0,All
Rayburn Douglas Smith,,,,,12,All
Total,"4,569","1,110","4,480","1,225",58,All
,Representative In Congress 1st District,,United States Senator,,,1
,Robert A Brady,John Featherman,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,1
Robert A Brady,5,0,157,20,3,1
John Featherman,,0,8,59,1,1
Bob Casey Jr,,,2,0,0,1
Tom Smith,,,,5,0,1
Rayburn Douglas Smith,,,,,1,1
Total,185,68,167,84,5,1
,United States Senator,,,Representative In Congress 1st District,,2
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Robert A Brady,John Featherman,2
Bob Casey Jr,11,0,0,161,5,2
Tom Smith,,1,0,9,21,2
Rayburn Douglas Smith,,,1,0,0,2
Robert A Brady,,,,2,0,2
John Featherman,,,,,0,2
Total,177,31,1,172,26,2
,United States Senator,,,Representative In Congress 1st District,,3
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Robert A Brady,John Featherman,3
Bob Casey Jr,18,0,0,198,10,3
Tom Smith,,5,0,17,68,3
Rayburn Douglas Smith,,,0,1,2,3
Robert A Brady,,,,5,0,3
John Featherman,,,,,2,3
Total,226,90,3,221,82,3
,Representative In Congress 1st District,,United States Senator,,,4
,Robert A Brady,John Featherman,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,4
Robert A Brady,6,0,132,23,2,4
John Featherman,,2,12,78,0,4
Bob Casey Jr,,,3,0,0,4
Tom Smith,,,,1,0,4
Rayburn Douglas Smith,,,,,1,4
Total,163,92,147,102,3,4
,United States Senator,,,Representative In Congress 1st District,,5
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Robert A Brady,John Featherman,5
Bob Casey Jr,17,0,0,175,12,5
Tom Smith,,5,0,18,76,5
Rayburn Douglas Smith,,,1,3,2,5
Robert A Brady,,,,6,0,5
John Featherman,,,,,1,5
Total,204,99,6,202,91,5
,Representative In Congress 1st District,,United States Senator,,,6
,Robert A Brady,John Featherman,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,6
Robert A Brady,7,0,151,19,2,6
John Featherman,,1,12,53,1,6
Bob Casey Jr,,,10,0,0,6
Tom Smith,,,,4,0,6
Rayburn Douglas Smith,,,,,0,6
Total,179,67,173,76,3,6
,Representative In Congress 1st District,,United States Senator,,,7
