col_1,col_2,col_3,division
,Representative In The General Assembly 188th District,,All
,James R Roebuck,Ernest Adkins,All
James R Roebuck,"2,825",0,All
Ernest Adkins,,50,All
Total,"2,825",50,All
,Representative In The General Assembly 188th District,,1
,James R Roebuck,Ernest Adkins,1
James R Roebuck,217,0,1
Ernest Adkins,,4,1
Total,217,4,1
,Representative In The General Assembly 188th District,,2
,James R Roebuck,Ernest Adkins,2
James R Roebuck,392,0,2
Ernest Adkins,,7,2
Total,392,7,2
,Representative In The General Assembly 188th District,,3
,James R Roebuck,Ernest Adkins,3
James R Roebuck,286,0,3
Ernest Adkins,,7,3
Total,286,7,3
,Representative In The General Assembly 188th District,,8
,James R Roebuck,Ernest Adkins,8
James R Roebuck,269,0,8
Ernest Adkins,,3,8
Total,269,3,8
,Representative In The General Assembly 188th District,,10
,James R Roebuck,Ernest Adkins,10
James R Roebuck,295,0,10
Ernest Adkins,,1,10
Total,295,1,10
,Representative In The General Assembly 188th District,,11
,James R Roebuck,Ernest Adkins,11
James R Roebuck,408,0,11
Ernest Adkins,,3,11
Total,408,3,11
,Representative In The General Assembly 188th District,,12
,James R Roebuck,Ernest Adkins,12
James R Roebuck,329,0,12
Ernest Adkins,,8,12
Total,329,8,12
,Representative In The General Assembly 188th District,,13
,James R Roebuck,Ernest Adkins,13
James R Roebuck,282,0,13
Ernest Adkins,,5,13
Total,282,5,13
,Representative In The General Assembly 188th District,,23
,James R Roebuck,Ernest Adkins,23
James R Roebuck,347,0,23
Ernest Adkins,,12,23
Total,347,12,23
