col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 181st District,Representative In Congress 1st District,,All
,W Curtis Thomas,Robert A Brady,John Featherman,All
W Curtis Thomas,34,"2,762",72,All
Robert A Brady,,90,0,All
John Featherman,,,136,All
Total,"2,868","2,852",208,All
,Representative In The General Assembly 181st District,Representative In Congress 1st District,,1
,W Curtis Thomas,Robert A Brady,John Featherman,1
W Curtis Thomas,8,473,25,1
Robert A Brady,,15,0,1
John Featherman,,,31,1
Total,506,488,56,1
,Representative In Congress 1st District,,Representative In The General Assembly 181st District,3
,Robert A Brady,John Featherman,W Curtis Thomas,3
Robert A Brady,4,0,193,3
John Featherman,,10,0,3
W Curtis Thomas,,,0,3
Total,197,10,193,3
,Representative In Congress 1st District,,Representative In The General Assembly 181st District,8
,Robert A Brady,John Featherman,W Curtis Thomas,8
Robert A Brady,5,0,167,8
John Featherman,,7,3,8
W Curtis Thomas,,,2,8
Total,172,10,172,8
,Representative In The General Assembly 181st District,Representative In Congress 1st District,,9
,W Curtis Thomas,Robert A Brady,John Featherman,9
W Curtis Thomas,8,394,12,9
Robert A Brady,,13,0,9
John Featherman,,,18,9
Total,414,407,30,9
,Representative In Congress 1st District,,Representative In The General Assembly 181st District,13
,Robert A Brady,John Featherman,W Curtis Thomas,13
Robert A Brady,11,0,216,13
John Featherman,,8,1,13
W Curtis Thomas,,,3,13
Total,227,9,220,13
,Representative In The General Assembly 181st District,Representative In Congress 1st District,,14
,W Curtis Thomas,Robert A Brady,John Featherman,14
W Curtis Thomas,1,319,6,14
Robert A Brady,,3,0,14
John Featherman,,,17,14
Total,326,322,23,14
,Representative In The General Assembly 181st District,Representative In Congress 1st District,,15
,W Curtis Thomas,Robert A Brady,John Featherman,15
W Curtis Thomas,3,261,5,15
Robert A Brady,,6,0,15
John Featherman,,,3,15
Total,269,267,8,15
,Representative In The General Assembly 181st District,Representative In Congress 1st District,,16
,W Curtis Thomas,Robert A Brady,John Featherman,16
W Curtis Thomas,2,310,12,16
Robert A Brady,,10,0,16
John Featherman,,,26,16
Total,324,320,38,16
,Representative In Congress 1st District,,Representative In The General Assembly 181st District,17
,Robert A Brady,John Featherman,W Curtis Thomas,17
Robert A Brady,23,0,429,17
John Featherman,,16,8,17
W Curtis Thomas,,,7,17
Total,452,24,444,17
