col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,All
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,All
Chaka Fattah,412,0,0,"12,252",All
Robert Allen Mansfield Jr,,51,0,57,All
James Foster,,,6,21,All
Dwight Evans,,,,124,All
Total,"12,664",108,27,"12,454",All
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,1
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,1
Chaka Fattah,9,0,0,432,1
Robert Allen Mansfield Jr,,0,0,1,1
James Foster,,,0,0,1
Dwight Evans,,,,2,1
Total,441,1,0,435,1
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,2
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,2
Chaka Fattah,25,0,0,507,2
Robert Allen Mansfield Jr,,7,0,4,2
James Foster,,,0,0,2
Dwight Evans,,,,6,2
Total,532,11,0,517,2
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,3
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,3
Chaka Fattah,20,0,0,411,3
Robert Allen Mansfield Jr,,3,0,5,3
James Foster,,,0,0,3
Dwight Evans,,,,3,3
Total,431,8,0,419,3
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,4
,Chaka Fattah,James Foster,Robert Allen Mansfield Jr,Dwight Evans,4
Chaka Fattah,7,0,0,418,4
James Foster,,0,0,2,4
Robert Allen Mansfield Jr,,,0,0,4
Dwight Evans,,,,5,4
Total,425,2,0,425,4
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,5
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,5
Chaka Fattah,17,0,0,405,5
Robert Allen Mansfield Jr,,3,0,1,5
James Foster,,,0,1,5
Dwight Evans,,,,5,5
Total,422,4,1,412,5
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,6
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,6
Chaka Fattah,15,0,0,420,6
Robert Allen Mansfield Jr,,2,0,3,6
James Foster,,,1,1,6
Dwight Evans,,,,7,6
Total,435,5,2,431,6
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,7
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,7
Chaka Fattah,11,0,0,417,7
Robert Allen Mansfield Jr,,2,0,1,7
James Foster,,,0,1,7
Dwight Evans,,,,4,7
Total,428,3,1,423,7
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,8
,Chaka Fattah,James Foster,Robert Allen Mansfield Jr,Dwight Evans,8
Chaka Fattah,10,0,0,398,8
James Foster,,0,0,0,8
Robert Allen Mansfield Jr,,,0,0,8
Dwight Evans,,,,5,8
Total,408,0,0,403,8
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,9
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,9
Chaka Fattah,22,0,0,457,9
Robert Allen Mansfield Jr,,0,0,4,9
James Foster,,,1,0,9
Dwight Evans,,,,5,9
Total,479,4,1,466,9
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,10
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,10
Chaka Fattah,10,0,0,343,10
Robert Allen Mansfield Jr,,1,0,1,10
James Foster,,,0,0,10
Dwight Evans,,,,3,10
Total,353,2,0,347,10
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,11
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,11
Chaka Fattah,16,0,0,431,11
Robert Allen Mansfield Jr,,2,0,2,11
James Foster,,,0,0,11
Dwight Evans,,,,3,11
Total,447,4,0,436,11
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,12
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,12
Chaka Fattah,12,0,0,471,12
Robert Allen Mansfield Jr,,1,0,2,12
James Foster,,,0,2,12
Dwight Evans,,,,3,12
Total,483,3,2,478,12
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,13
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,13
Chaka Fattah,22,0,0,524,13
Robert Allen Mansfield Jr,,3,0,4,13
James Foster,,,1,0,13
Dwight Evans,,,,2,13
Total,546,7,1,530,13
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,14
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,14
Chaka Fattah,19,0,0,510,14
Robert Allen Mansfield Jr,,6,0,6,14
James Foster,,,1,3,14
Dwight Evans,,,,7,14
Total,529,12,4,526,14
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,15
,Chaka Fattah,James Foster,Robert Allen Mansfield Jr,Dwight Evans,15
Chaka Fattah,11,0,0,372,15
James Foster,,0,0,1,15
Robert Allen Mansfield Jr,,,1,0,15
Dwight Evans,,,,3,15
Total,383,1,1,376,15
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,16
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,16
Chaka Fattah,14,0,0,451,16
Robert Allen Mansfield Jr,,2,0,0,16
James Foster,,,0,0,16
Dwight Evans,,,,6,16
Total,465,2,0,457,16
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,17
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,17
Chaka Fattah,7,0,0,390,17
Robert Allen Mansfield Jr,,2,0,3,17
James Foster,,,0,1,17
Dwight Evans,,,,1,17
Total,397,5,1,395,17
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,18
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Dwight Evans,18
Chaka Fattah,15,0,0,385,18
Robert Allen Mansfield Jr,,2,0,4,18
James Foster,,,0,1,18
Dwight Evans,,,,4,18
Total,400,6,1,394,18
,Representative In Congress 2nd District,,,Representative In The General Assembly 203rd District,19
