col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 13th District,,United States Senator,,,All
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,All
Allyson Y Schwartz,44,0,"3,506",96,12,All
Joseph James Rooney,,15,51,382,4,All
Bob Casey Jr,,,57,0,0,All
Tom Smith,,,,15,0,All
Rayburn Douglas Smith,,,,,2,All
Total,"3,658",452,"3,614",493,18,All
,Representative In Congress 13th District,,United States Senator,,,1
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,1
Allyson Y Schwartz,3,0,281,5,0,1
Joseph James Rooney,,1,2,21,1,1
Bob Casey Jr,,,6,0,0,1
Tom Smith,,,,2,0,1
Rayburn Douglas Smith,,,,,0,1
Total,289,25,289,28,1,1
,United States Senator,,,Representative In Congress 13th District,,2
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Allyson Y Schwartz,Joseph James Rooney,2
Bob Casey Jr,1,0,0,329,7,2
Tom Smith,,0,0,5,17,2
Rayburn Douglas Smith,,,0,0,0,2
Allyson Y Schwartz,,,,2,0,2
Joseph James Rooney,,,,,1,2
Total,337,22,0,336,25,2
,United States Senator,,,Representative In Congress 13th District,,4
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Allyson Y Schwartz,Joseph James Rooney,4
Bob Casey Jr,6,0,0,265,3,4
Tom Smith,,0,0,3,19,4
Rayburn Douglas Smith,,,0,1,0,4
Allyson Y Schwartz,,,,2,0,4
Joseph James Rooney,,,,,0,4
Total,274,22,1,271,22,4
,Representative In Congress 13th District,,United States Senator,,,5
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,5
Allyson Y Schwartz,2,0,246,9,3,5
Joseph James Rooney,,2,0,28,0,5
Bob Casey Jr,,,3,0,0,5
Tom Smith,,,,1,0,5
Rayburn Douglas Smith,,,,,1,5
Total,260,30,249,38,4,5
,Representative In Congress 13th District,,United States Senator,,,6
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,6
Allyson Y Schwartz,3,0,237,3,1,6
Joseph James Rooney,,0,2,15,0,6
Bob Casey Jr,,,3,0,0,6
Tom Smith,,,,2,0,6
Rayburn Douglas Smith,,,,,1,6
Total,244,17,242,20,2,6
,Representative In Congress 13th District,,United States Senator,,,7
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,7
Allyson Y Schwartz,3,0,227,12,0,7
Joseph James Rooney,,2,4,34,1,7
Bob Casey Jr,,,6,0,0,7
Tom Smith,,,,0,0,7
Rayburn Douglas Smith,,,,,0,7
Total,242,41,237,46,1,7
,United States Senator,,,Representative In Congress 13th District,,8
,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,Allyson Y Schwartz,Joseph James Rooney,8
Bob Casey Jr,6,0,0,226,3,8
Tom Smith,,3,0,2,25,8
Rayburn Douglas Smith,,,0,0,0,8
Allyson Y Schwartz,,,,3,0,8
Joseph James Rooney,,,,,1,8
Total,235,30,0,231,29,8
,Representative In Congress 13th District,,United States Senator,,,9
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,9
Allyson Y Schwartz,3,0,250,9,1,9
Joseph James Rooney,,0,4,26,1,9
Bob Casey Jr,,,2,0,0,9
Tom Smith,,,,1,0,9
Rayburn Douglas Smith,,,,,0,9
Total,263,31,256,36,2,9
,Representative In Congress 13th District,,United States Senator,,,10
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,10
Allyson Y Schwartz,2,0,197,9,2,10
Joseph James Rooney,,0,6,52,0,10
Bob Casey Jr,,,2,0,0,10
Tom Smith,,,,1,0,10
Rayburn Douglas Smith,,,,,0,10
Total,210,58,205,62,2,10
,Representative In Congress 13th District,,United States Senator,,,11
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,11
Allyson Y Schwartz,5,0,167,6,1,11
Joseph James Rooney,,1,3,22,0,11
Bob Casey Jr,,,2,0,0,11
Tom Smith,,,,0,0,11
Rayburn Douglas Smith,,,,,0,11
Total,179,26,172,28,1,11
,Representative In Congress 13th District,,United States Senator,,,12
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,12
Allyson Y Schwartz,2,0,232,8,0,12
Joseph James Rooney,,1,3,17,0,12
Bob Casey Jr,,,5,0,0,12
Tom Smith,,,,0,0,12
Rayburn Douglas Smith,,,,,0,12
Total,242,21,240,25,0,12
,Representative In Congress 13th District,,United States Senator,,,13
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,13
Allyson Y Schwartz,3,0,224,5,0,13
Joseph James Rooney,,2,4,29,0,13
Bob Casey Jr,,,4,0,0,13
Tom Smith,,,,1,0,13
Rayburn Douglas Smith,,,,,0,13
Total,232,35,232,35,0,13
,Representative In Congress 13th District,,United States Senator,,,17
,Allyson Y Schwartz,Joseph James Rooney,Bob Casey Jr,Tom Smith,Rayburn Douglas Smith,17
Allyson Y Schwartz,3,0,190,5,0,17
Joseph James Rooney,,1,3,17,1,17
Bob Casey Jr,,,4,0,0,17
Tom Smith,,,,0,0,17
Rayburn Douglas Smith,,,,,0,17
Total,198,22,197,22,1,17
