col_1,col_2,division
,Representative In The General Assembly 202nd District,All
,Mark B Cohen,All
Mark B Cohen,"3,074",All
Total,"3,074",All
,Representative In The General Assembly 202nd District,1
,Mark B Cohen,1
Mark B Cohen,320,1
Total,320,1
,Representative In The General Assembly 202nd District,2
,Mark B Cohen,2
Mark B Cohen,366,2
Total,366,2
,Representative In The General Assembly 202nd District,3
,Mark B Cohen,3
Mark B Cohen,351,3
Total,351,3
,Representative In The General Assembly 202nd District,4
,Mark B Cohen,4
Mark B Cohen,368,4
Total,368,4
,Representative In The General Assembly 202nd District,5
,Mark B Cohen,5
Mark B Cohen,342,5
Total,342,5
,Representative In The General Assembly 202nd District,7
,Mark B Cohen,7
Mark B Cohen,492,7
Total,492,7
,Representative In The General Assembly 202nd District,8
,Mark B Cohen,8
Mark B Cohen,407,8
Total,407,8
,Representative In The General Assembly 202nd District,10
,Mark B Cohen,10
Mark B Cohen,428,10
Total,428,10
